identity_id,normalized_path,present_in_nodi_rescan,present_in_comsol_sx,nodi_sha256,comsol_sha256,reconciliation_status,delta_class,authorization_impact 
G2Y-ID-0513,full_chip/dwg_analysis/FULL_CHIP_STAGE121_PHASE2_FALLBACK_GROUP_SPLIT_REVIEW_20260607.md,false,true,,e410008401cef585c64d0bbb2164655c7070c125e292ee955949604ecc26f9d1,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0514,full_chip/dwg_analysis/FULL_CHIP_STAGE121_REFINED_CUTPLANE_REVALIDATION_REVIEW.md,false,true,,aefd56814b18213a9b78a9dafde8c54699f8828935177bcc7580da8e571d1784,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0515,full_chip/dwg_analysis/FULL_CHIP_STAGE122_ROUGHNESS_APERTURE_REVIEW.md,false,true,,93f866693f99cb61dd52fe1c744fc6ba079e89f3ab3138b36817b538c5a73711,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0516,full_chip/dwg_analysis/FULL_CHIP_STAGE123_FROZEN_FLOW_TDS_REVIEW.md,true,true,8d49fcc80523578467579ef609d0ba74a59c08ad3f013ce845abf883638a4167,8d49fcc80523578467579ef609d0ba74a59c08ad3f013ce845abf883638a4167,MATCH,none,none
G2Y-ID-0517,full_chip/dwg_analysis/FULL_CHIP_STAGE124_WALL_STATE_SINK_REVIEW.md,false,true,,f448d481722a5e372983df2043ec4436764036e4c6ed590e3ce91efd70a3c724,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0518,full_chip/dwg_analysis/FULL_CHIP_STAGE125_ACCESSIBILITY_REVIEW.md,false,true,,f879a4c2c8961b023fe93dd69d17e1fa7c7ab868ff34fcd5ed8ca201de514de0,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0519,full_chip/dwg_analysis/FULL_CHIP_STAGE126_UPPER_BIAS_BRANCH_REVIEW.md,false,true,,116124f3aef96e4ba5ab6effdb9c74a7d23c8cb7d8b845c3e0a8cb1aeac830ea,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0520,full_chip/dwg_analysis/FULL_CHIP_STAGE127_ENTRANCE_LOCAL_NARROWING_REVIEW.md,false,true,,f92e14422e3a394471e30b6786488f2712f579121257c37f6755b6d7227293d5,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0521,full_chip/dwg_analysis/FULL_CHIP_STAGE128_COMPLETED_BLOCKAGE_REVIEW.md,false,true,,a098e68f51d6e36f50649b095e9ccc16b8b1a2938ce27ada07fa52908256e094,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0522,full_chip/dwg_analysis/FULL_CHIP_STAGE129_EVENT_RATE_MC_REVIEW.md,false,true,,329133fb7b378d05e70503746293b7798b23fa9d99fb9ad9d5116f2ca556ba49,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0523,full_chip/dwg_analysis/FULL_CHIP_STAGE12_EV_TRANSPORT_SURFACE_CLOGGING_REVIEW.md,true,true,7f6d1525c012d22e9774f44b160dd1d1cbee1dd4365dc93d0bd3f51a3f14096d,7f6d1525c012d22e9774f44b160dd1d1cbee1dd4365dc93d0bd3f51a3f14096d,MATCH,none,none
G2Y-ID-0524,full_chip/dwg_analysis/FULL_CHIP_STAGE130_FILTERED_BACKGROUND_SCENARIO_LAYER_REVIEW.md,false,true,,2fe5607dcc6291c5a60af81368fa9da9938bd28d8554e410624bef27488ab2f6,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0525,full_chip/dwg_analysis/FULL_CHIP_STAGE131_INTEGRATED_MATRIX_REVIEW.md,false,true,,8900cd1f471005b98604738d6c0286c3d05630f20aed3f9fc9a0d843e2d91c76,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0526,full_chip/dwg_analysis/FULL_CHIP_STAGE132_REBUILT_MASTER_DOCUMENT.md,false,true,,7155ebb76b96b5b4b703b19aacd709f1563840439783a61f906fd1afa1bd62c7,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0527,full_chip/dwg_analysis/FULL_CHIP_STAGE133_CONSEQUENCE_AWARE_INTEGRATED_MATRIX_REVIEW.md,false,true,,911b30c9528aded272b9f128d26115e8caee3dfb7363064a093cc9e93012b4e6,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0528,full_chip/dwg_analysis/FULL_CHIP_STAGE133_PLUS_POST_CLAUDE_REVIEW_ROADMAP.md,false,true,,efec7672d01d1871bb9bc1398ecfd9a1a3c9be1110d1f8bb83d1a0170b5cd6d9,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0529,full_chip/dwg_analysis/FULL_CHIP_STAGE133_PLUS_REVISED_ROADMAP_AFTER_CLAUDE_ROUND2.md,false,true,,b1cc74b858c40262ad41c263d35b74fda050f1fdec634de1df17111b94153587,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0530,full_chip/dwg_analysis/FULL_CHIP_STAGE134_SCORE_ROBUSTNESS_REVIEW.md,false,true,,b136f73b8e96a0289a3269ed577a30f5b1a72d8a20a1bdb85b7cec6bdad39c82,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0531,full_chip/dwg_analysis/FULL_CHIP_STAGE135A_GROUP_SHARE_VALIDATION_REVIEW.md,false,true,,6e0207290239d13d941c41bc9c4cfc8493ee1162405950e2e32d446ee9891264,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0532,full_chip/dwg_analysis/FULL_CHIP_STAGE136_DOCUMENTATION_RECONCILIATION_REVIEW.md,false,true,,787688e894fb79fe18ed783e4bd7e6e9691c50c6f6a7762cc49ba2ff124e4482,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0533,full_chip/dwg_analysis/FULL_CHIP_STAGE138_CLAUDE_REVIEW_PROMPT.md,false,true,,aeb6d99d2a0316b359a5000eb5525109b603d74e2424ad028dfe883c1ea63ffc,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0534,full_chip/dwg_analysis/FULL_CHIP_STAGE138_REVISED_MASTER_DOCUMENT.md,false,true,,e433962377c5b13c5f855e6247a0f716c6599964a86fafd663b75619b86dcc56,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0535,full_chip/dwg_analysis/FULL_CHIP_STAGE139_NEAR_WALL_ENVIRONMENT_REVIEW.md,false,true,,e868da2f1a3c589d42cf7b46eb794e3e4d701910451bd18e058ba1690e5ba29e,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0536,full_chip/dwg_analysis/FULL_CHIP_STAGE139_TO_141_RISK_FIRST_SIMULATION_ROADMAP_AFTER_CLAUDE.md,true,true,cc925e2a50eb288e4974930e00ca404b203ba768e97514689801f8d26a8b2920,cc925e2a50eb288e4974930e00ca404b203ba768e97514689801f8d26a8b2920,MATCH,none,none
G2Y-ID-0537,full_chip/dwg_analysis/FULL_CHIP_STAGE13_SURFACE_AGGREGATION_CLOGGING_SENSITIVITY.md,true,true,a72abc7698ee43789a61297f0803694b76e2665e0a3d84fc85e48b0251cacc09,a72abc7698ee43789a61297f0803694b76e2665e0a3d84fc85e48b0251cacc09,MATCH,none,none
G2Y-ID-0538,full_chip/dwg_analysis/FULL_CHIP_STAGE140_RISK_VECTOR_REVIEW.md,false,true,,b30389aa9d9410f578a6a7707b3cb9064881075294641a585e0bdabcdd32b17b,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0539,full_chip/dwg_analysis/FULL_CHIP_STAGE141_TOLERANCE_CRITICALITY_REVIEW.md,false,true,,22915091db6c08a8308f8ae4168689a11a6b4d604f67548c0420ea7d2b06b913,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0540,full_chip/dwg_analysis/FULL_CHIP_STAGE142_EXTERNAL_AI_REVIEW_PROMPT.md,false,true,,44d39e8006e24f76b892fd84c9c041fb2913560b1a2bdd8f8c59565b66d49d0a,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0541,full_chip/dwg_analysis/FULL_CHIP_STAGE142_RISK_FIRST_MASTER_DOCUMENT.md,false,true,,a7dd4f0893f764d7371aabed24db5814febf4886fb23932730ebe0c946552e6a,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0542,full_chip/dwg_analysis/FULL_CHIP_STAGE143_CORRECTION_ROADMAP_AFTER_CLAUDE.md,true,true,10c27ac067c7899f3d3cd9a0cfb5f5c502529eac201afca8da0d2a2685f7d056,10c27ac067c7899f3d3cd9a0cfb5f5c502529eac201afca8da0d2a2685f7d056,MATCH,none,none
G2Y-ID-0543,full_chip/dwg_analysis/FULL_CHIP_STAGE144_COMSOL_SHEAR_VALIDATION_REVIEW.md,false,true,,d82bc4610adc00555820a89bf2b4fe74dda8884109e0c15f320e6924271b50f1,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0544,full_chip/dwg_analysis/FULL_CHIP_STAGE145_ABSOLUTE_SHEAR_RISK_VECTOR_REVIEW.md,false,true,,9cb070b3b4fe538b03745f546a7b325daabc9c989bd54fb29dc677da777b627d,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0545,full_chip/dwg_analysis/FULL_CHIP_STAGE146_TOLERANCE_TRUNCATION_REVIEW.md,false,true,,94402c0f65ea660f23989bf7f1fd0d558b804c8261856e07b82c887eb1a3851c,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0546,full_chip/dwg_analysis/FULL_CHIP_STAGE147_CORRECTED_RISK_FIRST_MASTER_DOCUMENT.md,true,true,47c56a650415ae2bae2973300073561c41a669dcc73363cba3930809f5670424,47c56a650415ae2bae2973300073561c41a669dcc73363cba3930809f5670424,MATCH,none,none
G2Y-ID-0547,full_chip/dwg_analysis/FULL_CHIP_STAGE147_EXTERNAL_AI_REVIEW_PROMPT.md,false,true,,53572f651a1cfc08a40a4ca33a918cd1e2ae3c960342d2d708ebbe499658279a,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0548,full_chip/dwg_analysis/FULL_CHIP_STAGE148_CORRECTED_SENSITIVITY_OVERLAY_REVIEW.md,true,true,e8bcce6370d071e66216c151ebf3b0a3a79fe7439dc27d62e9525d3cd4668724,e8bcce6370d071e66216c151ebf3b0a3a79fe7439dc27d62e9525d3cd4668724,MATCH,none,none
G2Y-ID-0549,full_chip/dwg_analysis/FULL_CHIP_STAGE149_COMPLETE_CORRECTED_SIMULATION_MASTER_DOCUMENT.md,true,true,9fad265a339e8d9ddc168df2768226aea9e63b4904c4057cd13adb91a1b686f1,9fad265a339e8d9ddc168df2768226aea9e63b4904c4057cd13adb91a1b686f1,MATCH,none,none
G2Y-ID-0550,full_chip/dwg_analysis/FULL_CHIP_STAGE14_OPERATING_ENVELOPE_REVIEW.md,false,true,,debdbec24842b4ba4d5d68245f6a8dbd9ec7a280533ba93e1baac51a8076b561,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0551,full_chip/dwg_analysis/FULL_CHIP_STAGE150_SELECTIVE_PHYSICS_ROADMAP_AFTER_CLAUDE.md,false,true,,f614592f6197ac62d805fdb7291f395684788dd9ae3bbd2ac9a966f5522bbf3c,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0552,full_chip/dwg_analysis/FULL_CHIP_STAGE151_ORDINAL_PARETO_SELECTOR_REVIEW.md,false,true,,15b2caed10d389c46ca09d6a7204d842dffb9a4503056bd2b168cbd86012428a,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0553,full_chip/dwg_analysis/FULL_CHIP_STAGE152_SELECTED_TDS_REVIEW.md,false,true,,576355534815c17ea6ff000cb4021c62d7b4c7201b58f42fb6dd3c275fa43055,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0554,full_chip/dwg_analysis/FULL_CHIP_STAGE153_LOCAL_CORNER_SHEAR_DECISION.md,false,true,,72e82a05af896e79ebcb8c068d99b46172122dee3bd34cd5d74f0fbfaca9a4b4,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0555,full_chip/dwg_analysis/FULL_CHIP_STAGE154_SELECTED_SIMULATION_MASTER_DOCUMENT.md,true,true,d06e209aeaa157e1d2d7320d2e4579d8ec1aa1d3b09d0723aa305aaad14440c8,d06e209aeaa157e1d2d7320d2e4579d8ec1aa1d3b09d0723aa305aaad14440c8,MATCH,none,none
G2Y-ID-0556,full_chip/dwg_analysis/FULL_CHIP_STAGE155_ADVERSARIAL_CLOSURE_MASTER_DOCUMENT.md,false,true,,4a6f4d19377e15be5f425687e6b7270a81582013c3eede540f485fda21afd43c,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0557,full_chip/dwg_analysis/FULL_CHIP_STAGE156_SEVERE_TAPER_SHARE_VALIDATION_REVIEW.md,false,true,,746708eb28bb34e97cca8dccdf289da368dc0d51428b894af2592f136fcbe1e5,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0558,full_chip/dwg_analysis/FULL_CHIP_STAGE157_JOINT_UNCERTAINTY_PROPAGATION_REVIEW.md,false,true,,cff4f27e4724f28fc9af287e40706cd4c853a80fa6bdd37b3644b7463c738acb,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0559,full_chip/dwg_analysis/FULL_CHIP_STAGE157_TO_159_JOINT_UNCERTAINTY_ROADMAP_AFTER_CLAUDE.md,true,true,6a58c1d7d597f25c0943c9f97daa611101ff1c683090cdb6ec7bc942ae40f826,6a58c1d7d597f25c0943c9f97daa611101ff1c683090cdb6ec7bc942ae40f826,MATCH,none,none
G2Y-ID-0560,full_chip/dwg_analysis/FULL_CHIP_STAGE158_UNCERTAINTY_GUARDED_SELECTOR_REVIEW.md,false,true,,acba8207b7139d9494622248848c0e7d3724066377cb097fb5d2a29edbfda6e0,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0561,full_chip/dwg_analysis/FULL_CHIP_STAGE159_CLEANUP_AUDIT_AND_CLAUDE_PROMPT.md,false,true,,42ff82d5d6a2d3d65b0afc967b3f5c0ea83f471959710ba525a15e35767de8b8,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0562,full_chip/dwg_analysis/FULL_CHIP_STAGE159_CLEANUP_MANIFEST_REVIEW_AFTER_CLAUDE.md,false,true,,8bbc225e7a6c86a5b71b318f9b00543ce70f07bc7a66e8fdc7c75508281015b8,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0563,full_chip/dwg_analysis/FULL_CHIP_STAGE159_OLD_LOG_CLEANUP_REVIEW.md,false,true,,11a3f80ae17fe3ca2e5d137eb560e8e1c57e2f4d429e6666e36bb712e11c3491,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0564,full_chip/dwg_analysis/FULL_CHIP_STAGE159_OLD_LOG_POST_CLEANUP_REVIEW.md,false,true,,45ec43cce64b46953537d0bfe9c378436df16b397eb1ce2bb7279c55d2f08e52,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0565,full_chip/dwg_analysis/FULL_CHIP_STAGE159_POST_CLEANUP_REVIEW.md,false,true,,fd2aa2a1bb5cacccf2bba5fd3d3671e7ca111f3c2eb7a4ba3c9e86b9e10a1192,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0566,full_chip/dwg_analysis/FULL_CHIP_STAGE159_SINGLE_UNIT_POST_CLEANUP_REVIEW.md,false,true,,9f03d90880d7bcf250e89a8cd944686de0e37537d6f281f2542ed723b20eeb02,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0567,full_chip/dwg_analysis/FULL_CHIP_STAGE159_SMALL_FILE_CLEANUP_REVIEW.md,false,true,,bf0cc516072565f78a8b1b5957900f922304d0001d7681fa020b18b68ea172e3,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0568,full_chip/dwg_analysis/FULL_CHIP_STAGE159_SMALL_FILE_POST_CLEANUP_REVIEW.md,false,true,,9c91d084d2bd5b2ad22c35b4beff7e84cf8c6a5ec56cee10ca13cde5ae758ccc,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0569,full_chip/dwg_analysis/FULL_CHIP_STAGE159_TERMINAL_SIMULATION_MASTER_DOCUMENT.md,false,true,,8eb154b6d36794b6b20d3bfe1564f86554d7ff1a47525ff107bf2fd1006d383f,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0570,full_chip/dwg_analysis/FULL_CHIP_STAGE15_MICRO_SIDEWALL_GEOMETRY_AUDIT.md,false,true,,d891c338a660bbde709b41b139e404d06f27389d4af2e4d3acea59562974bd3d,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0571,full_chip/dwg_analysis/FULL_CHIP_STAGE160_P1I_GRADED_CONDUCTANCE_REVIEW.md,false,true,,ff8e8ff9262492d934375db7c7e453fd58a18e5bdbb9b9d9a90ec4ea74d16f6c,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0572,full_chip/dwg_analysis/FULL_CHIP_STAGE16_PARTIAL_FOULING_REVIEW.md,true,true,92a300b4fb94bdd361f968ca1866907aef8a4a92d9a8d64effa92a0f1c16aea3,92a300b4fb94bdd361f968ca1866907aef8a4a92d9a8d64effa92a0f1c16aea3,MATCH,none,none
G2Y-ID-0573,full_chip/dwg_analysis/FULL_CHIP_STAGE17_PARAMETER_AUDIT_MATRIX.md,false,true,,5162c33130bca89ad7d0d2f6efaa86bde3229b7f0692257ea93f2a780931cc23,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0574,full_chip/dwg_analysis/FULL_CHIP_STAGE18_NANO_SIDEWALL_SENSITIVITY_REVIEW.md,false,true,,706e0fcd14c8e9c67397cb5e67d548b92cc616b5f0d8eddef75003e309b99148,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0575,full_chip/dwg_analysis/FULL_CHIP_STAGE19_REVIEW_FEEDBACK_SYNTHESIS_AND_NEXT_MODEL_PLAN.md,false,true,,568f50e59acf46629ebff6a44f7f4d20c8c6daae73db23c1f7ea32f57adc8313,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0576,full_chip/dwg_analysis/FULL_CHIP_STAGE1_STAGE2_REVIEW.md,false,true,,aa66fa7679501af1e1824d6c82733774366aa515530462868103ddc7b1954992,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0577,full_chip/dwg_analysis/FULL_CHIP_STAGE23_BIOPHYSICAL_PARAMETER_ENVELOPE.md,true,true,d0f6859578890d85ab065f8ee85f5ee284b42ea3c86e4b7068ac55d8861f7574,d0f6859578890d85ab065f8ee85f5ee284b42ea3c86e4b7068ac55d8861f7574,MATCH,none,none
G2Y-ID-0578,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_p0j_unifiedlambda_stage117_bonded_ports_sink0p001_20260607.md,false,true,,57bebda2830406e4629837b06d6f1f72467dac51708b23818033561489803f68,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0579,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p10_p10coarsegateallbinsr2_20260611_p10_coarsegate_allbins_r2.md,false,true,,4eec7fe82b4ad38004c2008d8d5095144affe11f4d08bd3a4c691052e14d5f8a,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0580,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p10_p10geomfix_20260611_r1.md,false,true,,8a2bd4661b79c56391328f8b6d8d798ecbf019b76488e020ede25371a59f113d,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0581,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p10_p10geomfix_probe.md,false,true,,31e62ec49ba7fcf6fd412a5dd08683ca22aba34d13e85fcc8b5039854959b8fe,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0582,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p10_wave1plus2allbins_20260610_wave1plus2allbins.md,false,true,,2f2e2d3df350140589c3c1f0f0e52cb66d31276c621938a3548ca6c3ee85b57d,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0583,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p10_wave1plus2geomfixallbins_20260612_wave1plus2geomfix.md,false,true,,c7b03f7c59ec242d9a1b6b997ab21b1264dc91b8674ef6f571f9c494f9a7e6e5,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0584,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p1_smallbin_20260610_smallbinallfix.md,false,true,,523311e96e9da5767e62a47468d9a58db33b426a756cf81e3172723bd9a87140,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0585,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p1_support_20260610_supportanchors.md,false,true,,ce350f29422e1896bb8ef97eec95aa231f2111b461d209f6becae62668474f90,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0586,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p1_tail_20260609.md,false,true,,85886f98a311b9c18977588e2bdd106995e897a9ffe51d10a6cf933764a4439c,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0587,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p1_wave1plus2geomfixallbins_20260612_wave1plus2geomfix.md,false,true,,6daf6027564025929d7b969dba5a41b8378cff200c6b77a4d9f0a4ef24e777f6,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0588,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p2_smallbin_20260610_smallbinallfix.md,false,true,,2fcbdf7c6a79796f3accdc78e858131da43b6cb5be3991283b9a620749fd283b,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0589,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p2_support_20260610_supportanchors.md,false,true,,e07de79047f09c0ce626a357816ee379a6eae4a9fb79752bf4cbd98878d03a2d,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0590,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p2_tail_20260609.md,false,true,,049a82086df618dd547477b50dabacb47c3e12ced47463b52863c921d8919628,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0591,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p2_wave1plus2geomfixallbins_20260612_wave1plus2geomfix.md,false,true,,4d8bc0667b68ce6d603c9451c586ce4ed07a656016c2a556c9dc795a2e1fbe3b,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0592,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p3_smallbin_20260610_smallbinallfix.md,false,true,,2f53ee955a26d3b0be3af094f5c353816c7889bcf6854731de965b630205d9c9,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0593,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p3_tail_20260609.md,false,true,,2416c688729e33b0c15710213378a63f27c9523615edffe0f6499385576dae8c,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0594,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p3_wave1plus2geomfixallbins_20260612_wave1plus2geomfix.md,false,true,,54078cd1b9aedb71bed289899585315ef20e3fb2242f3b987c944b500335f1da,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0595,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p4_smallbin_20260610_smallbinallfix.md,false,true,,5c5e5793146618548d3d1c45b29ee1b6f01dbea8790399bd8ecc191a1e02213b,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0596,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p4_support_20260610_supportanchors.md,false,true,,ac308e55eb6f260fdf04222683c9e43d7613ed29a1f8d8db1fd2fbf6d376fc7c,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0597,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p4_tail_20260609.md,false,true,,a1cfbe9140761cfd06c3414f533f2b6ef017dacf5f28c80d56028cf355af759c,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0598,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p4_wave1plus2geomfixallbins_20260612_wave1plus2geomfix.md,false,true,,d714845476fd219584c7e540324f85ecde0b7dca7fc3498669e3f13f4ea8afa0,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
G2Y-ID-0599,full_chip/dwg_analysis/FULL_CHIP_STAGE24_BATCH_REVIEW_sidewall_depth_wave1_p5_remaining10allbins_20260610_remaining10allbins.md,false,true,,272f60ead2957919e154f38079e163c0cbec728b0e10dd2f06545c8142bd0e39,ADAPTER_OR_SCOPE_DELTA,path_normalization_or_scan_scope_difference,none
