scan_id,source_side,path,field_name,context_classification,drift_status
NODI-G2W-AUTH-03580,COMSOL,roadmap/COMSOL_GATE2E_EXPANSION_WORKSTREAM_MASTER_PLAN_20260628.md,yield_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03581,COMSOL,roadmap/COMSOL_GATE2E_EXPANSION_WORKSTREAM_MASTER_PLAN_20260628.md,winner_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03582,COMSOL,roadmap/COMSOL_GATE2E_EXPANSION_WORKSTREAM_MASTER_PLAN_20260628.md,detection_probability_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03583,COMSOL,roadmap/COMSOL_GATE2E_EXPANSION_WORKSTREAM_MASTER_PLAN_20260628.md,production_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03584,COMSOL,roadmap/COMSOL_GATE2E_EXPANSION_WORKSTREAM_MASTER_PLAN_20260628.md,runtime_configuration_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03585,COMSOL,roadmap/COMSOL_GATE2E_EXPANSION_WORKSTREAM_MASTER_PLAN_20260628.md,is_formal_gate2_qch_sidecar,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03586,COMSOL,roadmap/COMSOL_GATE2E_EXPANSION_WORKSTREAM_MASTER_PLAN_20260628.md,is_chi_selected,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03587,COMSOL,roadmap/COMSOL_GATE2E_EXPANSION_WORKSTREAM_MASTER_PLAN_20260628.md,is_production_ingestion,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03588,COMSOL,roadmap/COMSOL_GATE2E_EXPANSION_WORKSTREAM_MASTER_PLAN_20260628.md,is_runtime_configuration,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03589,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,policy_approved,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03590,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,policy_use_requested,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03591,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,policy_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03592,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,formula_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03593,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,direct_prs_bin_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03594,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,grain_level_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03595,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,accepted_row_expansion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03596,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,accepted_context_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03597,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,auto_map_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03598,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,qch_weighting_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03599,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,qch_eta_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03600,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,qch_chi_eta_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03601,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,chi_selected_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03602,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,jrc_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03603,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,yield_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03604,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,winner_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03605,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,detection_probability_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03606,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,production_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03607,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,runtime_configuration_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03608,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,is_formal_gate2_qch_sidecar,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03609,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,is_chi_selected,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03610,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,is_production_ingestion,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03611,COMSOL,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,is_runtime_configuration,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03612,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,policy_approved,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03613,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,policy_use_requested,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03614,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,policy_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03615,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,formula_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03616,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,direct_prs_bin_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03617,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,grain_level_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03618,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,accepted_row_expansion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03619,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,accepted_context_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03620,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,auto_map_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03621,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,qch_weighting_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03622,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,qch_eta_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03623,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,qch_chi_eta_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03624,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,chi_selected_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03625,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,jrc_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03626,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,yield_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03627,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,winner_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03628,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,detection_probability_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03629,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,production_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03630,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,runtime_configuration_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03631,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,is_formal_gate2_qch_sidecar,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03632,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,is_chi_selected,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03633,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,is_production_ingestion,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03634,COMSOL,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,is_runtime_configuration,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03635,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,policy_approved,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03636,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,policy_use_requested,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03637,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,policy_use_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03638,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,formula_use_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03639,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,direct_prs_bin_use_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03640,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,grain_level_ingestion_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03641,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,accepted_row_expansion_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03642,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,accepted_context_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03643,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,auto_map_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03644,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,qch_weighting_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03645,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,qch_eta_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03646,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,qch_chi_eta_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03647,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,chi_selected_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03648,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,jrc_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03649,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,yield_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03650,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,winner_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03651,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,detection_probability_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03652,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,production_ingestion_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03653,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,runtime_configuration_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03654,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,is_formal_gate2_qch_sidecar,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03655,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,is_chi_selected,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03656,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,is_production_ingestion,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03657,COMSOL,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_20260628.csv,is_runtime_configuration,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03658,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,policy_approved,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03659,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,policy_use_requested,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03660,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,policy_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03661,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,formula_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03662,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,direct_prs_bin_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03663,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,grain_level_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03664,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,accepted_row_expansion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03665,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,accepted_context_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03666,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,auto_map_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03667,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,qch_weighting_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03668,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,qch_eta_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03669,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,qch_chi_eta_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03670,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,chi_selected_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03671,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,jrc_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03672,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,yield_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03673,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,winner_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03674,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,detection_probability_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03675,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,production_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03676,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,runtime_configuration_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03677,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,is_formal_gate2_qch_sidecar,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03678,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,is_chi_selected,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03679,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,is_production_ingestion,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03680,COMSOL,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,is_runtime_configuration,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03681,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,policy_approved,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03682,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,policy_use_requested,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03683,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,policy_use_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03684,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,formula_use_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03685,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,direct_prs_bin_use_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03686,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,grain_level_ingestion_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03687,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,accepted_row_expansion_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03688,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,accepted_context_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03689,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,auto_map_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03690,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,qch_weighting_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03691,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,qch_eta_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03692,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,qch_chi_eta_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03693,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,chi_selected_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03694,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,jrc_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03695,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,yield_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03696,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,winner_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03697,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,detection_probability_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03698,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,production_ingestion_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03699,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,runtime_configuration_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03700,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,is_formal_gate2_qch_sidecar,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03701,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,is_chi_selected,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03702,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,is_production_ingestion,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03703,COMSOL,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,is_runtime_configuration,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03704,COMSOL,roadmap/COMSOL_GATE2I_EDGE_CLOSURE_EVIDENCE_PACKAGE_TEMPLATE_20260628.csv,policy_approved,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03705,COMSOL,roadmap/COMSOL_GATE2I_EDGE_CLOSURE_EVIDENCE_PACKAGE_TEMPLATE_20260628.csv,policy_use_requested,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03706,COMSOL,roadmap/COMSOL_GATE2I_EDGE_CLOSURE_EVIDENCE_PACKAGE_TEMPLATE_20260628.csv,policy_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03707,COMSOL,roadmap/COMSOL_GATE2I_EDGE_CLOSURE_EVIDENCE_PACKAGE_TEMPLATE_20260628.csv,formula_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-03708,COMSOL,roadmap/COMSOL_GATE2I_EDGE_CLOSURE_EVIDENCE_PACKAGE_TEMPLATE_20260628.csv,direct_prs_bin_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
