acceptance_row_id,parent_nodi_register_row_id,gate2b_context_row_id,source_row_type,route_key,NODI_view,diameter_nm,bin_basis,tpd_bin_label,nodi_acceptance_status,parent_ledger_status,grain_level_authorization_status,edge4_edge20_status,prs_coverage_status,blocked_or_review_status,gate2b_artifact_level_context_candidate,gate2b_grain_level_context_ingestion_authorized,can_enter_weighting,can_enter_jrc,is_chi_selected,is_production_ingestion,is_runtime_configuration,allowed_use,blocked_use,claim_boundary
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_001,G2CTX-CHI-AGG-004,G2B_ALLOWED_CTX_001,proxy_aggregate,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,aggregate_proxy,aggregate_proxy,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,AGGREGATE_PROXY_NO_DIRECT_PRS_BIN_CLAIM,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_051,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_051,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p25_0p50,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_052,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_052,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p25_0p50,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_053,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_053,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p50_0p75,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_054,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_054,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p50_0p75,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_055,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_055,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p75_1p00,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_056,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_056,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p75_1p00,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_057,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_057,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p00_0p25,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_058,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_058,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p00_0p25,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_059,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_059,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p25_0p50,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_060,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_060,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p25_0p50,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_061,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_061,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p50_0p75,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_062,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_062,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p50_0p75,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_063,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_063,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p75_1p00,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_064,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_064,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p75_1p00,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_065,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_065,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p00_0p25,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_066,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_066,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p00_0p25,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_067,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_067,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p25_0p50,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_068,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_068,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p25_0p50,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_069,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_069,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p50_0p75,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_070,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_070,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p50_0p75,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_071,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_071,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p75_1p00,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_072,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_072,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p75_1p00,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_073,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_073,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p00_0p25,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_074,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_074,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p00_0p25,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
NODI-G2C-ACCEPT-G2B_ALLOWED_CTX_075,G2CTX-CHI-BIN-005,G2B_ALLOWED_CTX_075,proxy_bin,660/W800/D1200,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p25_0p50,CHILD_SUPPORT_ROW_REGISTERED_ARTIFACT_LEVEL_ONLY,PARENT_LEDGER_ACCEPTED_CONTEXT_ONLY,GRAIN_LEVEL_AUTHORIZATION_FALSE,EDGE4_EDGE20_POLICY_REQUIRED,PRS_COVERAGE_RECHECK_REQUIRED,BLOCKED_OR_REVIEW_ONLY,true,false,false,false,false,false,false,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,artifact_level_context_support_not_grain_ingestion_not_formula
