fingerprint_diff_id,path,nodi_schema_fingerprint,comsol_schema_fingerprint,diff_status,delta_class,authorization_impact
G2Y-FP-0163,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_FOCUSED_WATCH_SUBSET_TABLE_20260628.csv,4122bc6464d1f09daafd9b3e76e249d328b091ec0e5c1564183afef3f75215c2,4122bc6464d1f09daafd9b3e76e249d328b091ec0e5c1564183afef3f75215c2,MATCH,none,none
G2Y-FP-0164,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_INPUT_RECEIPT_REVIEW_REQUEST_BINDINGS_20260628.csv,1c2be9ac1e62225d22ff5d2654c6b692dd1f8ec923bfb27a56c382dd5452cf27,1c2be9ac1e62225d22ff5d2654c6b692dd1f8ec923bfb27a56c382dd5452cf27,MATCH,none,none
G2Y-FP-0165,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_NCOLL_DESCRIPTOR_SURFACE_20260628.csv,a2c59706acf86a76299680f812887236a634baf33244b9a50415c04f73abdc6b,a2c59706acf86a76299680f812887236a634baf33244b9a50415c04f73abdc6b,MATCH,none,none
G2Y-FP-0166,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_SURFACE_CHEMISTRY_INPUT_LOCK_PACKET_20260627.md,3cbb30d69ad8f7dbba38906312bbadc5fa4f6b4159c26460fc9cdf16bf5afd3d,d0d586f0cad749a3a59a13a13f93d2e9e88362fef68a98328fb47f4f1dec89a0,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0167,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_SURFACE_CHEMISTRY_INPUT_LOCK_ROUTE_BINDINGS_20260627.csv,a203b4cc97029283408a8dc5b7031d367860113a51b1140a28f13f48602b3c07,a203b4cc97029283408a8dc5b7031d367860113a51b1140a28f13f48602b3c07,MATCH,none,none
G2Y-FP-0168,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_WALL_TAU_ANALYTIC_PROXY_DESCRIPTOR_TABLE_20260628.csv,ee015d4f931b14c61609eb0f7b43d4f3c9e5563d0f7fd1efaab41bfcbf5a54b1,ee015d4f931b14c61609eb0f7b43d4f3c9e5563d0f7fd1efaab41bfcbf5a54b1,MATCH,none,none
G2Y-FP-0169,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_WALL_TAU_REPRESENTATIVE_SMOKE_CASE_BINDING_20260628.csv,a0e0cee4c7459580584c88eeb5b3ec022da9c701556782d6558ca862f5c60123,a0e0cee4c7459580584c88eeb5b3ec022da9c701556782d6558ca862f5c60123,MATCH,none,none
G2Y-FP-0170,roadmap/EXTREME_REALISM_COMPUTE_ROADMAP_20260617.md,3a06a00db886c50c3a4f46f7fc33ad0f78589ecf9143b9209313bc09d2c40b4c,5847c66cda07c1353f53ef6937de587d95c08df800a6fe7d2f6f75aaefd9acf7,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0171,roadmap/EXTREME_REALISM_P0_MODEL_CONTRACTS_20260617.md,ef10d1a14edf5abc2a1ec71434a78dcae6c2eae6699e2dd57645a066a575889f,5fd46973143668b9ba832828b1b0becdba4d6744a64a0ca3b9ae1d83b13df417,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0172,roadmap/FUTURE_NODI_PRS_EAS_TO_FINITE_SIZE_GATE_INTERFACE_20260617.md,c8edd0ddb907a6225d4147607d568820823bbd72d6689fa34e735cc5065c9dc3,9dcee0361c7ea48fa9323c53a630da2ff5250edb56fc7e107adae764703192d1,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0173,roadmap/HANDOFF_TO_NEW_MACHINE.md,8ff6a01db81b3057169f093ca0bc3e401cebc141840eaa4f2c67bc59be27acb6,8a6e4d04f76320254c3d109641bea010b7c302f43a7ed64b34296260e22d94b7,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0174,roadmap/NANO_ENTRANCE_FILTER_V4_FQ_DESCRIPTOR_CLOSURE_OVERLAY_SOURCE_CLEAN_FQ_SUMMARY_20260627.csv,7d53a7df3127e851be5e2c773066af62ba8315d050b2bf8eb11edaa7b33be7d1,7d53a7df3127e851be5e2c773066af62ba8315d050b2bf8eb11edaa7b33be7d1,MATCH,none,none
G2Y-FP-0175,roadmap/NANO_ENTRANCE_FILTER_V4_FQ_DESCRIPTOR_CLOSURE_OVERLAY_SOURCE_MESH_CONVERGENCE_20260627.csv,1d4cdf965e4c8a604ca3e31e30209f4dd18ea50a67e7a1c2d0727a924df44a71,1d4cdf965e4c8a604ca3e31e30209f4dd18ea50a67e7a1c2d0727a924df44a71,MATCH,none,none
G2Y-FP-0176,roadmap/NANO_ENTRANCE_FILTER_V4_TARGETED_FIELD_DESCRIPTOR_QUEUE_PREFLIGHT_CASES_20260627.csv,90de53dcd9f6795db9be30b3a40f0eb8681c3795ba49df53279fcc775ae62304,90de53dcd9f6795db9be30b3a40f0eb8681c3795ba49df53279fcc775ae62304,MATCH,none,none
G2Y-FP-0177,roadmap/NANO_ENTRANCE_FILTER_V4_TARGETED_FIELD_DESCRIPTOR_QUEUE_PREFLIGHT_PACKET_20260627.md,ad9b983009aed6d3fe1fbc12a7747c8ae14c9128bc1bef342a2cdca7f7baf0b9,b25579eeb90c861e37b670599d4d3ec6b91eef57a2bb1e5487691ccffac5ae68,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0178,roadmap/NANO_ENTRANCE_FILTER_WET_ROUGH_WALL_EXTERNAL_AI_PROMPT_20260626.md,f4200926816dee519540e041d8bf22022ad40f20fd1ab99a08e929998b5270c0,6f33b21ea064d063f155764c5b7a4d719571cdd86dc90c26f4c502ed5159112f,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0179,roadmap/NODI_COMSOL_LINKAGE_ANALYSIS_HANDOFF_20260616.md,ee71578742d9ddce381c96f28724f1f8efdec5d7835e0abb6c2b8ff43a2d878d,b97473585b27ffd3839f6f87b509365ce7fbad41c148ae668070e572425e881d,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0180,roadmap/NODI_LOCAL_MIRROR_AND_PRS_V1_1_CODE_UPGRADE_20260621.md,e76b90092c2233ad3e9fc5ebdc2e833340e358dcbd8ad4be80444b3c83e0a96f,a1b418ca61359b59e5e32db7bd7de7e1deb57439c7a4ea88941e47c8e9c28a47,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0181,roadmap/NODI_PRS_EAS_SMOKE_AUTHORIZATION_PACKET_20260617.md,40e1d63778493e23112ea866aef034312b3d9365d7249476d023bee2b84e6606,11351d501ec73187c5bdb6da4cc186b2984bc0d394a4b6b1027341f348b92179,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0182,roadmap/NODI_PRS_INGESTION_DECISION_PACKET_20260621.md,a3e80f2f861d82ec01b0b501a6a9e86f496708fdbfb2d7e75f9cfef82bb1e315,f4bae696c2b611397fe251759360919a09d2a2354fa9f474f2ad4a0de62cc026,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0183,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,f62d79cd3f9be06a9dc5d98c0183bf12b22d3313c5c0664304ab80f75ce21427,f62d79cd3f9be06a9dc5d98c0183bf12b22d3313c5c0664304ab80f75ce21427,MATCH,none,none
G2Y-FP-0184,roadmap/NODI_PRS_W800_MINIBATCH_EXTERNAL_AI_PROMPT_20260621.md,0844912a589338b4bcbfb032f4c9810c0aa91871b815c980804f1544dbc41159,824e7c55d70872df9060eec6189adbd19f1f6c4845b0291ee2615332bef2fe3b,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0185,roadmap/NODI_PRS_W800_MINIBATCH_EXTERNAL_RUNNER_HANDOFF_20260621.md,0f9746c76ef89975cfc8a4d44c6b9d8445639756f5ddf9a4f811e0d28dc2ba9f,ec0eb9380383742a0ffcdee75eef85046d53c90b73cb4099845c5eece31b3352,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0186,roadmap/NODI_REPO_LINKAGE_REVIEW_20260621.md,5299f6bd620edcd6daa38444397b82b1bd1be141801607e78aafed3781c9348a,2800f4346f5b910f6e145d91ab7f869ff9fbdd859388f11f43865282926c8045,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0187,roadmap/P0_GATE_WIRING_ROADMAP.md,0d379ea455c7698ad5a709957d3a79138383705045a424fa0f68ad41e922b212,da7b6f8713ab5ce6a0e336537e9c3eb1ba483cf8806dedf6a177bf5dab87e9e6,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0188,roadmap/P0_P1_COMPLETION_PLAN.md,c8128e8e9393bfc42b28dd680149c247f2d7dca18cc73521598da1df04755bd3,1a68ca39a096052b509674094b5ce09ae87e066ff88792de174bd839ee6bf52d,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0189,roadmap/P1_DECISION_CHECKPOINT_20260617.md,8ab4370de580ade09bcc9d899bcbb0c12f306dd3158ef13bed3c55d9d28ec903,9848ec5736bd21cc72f8e888e9e058771921ed3833af5ba9714b6307e9364909,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0190,roadmap/P1_NEXT_AUTHORIZATION_OPTIONS_20260617.md,b62f31a1a0d2caa384ddcc426e1f58404c912d388f736203bbbbb714a2853803,9848ec5736bd21cc72f8e888e9e058771921ed3833af5ba9714b6307e9364909,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0191,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,f32797f3fbd7ae286cc9858bb3afe79fb64a7e22722a56a3c72c4dded939c438,1d9ca7ee725447150545f5ebd4b7ab43651e435ad572e0fa4425f05f1baf235d,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0192,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,ad2a583b1e22b18633362093eb599a79555e33e8cf0e5ed701caf2614fbb0ff4,b50b57da7f30ba9162610ddc9dea5ffcc550cd04a2c0b397f3fc9b9bfa106c47,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0193,roadmap/POST_W800_NODI_PLAN_REVIEW_CLOSEOUT_20260617.md,0e75124e932f2e9ffb30e0d6fe3970956b893f5a6f890c8515f2080b649e2dd0,c3a9fd84edcbd44f00e5c29c8b5b678167f26de6ac40d11635c2da51a936efd3,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0194,roadmap/R2_LOCAL_ROUGH_BOUNDARY_STOP40_CLOSEOUT_20260621.md,0d379ea455c7698ad5a709957d3a79138383705045a424fa0f68ad41e922b212,590291c89e00e9adc7822126873169221053182722fe670cfd91dda6f741cc1a,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0195,roadmap/ROADMAP_INDEX.md,e280cd00337e26a96a7a6ad03e950cde3b2845f3a46a0691a1b710b6aa57d02b,fb808333273d6187fa71462759ba21f00e7e55db37fa2d08e34ee2a86f077272,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0196,roadmap/SIMULATION_ONLY_P6_EXTREME_FAILURE_ENVELOPE_20260612.csv,1300f275a2bec9f2bbd835f8050f3e28dad2a6636ef5358326e5684832454934,1300f275a2bec9f2bbd835f8050f3e28dad2a6636ef5358326e5684832454934,MATCH,none,none
G2Y-FP-0197,roadmap/SIMULATION_ONLY_P6_ROUGH_WALL_REFINEMENT_20260612.csv,9adbd76b8bf700cd738dc64c546d4cc7f9303b0213971cf31fa86500925ed9d4,9adbd76b8bf700cd738dc64c546d4cc7f9303b0213971cf31fa86500925ed9d4,MATCH,none,none
G2Y-FP-0198,roadmap/SIMULATION_ONLY_P6_RQ_CAPTURE_LOCAL_COUPLED_REFINEMENT_20260613.csv,d8972b2b4f3e50253b1bee3e8320440331752296737c77535defd45daea09d8e,d8972b2b4f3e50253b1bee3e8320440331752296737c77535defd45daea09d8e,MATCH,none,none
G2Y-FP-0199,roadmap/STATUS_SNAPSHOT.md,80c77be1c374e9faf2f535e838713b16d4cd0202a3446c73ab3212953e6a46fe,25ec4dba2978df2821ef3f1db98730a1fff4c6127f5b5bfb72a96f5056d438ec,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0200,roadmap/TPD_PRS_CHI_CONTEXT_FORMULA_REVIEW_PACKET_20260622.md,7780e1302bf50634366ee02538c8295abf978b04159455a03629f29117a57438,98a2ca5a88df5f637cccf4b0e7f150ef1d05b5cc7efa1e079eed7540aca6bcb9,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0201,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,b231bf6c3ba2f140284bcda36a8adf8977466e8cdf39cba6f73cab57e1f80d07,b231bf6c3ba2f140284bcda36a8adf8977466e8cdf39cba6f73cab57e1f80d07,MATCH,none,none
G2Y-FP-0202,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,9075de9b64099dcf179e7ec7a44ecb7898f9c946654a6c871d72ae07eb539b25,9075de9b64099dcf179e7ec7a44ecb7898f9c946654a6c871d72ae07eb539b25,MATCH,none,none
G2Y-FP-0203,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_PACKET_20260622.md,b3095893d931c49c35c126853c844b66f6f847a3946fd686cabf14cd9c783fe1,f28f4e7d7c3b5ea2f7ff60245f1ab44e9762a826cac7609ac031630f7407fcbc,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0204,roadmap/TPD_TO_NODI_BRIDGE_ALIGNMENT_PACKET_20260621.md,c9e1758ac8e5e34740ac5f4d988b70159a5f742b79cf192b0dc640a9cadab325,c9e1758ac8e5e34740ac5f4d988b70159a5f742b79cf192b0dc640a9cadab325,MATCH,none,none
G2Y-FP-0205,roadmap/TPD_TO_NODI_BRIDGE_ALIGNMENT_TABLE_20260621.csv,c42a9da4ce00ba16b0c564d990c92a8d6c5fcfc50d624534dba3747cec783ffe,c42a9da4ce00ba16b0c564d990c92a8d6c5fcfc50d624534dba3747cec783ffe,MATCH,none,none
G2Y-FP-0206,roadmap/TRANSPORTED_POSITION_AND_VALIDATION_CONTRACT_CLOSEOUT_20260617.md,ef10d1a14edf5abc2a1ec71434a78dcae6c2eae6699e2dd57645a066a575889f,c4d27cf9677ea3857c07ceb8acda604f34c6b43a9bab2ac26864687d6f8f16a5,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0207,roadmap/TRANSPORTED_POSITION_DISTRIBUTION_CASE_MANIFEST_DRY_20260617.csv,31a61be69e442c4c64f981b0f6e8a331d8792934d3017b6b1d6375686a91bf37,31a61be69e442c4c64f981b0f6e8a331d8792934d3017b6b1d6375686a91bf37,MATCH,none,none
G2Y-FP-0208,roadmap/TRANSPORTED_POSITION_DISTRIBUTION_TEMPLATE_20260617.csv,d0d960e79036188319e8d22bcf517544b07a3aeeeaa5fcebce3eaf4539868de4,d0d960e79036188319e8d22bcf517544b07a3aeeeaa5fcebce3eaf4539868de4,MATCH,none,none
G2Y-FP-0209,roadmap/TRANSPORTED_POSITION_DISTRIBUTION_VALIDATION_PACKET_20260621.md,8ab777200961a44724f017e55675d2a166c8cb5e63aae3deedcb6fb8cb8a8a61,c513bf52acd208f4bfe2ee5e2a6924b7a4623db9fb17c90b29b380e83b6c55dd,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0210,roadmap/TRANSPORTED_POSITION_SOURCE_RUNNER_AUTHORIZATION_PACKET_20260621.md,7b96efc26219c502699eb421ce8961e13af54554d2afb0e43dfebc1996377baf,7b96efc26219c502699eb421ce8961e13af54554d2afb0e43dfebc1996377baf,MATCH,none,none
G2Y-FP-0211,roadmap/TRANSPORTED_POSITION_SOURCE_RUNNER_CASES_20260621.csv,4d5a15004ebb921ce63f70c8e4996999bf7a22ff4dd078f87d4ef09c11310353,4d5a15004ebb921ce63f70c8e4996999bf7a22ff4dd078f87d4ef09c11310353,MATCH,none,none
G2Y-FP-0212,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,40aa0b7fbada2eec8c024d9e6404676a5d64a2ad3624cd59f2ee89d5630e798a,8f6447e80ee801b6488bc05afbdead3d4c3a580b34628bb51442f76672db07d3,SCHEMA_FINGERPRINT_DIFF_REVIEW_ONLY,schema_fingerprint_difference,none
G2Y-FP-0213,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_COMBINED_RETRY3_20260621.csv,5e0870f7c04ba420446112a957da3ec8f5bc7b67ed99b0b5fd63e9baa5de2f51,5e0870f7c04ba420446112a957da3ec8f5bc7b67ed99b0b5fd63e9baa5de2f51,MATCH,none,none
G2Y-FP-0214,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_SUMMARY_RETRY3_20260621.csv,5607cd3ceaa6712767bcb2ca97df7ee1dcbb25b3f2f1e652ab42577d752540ae,5607cd3ceaa6712767bcb2ca97df7ee1dcbb25b3f2f1e652ab42577d752540ae,MATCH,none,none
