census_id,relative_path,sha256,file_size,safe_read_status,row_count,column_count,schema_fingerprint,matched_keywords,candidate_workstream,evidence_class_guess,safe_to_use_for_policy_review,reason_not_sufficient,claim_boundary,blocked_use,required_next_gate
NODI-G2S-CENSUS-0066,roadmap/POST_W800_NODI_PLAN_REVIEW_CLOSEOUT_20260617.md,9c8ed584a84fad2f61382326fdea0e990b7ec882748e862d3d3b51e606984e4b,13093,READ,0,0,NO_SCHEMA,QCH|FLOW|NODI|TRANSPORTED|SURFACE|CLOG|ROUTE|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0067,roadmap/TRANSPORTED_POSITION_AND_VALIDATION_CONTRACT_CLOSEOUT_20260617.md,8f68997d7af0d99d71bd7f51dc74e47678b2880c876ff53e594e5732b2c9b122,2824,READ,0,0,NO_SCHEMA,EDGE|FLOW|PRS|NODI|TRANSPORTED|CLOG|ROUTE|BIN,QCH,validation,false,validation; not direct evidence,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0068,roadmap/TRANSPORTED_POSITION_DISTRIBUTION_TEMPLATE_20260617.csv,9c1ded9280a6ab755520d6ebd8083ee2f7aa9b34075c484391b32cbac1ef57df,504,READ,0,31,d0d960e79036188319e8d22bcf517544b07a3aeeeaa5fcebce3eaf4539868de4,EDGE|QCH|FLOW|PRS|TRANSPORTED|ROUTE|DIAMETER|BIN,QCH,template_or_synthetic_not_evidence,false,template_or_synthetic_not_evidence; not direct evidence,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0069,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_COMBINED_RETRY3_20260621.csv,1c0d902dc01a39e3a3cc6c104696b782ddd06235d1630051d2b5163d6d827b61,58192,READ,32,32,5e0870f7c04ba420446112a957da3ec8f5bc7b67ed99b0b5fd63e9baa5de2f51,EDGE|QCH|FLOW|PRS|TRANSPORTED|ROUTE|DIAMETER|BIN,QCH,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0070,roadmap/COMSOL_GATE2C_BINDING_ALIGNMENT_ERRATA_20260628.md,f2627a1223a0eee7854f95bd18b7667bb13230bd8d58e1915c47d6f14343369d,1902,READ,0,0,NO_SCHEMA,GATE2|EDGE|QCH|TPD|NODI|BINDING|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0071,roadmap/COMSOL_GATE2D_REDUCED_SCOPE_CONTEXT_ONLY_CANDIDATE_PACKET_20260628.md,c88a213c7ac8f98dac0289553fe20ca8605dd30a4db40f46e5b73ef73f680ffd,1265,READ,0,0,NO_SCHEMA,GATE2|TPD|PRS|NODI|ROUTE|DIAMETER|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0072,roadmap/COMSOL_GATE2E_EDGE4_EDGE20_MINIMAL_DELIVERABLE_PACKET_20260628.md,17350fecacb3b319817ff8fe9a7a777d6f0f4374b7330334b8ce18fe55bb67a1,666,READ,0,0,NO_SCHEMA,GATE2|EDGE|EDGE20|EDGE4|PRS|NODI|BIN,EDGE,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-EDGE real evidence receipt
NODI-G2S-CENSUS-0073,roadmap/COMSOL_GATE2E_EDGE4_EDGE20_POLICY_EVIDENCE_REQUIREMENTS_20260628.csv,42f5c79ab8b5ab95856f4217d61d97642be764ab9a413c2d1c51f986197bd5be,2198,READ,5,12,c98afb1e8715aa5cd8638270aa5839ab1c407716db2c2716d91df5ac6e8dc29f,GATE2|EDGE|EDGE20|EDGE4|PRS|NODI|BIN,EDGE,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-EDGE real evidence receipt
NODI-G2S-CENSUS-0074,roadmap/COMSOL_GATE2E_QCH_FORMAL_SIDECAR_MINIMAL_TEMPLATE_20260628.csv,c916e048e3c1db27c7c84cf3931c36fb79eec8d05e52aef2365dbab92e5fb5e8,1425,READ,1,26,3f9e202a1d1d85887be623b21189441354a716783c51f95aad3cf09538b86d05,GATE2|QCH|FLOW|NODI|ROUTE|DIAMETER|BIN,QCH,template_or_synthetic_not_evidence,false,template_or_synthetic_not_evidence; not direct evidence,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0075,roadmap/COMSOL_GATE2E_QCH_FORMAL_SIDECAR_MOCK_GAP_ROWS_20260628.csv,2b4aff693cd1f833620e04a0211204e499acd036704d8093372ee8419c2df371,5266,READ,5,28,a976f1370c205a1f0add442823706dcd55463c74320334dada13510837d9e82d,GATE2|QCH|FLOW|NODI|ROUTE|DIAMETER|BIN,QCH,data_table_review_only,false,missing NODI-required binding/provenance fields: source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0076,roadmap/COMSOL_GATE2E_TPD_BINDING_REPAIR_MINIMAL_SKELETON_20260628.csv,95bbe32983ee35fae8f7b793ae88b346a78a2434e0ee8683b33d36a851edfd5e,4144,READ,4,18,6702d7b607e332695d0325ae858c72ca3b8c9f4943b0450c282ac67caa9bfb18,GATE2|TPD|NODI|BINDING|ROUTE|DIAMETER|BIN,BINDING,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0077,roadmap/COMSOL_GATE2E_TPD_BINDING_REPAIR_PACKET_20260628.md,926fb3d236cfbc38636075ee541a4c4faee7c9148ba39a6530260b98273ad75c,1054,READ,0,0,NO_SCHEMA,GATE2|TPD|PRS|NODI|BINDING|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0078,roadmap/COMSOL_GATE2F_EDGE_LOSS_ERROR_SEMANTICS_CANDIDATE_20260628.csv,0bd6752fb6add30aa7fd322d4dc71d0496cf422736e91c7ba745ec920b9f4f8e,3954,READ,4,19,53a86f7426d3e34cd99010f8b546df43c1c3a515b63ebbb11c885d2c3630bdc7,GATE2|EDGE|EDGE20|EDGE4|PRS|NODI|BIN,EDGE,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-EDGE real evidence receipt
NODI-G2S-CENSUS-0079,roadmap/COMSOL_GATE2G_EDGE4_EDGE20_STRUCTURAL_COVERAGE_PROOF_PACKET_20260628.md,6fdaa42431277041c07cb8f995f3adcf4205d239a92db814500d9f55bb88f8e9,659,READ,0,0,NO_SCHEMA,GATE2|EDGE|EDGE20|EDGE4|PRS|NODI|BIN,EDGE,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-EDGE real evidence receipt
NODI-G2S-CENSUS-0080,roadmap/COMSOL_GATE2L_QCH_PACKAGE_CONTRACT_PACKET_20260628.md,5a6741af4773a133121fbc048e2f5dd0b5b9df3e7beffcca0e3637056ce558dc,739,READ,0,0,NO_SCHEMA,GATE2|QCH|FLOW|NODI|ROUTE|DIAMETER|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0081,roadmap/COMSOL_GATE2N_TO_GATE2R_EXCHANGE_BUNDLE_RC1_MASTER_PACKET_20260628.md,b77f1fb2ab6d2766fc78ace5f68958c36b7bc29f83f537438e00219a4ba7cca2,1709,READ,0,0,NO_SCHEMA,GATE2|EDGE|QCH|NODI|BINDING|V4|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0082,roadmap/COMSOL_GATE2O_NODI_EXCHANGE_BUNDLE_RC1_PACKET_20260628.md,3e675e3f7cda50c563f65c714ccd8bcb4878d2a7bff2e09f6914b96645ccbf29,815,READ,0,0,NO_SCHEMA,GATE2|EDGE|QCH|NODI|BINDING|V4|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0083,roadmap/COMSOL_GATE2P_QCH_SYNTHETIC_SCHEMA_PACKAGE_20260628.csv,eebe3043cdb1f78ee0c7cdfe860a273379d16203d80c88f7cf51499b6c839371,3186,READ,4,20,b24dcb7ca03c8103cf029e4791b841a6f50579509114f7361da1b6b70ae4d34f,GATE2|QCH|FLOW|NODI|ROUTE|DIAMETER|BIN,QCH,template_or_synthetic_not_evidence,false,template_or_synthetic_not_evidence; not direct evidence,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0084,roadmap/COMSOL_GATE2R_NODI_INTERFACE_FREEZE_CANDIDATE_RC1_PACKET_20260628.md,ff03168db727d2188fdca003024ea4b79d908e7630857c433d5cace38dd8ec8b,869,READ,0,0,NO_SCHEMA,GATE2|EDGE|QCH|NODI|BINDING|V4|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0085,roadmap/155_NODI_COMSOL_report154_review_integration_overlay_20260617.md,bc69af2c650abc1edccfa325763196417617aa8fa928e61da5881c9d9fe68184,16029,READ,0,0,NO_SCHEMA,EDGE|FLOW|NODI|SURFACE|ROUTE|DIAMETER|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0086,roadmap/COMSOL_SIDE_NODI_NEXT_ARTIFACTS_INGESTION_CONTRACT_20260617.md,6e65ec35741136b2487a634e45b89275fff1cc57e5f698b425cf3f594a08fa3b,7762,READ,0,0,NO_SCHEMA,QCH|FLOW|PRS|NODI|SURFACE|ROUTE|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0087,roadmap/EV_PBS_CODE_MODEL_REVIEW_ROUND1_20260627.md,51491ff96942ab5db2889e6333dca23fe287adeff407f9fb2d175bbacc30705f,6543,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0088,roadmap/EV_PBS_CODE_MODEL_REVIEW_ROUND23_EXISTING_OUTPUT_V4_BINDING_GATE_20260628.md,f0a3e229b928e893e6104ecd0ea1f51f582913500867abc8acd01c5c4a5776f4,2889,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0089,roadmap/EV_PBS_NONFIGURE_MAINLINE_EXECUTION_PACKET_20260622.md,8026df3e9111094ad1fa50f2d02b2aa2fe89fa6847ed8b67f995d8e7f682ab0a,2751,READ,0,0,NO_SCHEMA,EDGE|FLOW|NODI|LOCAL_Q|SURFACE|CLOG|ROUTE,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0090,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_V4_FORMULA_IMPLEMENTATION_NOTES_20260627.md,8c76d16e996e9108cd17c97177ee4d97aaf43777152f4dbbc30a412a515a71b1,1901,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0091,roadmap/EV_PBS_SAMPLE_SURFACE_V3_CANONICAL_SYNC_AUDIT_PACKET_20260626.md,22e8f4496d1f48784071a15da5ac32b0e854f0d41b77f751c723c4db4995eb3a,1951,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0092,roadmap/EV_PBS_SAMPLE_SURFACE_V4_CANONICAL_SYNC_AUDIT_PACKET_20260627.md,8d1a9128330a84d43313fd7c8aba31db7bf23c55346799cd2430d54fb2f60056,2745,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0093,roadmap/EV_PBS_V4_NON_NANO_DIRECT_LODGE_DESCRIPTOR_DELTA_PACKET_20260627.md,7aced73c37c1ba65612cdd47e289ff97e95df69735ae8ecede9a31c45229f6a6,2188,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0094,roadmap/EV_PBS_V4_NON_NANO_INTERACTION_ENVELOPE_DELTA_AUDIT_PACKET_20260627.md,777df40c9e35d8982e73bcc9a74e84bf9abd9f94fc4b209028975858101f505f,2435,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0095,roadmap/EV_PBS_V4_NON_NANO_WET_DIRECT_LODGE_INTERACTION_PREFLIGHT_PACKET_20260627.md,d1045e7368de028da17145920b13378dbad263d41e0773bf490354f1c54979c2,2673,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0096,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_ADHESION_DETACH_DESCRIPTOR_PACKET_20260628.md,d38d01283fc3e8ab6b2547687f38fea47be4fca5e0a52f68ca134c84df82299f,2602,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0097,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_ADHESION_DETACH_DESCRIPTOR_SURFACE_20260628.csv,6de3b43b6b05cb6259c8aabdd37c6b0fd1559732f96d2b0e7f88be4bb5331d15,127987,READ,90,50,8ba95b7ad52ade9864348e09c9ffc442c974650917cb1955cbf93203b80177fb,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0098,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_APERTURE_CHI_AGG_REVIEW_PACKET_20260628.md,fc989f7ae7db1a8f9f30ce85b26e4a58348b0892bc8d2c57027556f8dcd4e6ca,2678,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
