synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_route_id_nodi,weighting_mode,W_top_nm,stage_ids_json,stage_occurrence_count,mean_peak_contribution_across_stages,mean_snr_contribution_across_stages,mean_annulus_fraction_across_stages,leading_peak_window_mode,leading_snr_window_mode,leading_mass_window_mode
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_outlet_flux_fraction-W780,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_outlet_flux_fraction,780,"[""610_extended_width_envelope""]",1,88.170277500035,163070.72775977195,0.0784879280861512,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_outlet_flux_fraction-W800,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_outlet_flux_fraction,800,"[""610_extended_width_envelope""]",1,88.6855296647999,164983.40844861665,0.06469901616531183,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_outlet_flux_fraction-W820,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_outlet_flux_fraction,820,"[""610_extended_width_envelope""]",1,89.01435052697299,169748.38011100827,0.08129534429877083,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_outlet_flux_fraction-W840,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_outlet_flux_fraction,840,"[""610_extended_width_envelope""]",1,89.37503974437779,166719.23285188177,0.07868944016928252,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_residence_fraction-W640,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_residence_fraction,640,"[""608_candidate_width_sweep""]",1,122.92687161443519,235736.1734359671,0.11057216550677935,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_residence_fraction-W660,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_residence_fraction,660,"[""608_candidate_width_sweep""]",1,124.0697699401304,240722.65251826728,0.11449206093624904,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_residence_fraction-W680,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_residence_fraction,680,"[""608_candidate_width_sweep""]",1,125.20055025724521,229645.30425021934,0.1068468430973799,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_residence_fraction-W700,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_residence_fraction,700,"[""608_candidate_width_sweep"", ""609_boundary_followup""]",2,126.10258903057945,239496.85994120338,0.10740576249787823,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_residence_fraction-W720,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_residence_fraction,720,"[""608_candidate_width_sweep"", ""609_boundary_followup""]",2,126.99597138511126,236879.3868946034,0.11270888862671939,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_residence_fraction-W740,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_residence_fraction,740,"[""609_boundary_followup""]",1,127.6874192453155,243112.4964455492,0.12062117266612708,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_residence_fraction-W760,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_residence_fraction,760,"[""609_boundary_followup"", ""610_extended_width_envelope""]",2,128.4320129516883,243069.00853316666,0.10544122724814162,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_residence_fraction-W780,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_residence_fraction,780,"[""610_extended_width_envelope""]",1,129.15027765218883,239271.6971191247,0.11502183563871761,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_residence_fraction-W800,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_residence_fraction,800,"[""610_extended_width_envelope""]",1,129.8930652367636,242385.81586705,0.09631333588526587,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_residence_fraction-W820,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_residence_fraction,820,"[""610_extended_width_envelope""]",1,130.39867314460676,248556.40933026036,0.12011483240213743,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-comsol_residence_fraction-W840,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,comsol_residence_fraction,840,"[""610_extended_width_envelope""]",1,130.90306907156537,244841.39321323868,0.11491035139966273,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-uniform_edge_mass-W640,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,uniform_edge_mass,640,"[""608_candidate_width_sweep""]",1,128.65662585605617,247604.4456829947,0.11602564102564104,0p4_0p7,0p6_0p9,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-uniform_edge_mass-W660,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,uniform_edge_mass,660,"[""608_candidate_width_sweep""]",1,129.87789771379093,252191.67625930815,0.11794871794871796,0p6_0p9,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-uniform_edge_mass-W680,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,uniform_edge_mass,680,"[""608_candidate_width_sweep""]",1,131.0253359592767,240174.43229939803,0.11474358974358977,0p4_0p7,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-uniform_edge_mass-W700,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,uniform_edge_mass,700,"[""608_candidate_width_sweep"", ""609_boundary_followup""]",2,131.97489925159286,250941.85904796884,0.11570512820512821,0p4_0p7,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-uniform_edge_mass-W720,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,uniform_edge_mass,720,"[""608_candidate_width_sweep"", ""609_boundary_followup""]",2,132.9242985745393,247607.99585678987,0.11891025641025643,0p6_0p9,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-uniform_edge_mass-W740,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,uniform_edge_mass,740,"[""609_boundary_followup""]",1,133.66492099041216,255796.84915407872,0.12564102564102564,0p6_0p9,0p6_0p9,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-uniform_edge_mass-W760,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,uniform_edge_mass,760,"[""609_boundary_followup"", ""610_extended_width_envelope""]",2,134.42753645917702,254833.32586888855,0.11185897435897436,0p6_0p9,0p6_0p9,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-uniform_edge_mass-W780,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,uniform_edge_mass,780,"[""610_extended_width_envelope""]",1,135.19416355423382,251187.50343739204,0.12115384615384615,0p6_0p9,0p6_0p9,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-uniform_edge_mass-W800,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,uniform_edge_mass,800,"[""610_extended_width_envelope""]",1,135.94099050777803,254448.0594084315,0.10384615384615385,0p5_0p8,0p6_0p9,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-uniform_edge_mass-W820,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,uniform_edge_mass,820,"[""610_extended_width_envelope""]",1,136.49776849317075,259910.48892140228,0.12884615384615386,0p5_0p8,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-404_W600_D900-uniform_edge_mass-W840,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,404/W600/D900,uniform_edge_mass,840,"[""610_extended_width_envelope""]",1,137.00391743112928,256469.00678523944,0.12051282051282053,0p4_0p7,0p5_0p8,0p5_0p8
sidewall_monotonic_width_policy_v1,SURFACE-660_W500_D1500-comsol_outlet_flux_fraction-W593,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,comsol_outlet_flux_fraction,593,"[""608_candidate_width_sweep""]",1,227.71664024067857,338106.65112464863,0.07490205570716682,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-660_W500_D1500-comsol_outlet_flux_fraction-W613,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,comsol_outlet_flux_fraction,613,"[""608_candidate_width_sweep""]",1,233.17629479475022,345762.94519693055,0.06678001178043229,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-660_W500_D1500-comsol_outlet_flux_fraction-W633,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,comsol_outlet_flux_fraction,633,"[""608_candidate_width_sweep""]",1,237.86783167332598,356740.18136581854,0.07347702976914325,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-660_W500_D1500-comsol_outlet_flux_fraction-W653,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,comsol_outlet_flux_fraction,653,"[""608_candidate_width_sweep"", ""609_boundary_followup""]",2,241.95819949663255,356926.456225464,0.0747508820271894,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-660_W500_D1500-comsol_outlet_flux_fraction-W673,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,comsol_outlet_flux_fraction,673,"[""608_candidate_width_sweep"", ""609_boundary_followup""]",2,245.56456499310764,377092.0407835884,0.07284980373590663,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-660_W500_D1500-comsol_outlet_flux_fraction-W693,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,comsol_outlet_flux_fraction,693,"[""609_boundary_followup""]",1,248.77290519438702,385024.32295467966,0.07127118658749042,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-660_W500_D1500-comsol_outlet_flux_fraction-W713,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,comsol_outlet_flux_fraction,713,"[""609_boundary_followup"", ""610_extended_width_envelope""]",2,251.6484873932821,382517.0088492823,0.07436898784583915,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-660_W500_D1500-comsol_outlet_flux_fraction-W733,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,comsol_outlet_flux_fraction,733,"[""610_extended_width_envelope""]",1,254.24208354832993,381024.8189241963,0.07127912901653101,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-660_W500_D1500-comsol_outlet_flux_fraction-W753,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,comsol_outlet_flux_fraction,753,"[""610_extended_width_envelope""]",1,256.67594811152503,380279.7270561136,0.07910182854716802,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-660_W500_D1500-comsol_outlet_flux_fraction-W773,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,comsol_outlet_flux_fraction,773,"[""610_extended_width_envelope""]",1,258.85485555124444,398195.50623544847,0.07787631604204398,0p4_0p7,0p4_0p7,0p4_0p7
sidewall_monotonic_width_policy_v1,SURFACE-660_W500_D1500-comsol_outlet_flux_fraction-W793,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,660/W500/D1500,comsol_outlet_flux_fraction,793,"[""610_extended_width_envelope""]",1,260.8417674681152,393791.03979391995,0.0694935829332312,0p4_0p7,0p4_0p7,0p4_0p7
