synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_full_recompute_row_id,source_route_id_nodi,candidate_envelope_route_id_nodi,route_id_role,annulus_window_id,diameter_nm,n_events_requested,n_events_observed,full_recompute_execution_status,weighting_mode,comsol_weight_profile_diameter_nm,window_probability_mass_surrogate,selected_annulus_fraction,weighted_selected_annulus_fraction_surrogate,mean_peak_height,mean_local_snr,weighted_peak_height_contribution,weighted_local_snr_contribution,weight_claim_level
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P290-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P290-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p5_0p8,290,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,300,0.18253089045991566,0.375,0.06844908392246837,2491.2780186558966,3437708.350767515,454.7351951284752,627487.9664070826,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P290-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P290-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p5_0p8,290,32,32,executed_full_nodi_recompute,comsol_residence_fraction,300,0.293244804610412,0.375,0.10996680172890451,2491.2780186558966,3437708.350767515,730.5543358109628,1008090.1136284018,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P300-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P300-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p5_0p8,300,32,32,executed_full_nodi_recompute,uniform_edge_mass,300,0.30000000000000004,0.25,0.07500000000000001,2685.73748449261,3828895.215577237,805.7212453477831,1148668.5646731711,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P300-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P300-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p5_0p8,300,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,300,0.18253089045991566,0.25,0.045632722614978916,2685.73748449261,3828895.215577237,490.23005458601,698891.6531770237,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P300-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p5_0p8-P300-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p5_0p8,300,32,32,executed_full_nodi_recompute,comsol_residence_fraction,300,0.293244804610412,0.25,0.073311201152603,2685.73748449261,3828895.215577237,787.5785638748948,1122803.6293656882,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P40-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P40-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,40,32,32,executed_full_nodi_recompute,uniform_edge_mass,220,0.30000000000000004,0.375,0.11250000000000002,0.16382242073151818,243.14644326618173,0.04914672621945546,72.94393297985454,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P40-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P40-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,40,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,220,0.1311323357291012,0.375,0.049174625898412955,0.16382242073151818,243.14644326618173,0.021482416675319513,31.884361029717805,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P40-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P40-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,40,32,32,executed_full_nodi_recompute,comsol_residence_fraction,220,0.22983497845110407,0.375,0.08618811691916403,0.16382242073151818,243.14644326618173,0.03765212253863618,55.883557548545475,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P60-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P60-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,60,32,32,executed_full_nodi_recompute,uniform_edge_mass,220,0.30000000000000004,0.46875,0.14062500000000003,2.159087853906505,3382.7489194976984,0.6477263561719516,1014.8246758493096,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P60-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P60-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,60,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,220,0.1311323357291012,0.46875,0.06146828237301619,2.159087853906505,3382.7489194976984,0.28312623332709247,443.58776699882657,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P60-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P60-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,60,32,32,executed_full_nodi_recompute,comsol_residence_fraction,220,0.22983497845110407,0.46875,0.10773514614895503,2.159087853906505,3382.7489194976984,0.4962339103766421,777.4740250182491,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P100-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P100-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,100,32,32,executed_full_nodi_recompute,uniform_edge_mass,220,0.30000000000000004,0.5,0.15000000000000002,66.37389031800075,95147.34612370671,19.91216709540023,28544.203837112018,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P100-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P100-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,100,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,220,0.1311323357291012,0.5,0.0655661678645506,66.37389031800075,95147.34612370671,8.703763268826615,12476.893735626905,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P100-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P100-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,100,32,32,executed_full_nodi_recompute,comsol_residence_fraction,220,0.22983497845110407,0.5,0.11491748922555203,66.37389031800075,95147.34612370671,15.255041650953647,21868.188246021873,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P150-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P150-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,150,32,32,executed_full_nodi_recompute,uniform_edge_mass,220,0.30000000000000004,0.5625,0.16875,403.6034552147065,555722.8671536047,121.08103656441197,166716.86014608145,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P150-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P150-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,150,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,220,0.1311323357291012,0.5625,0.07376193884761943,403.6034552147065,555722.8671536047,52.92546379064016,72873.2375879252,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P150-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P150-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,150,32,32,executed_full_nodi_recompute,comsol_residence_fraction,220,0.22983497845110407,0.5625,0.12928217537874603,403.6034552147065,555722.8671536047,92.76219143206322,127724.55319703452,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P220-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P220-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,220,32,32,executed_full_nodi_recompute,uniform_edge_mass,220,0.30000000000000004,0.34375,0.10312500000000002,772.2622048345278,1111858.444415582,231.67866145035836,333557.5333246747,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P220-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P220-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,220,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,220,0.1311323357291012,0.34375,0.04507674040687854,772.2622048345278,1111858.444415582,101.26854671525723,145800.59481634034,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P220-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P220-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,220,32,32,executed_full_nodi_recompute,comsol_residence_fraction,220,0.22983497845110407,0.34375,0.07900577384256702,772.2622048345278,1111858.444415582,177.4928672067458,255543.9616129334,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P230-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P230-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,230,32,32,executed_full_nodi_recompute,uniform_edge_mass,300,0.30000000000000004,0.40625,0.12187500000000001,923.3445430393793,1299190.7018082463,277.00336291181384,389757.21054247394,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P230-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P230-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,230,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,300,0.1198454128551189,0.40625,0.04868719897239206,923.3445430393793,1299190.7018082463,110.65860796807553,155702.04603574096,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P230-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P230-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,230,32,32,executed_full_nodi_recompute,comsol_residence_fraction,300,0.21680756082448097,0.40625,0.08807807158494539,923.3445430393793,1299190.7018082463,200.18807817696282,281674.36710489145,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P240-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P240-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,240,32,32,executed_full_nodi_recompute,uniform_edge_mass,300,0.30000000000000004,0.5625,0.16875,1130.6202017623,1662845.6104039117,339.18606052869006,498853.6831211736,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P240-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W500_D1500-to-660_W633_D1500-A0p6_0p9-P240-N32-TH85,660/W500/D1500,660/W633/D1500,full_recompute_weighted_context_not_selection,0p6_0p9,240,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,300,0.1198454128551189,0.5625,0.06741304473100439,1130.6202017623,1662845.6104039117,135.49964486254066,199284.418693179,comsol_transport_bin_surrogate_not_exact_pxu
