synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,stage_id,source_route_id_nodi,weighting_mode,candidate_envelope_route_id_nodi,source_W_nominal_nm,candidate_envelope_W_top_nm,W_top_nm,width_delta_vs_candidate_nm,width_context,weighted_event_rows,leading_mass_window_context,leading_peak_contribution_window_context,leading_snr_contribution_window_context,mean_weighted_peak_contribution,mean_weighted_local_snr_contribution,mean_weighted_selected_annulus_fraction
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W500_D1500-comsol_outlet_flux_fraction-W653,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W500/D1500,comsol_outlet_flux_fraction,660/W633/D1500,500,633,653,20,below_boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,241.9582047053302,351463.86208740296,0.07380339079927026
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W500_D1500-comsol_residence_fraction-W653,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W500/D1500,comsol_residence_fraction,660/W633/D1500,500,633,653,20,below_boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,354.3191660641175,513684.44687066035,0.10746605364450956
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W500_D1500-uniform_edge_mass-W653,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W500/D1500,uniform_edge_mass,660/W633/D1500,500,633,653,20,below_boundary_anchor_width,39,0p5_0p8,0p6_0p9,0p4_0p7,370.8140316167168,536463.7052838829,0.11282051282051282
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W500_D1500-comsol_outlet_flux_fraction-W673,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W500/D1500,comsol_outlet_flux_fraction,660/W633/D1500,500,633,673,40,boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,245.5645631391021,379048.6578405637,0.07554786266560293
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W500_D1500-comsol_residence_fraction-W673,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W500/D1500,comsol_residence_fraction,660/W633/D1500,500,633,673,40,boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,359.61606710159225,553902.3808116844,0.11103410592769412
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W500_D1500-uniform_edge_mass-W673,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W500/D1500,uniform_edge_mass,660/W633/D1500,500,633,673,40,boundary_anchor_width,39,0p5_0p8,0p5_0p8,0p4_0p7,376.36649295162414,578844.3526720786,0.1185897435897436
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W500_D1500-comsol_outlet_flux_fraction-W693,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W500/D1500,comsol_outlet_flux_fraction,660/W633/D1500,500,633,693,60,above_boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,248.77290519438702,385024.32295467966,0.07127118658749042
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W500_D1500-comsol_residence_fraction-W693,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W500/D1500,comsol_residence_fraction,660/W633/D1500,500,633,693,60,above_boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,364.3283754996867,564271.2254788446,0.10644396631792258
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W500_D1500-uniform_edge_mass-W693,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W500/D1500,uniform_edge_mass,660/W633/D1500,500,633,693,60,above_boundary_anchor_width,39,0p5_0p8,0p5_0p8,0p5_0p8,381.30615859902423,590450.5455887903,0.1141025641025641
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W500_D1500-comsol_outlet_flux_fraction-W713,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W500/D1500,comsol_outlet_flux_fraction,660/W633/D1500,500,633,713,80,above_boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,251.64848437635473,389003.546612123,0.06851569818740011
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W500_D1500-comsol_residence_fraction-W713,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W500/D1500,comsol_residence_fraction,660/W633/D1500,500,633,713,80,above_boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,368.5519324575669,572521.3367358823,0.09930441329989094
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W500_D1500-uniform_edge_mass-W713,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W500/D1500,uniform_edge_mass,660/W633/D1500,500,633,713,80,above_boundary_anchor_width,39,0p5_0p8,0p6_0p9,0p5_0p8,385.73349443669457,601787.0858545256,0.10384615384615385
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D1200-comsol_outlet_flux_fraction-W927,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D1200,comsol_outlet_flux_fraction,660/W907/D1200,800,907,927,20,below_boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,209.4279011106667,307529.85668304283,0.0769758113441362
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D1200-comsol_residence_fraction-W927,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D1200,comsol_residence_fraction,660/W907/D1200,800,907,927,20,below_boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,351.9699212956989,516975.70756026753,0.12725724187958956
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D1200-uniform_edge_mass-W927,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D1200,uniform_edge_mass,660/W907/D1200,800,907,927,20,below_boundary_anchor_width,26,0p5_0p8,0p6_0p9,0p6_0p9,412.7295126251855,606542.593278622,0.14711538461538465
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D1200-comsol_outlet_flux_fraction-W947,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D1200,comsol_outlet_flux_fraction,660/W907/D1200,800,907,947,40,boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,210.43575332705305,319842.04754172766,0.06364468634452004
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D1200-comsol_residence_fraction-W947,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D1200,comsol_residence_fraction,660/W907/D1200,800,907,947,40,boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,353.66299000676173,537497.1081925847,0.10570172699023857
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D1200-uniform_edge_mass-W947,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D1200,uniform_edge_mass,660/W907/D1200,800,907,947,40,boundary_anchor_width,26,0p5_0p8,0p6_0p9,0p5_0p8,414.69820449683766,630217.0508654341,0.12307692307692308
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D1200-comsol_outlet_flux_fraction-W967,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D1200,comsol_outlet_flux_fraction,660/W907/D1200,800,907,967,60,above_boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,211.33963957483587,312176.9252580405,0.0619958016742535
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D1200-comsol_residence_fraction-W967,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D1200,comsol_residence_fraction,660/W907/D1200,800,907,967,60,above_boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,355.18560404686957,524211.1127992617,0.1033116155801608
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D1200-uniform_edge_mass-W967,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D1200,uniform_edge_mass,660/W907/D1200,800,907,967,60,above_boundary_anchor_width,26,0p5_0p8,0p6_0p9,0p5_0p8,416.50043180316,612759.6424180971,0.12115384615384618
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D1200-comsol_outlet_flux_fraction-W987,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D1200,comsol_outlet_flux_fraction,660/W907/D1200,800,907,987,80,above_boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,212.02023587013906,319043.312757661,0.06287838497538585
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D1200-comsol_residence_fraction-W987,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D1200,comsol_residence_fraction,660/W907/D1200,800,907,987,80,above_boundary_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,356.33538612357563,536761.2068811264,0.10405456676663047
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D1200-uniform_edge_mass-W987,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D1200,uniform_edge_mass,660/W907/D1200,800,907,987,80,above_boundary_anchor_width,26,0p5_0p8,0p6_0p9,0p6_0p9,417.8520929564221,631212.735059418,0.12019230769230771
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D900-comsol_outlet_flux_fraction-W900,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D900,comsol_outlet_flux_fraction,660/W880/D900,800,880,900,20,below_boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,265.9489913123437,419723.9728022562,0.08367139898735454
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D900-comsol_residence_fraction-W900,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D900,comsol_residence_fraction,660/W880/D900,800,880,900,20,below_boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,389.5626487313488,613302.8538426918,0.12111768966725546
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D900-uniform_edge_mass-W900,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D900,uniform_edge_mass,660/W880/D900,800,880,900,20,below_boundary_anchor_width,39,0p5_0p8,0p5_0p8,0p4_0p7,407.7587063034379,640790.420769536,0.12628205128205128
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D900-comsol_outlet_flux_fraction-W920,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D900,comsol_outlet_flux_fraction,660/W880/D900,800,880,920,40,boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,267.2816467081152,399882.0440762516,0.08540020038410073
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D900-comsol_residence_fraction-W920,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D900,comsol_residence_fraction,660/W880/D900,800,880,920,40,boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,391.5078866259726,584510.8330071054,0.1247999831938174
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D900-uniform_edge_mass-W920,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D900,uniform_edge_mass,660/W880/D900,800,880,920,40,boundary_anchor_width,39,0p5_0p8,0p5_0p8,0p4_0p7,409.77412923983593,610537.9185331151,0.13141025641025642
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D900-comsol_outlet_flux_fraction-W940,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D900,comsol_outlet_flux_fraction,660/W880/D900,800,880,940,60,above_boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,268.3239852320466,413700.36792887625,0.07133678716147267
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D900-comsol_residence_fraction-W940,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D900,comsol_residence_fraction,660/W880/D900,800,880,940,60,above_boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,393.0536632650673,606151.6930838238,0.10486860974624883
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D900-uniform_edge_mass-W940,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D900,uniform_edge_mass,660/W880/D900,800,880,940,60,above_boundary_anchor_width,39,0p5_0p8,0p6_0p9,0p6_0p9,411.43865340277506,634750.8968605469,0.1108974358974359
sidewall_monotonic_width_policy_v1,TRAJ-609_boundary_followup-660_W800_D900-comsol_outlet_flux_fraction-W960,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,609_boundary_followup,660/W800/D900,comsol_outlet_flux_fraction,660/W880/D900,800,880,960,80,above_boundary_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,269.63275827935746,417955.1814663511,0.07145099739349083
