synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_artifacts_json,shard_case_id,source_route_id_nodi,candidate_envelope_route_id_nodi,width_sweep_route_id_nodi,route_id_nodi,route_id_role,lambda_nm,source_W_nominal_nm,candidate_envelope_W_top_nm,extension_anchor_W_top_nm,W_nominal_nm,W_top_nm,W_top_semantics,width_sweep_delta_vs_candidate_nm,width_sweep_delta_vs_source_nm,width_sweep_delta_vs_extension_anchor_nm,width_context,D_nm,depth_nm,diameter_nm,annulus_window_id,selected_annulus_edge_norm_min,selected_annulus_edge_norm_max,is_canonical_annulus_window,particle_model,channel_cross_section_model,sidewall_angle_convention,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,W_bottom_unclipped_nm,W_bottom_runtime_clipped_nm,closure_status,n_events_requested,random_seed,reference_model,reference_spatial_mode,flow_profile_model,diffusion_hindrance_model,readout_preset,execution_status,n_events_observed,synthetic_counting_context_rate,stable_counting_context_rate,mean_peak_height,mean_local_snr,selected_annulus_source,selected_annulus_edge_norm_min_observed,selected_annulus_edge_norm_max_observed,selected_annulus_n_events,selected_annulus_fraction,selected_annulus_mean_edge_norm,selected_annulus_counting_context_rate,reference_geometry_propagation_status,reference_geometry_claim_level,not_optical_solver_output,optical_solver_trigger_is_result,not_event_run_probability_claim
sidewall_extended_width_envelope_v1,EXTW-660_W800_D900-to-660_W1020_D900-A0p4_0p7-P250-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W800_D900-to-660_W1020_D900-A0p4_0p7-P250-N12-TH85,660/W800/D900,660/W880/D900,660/W1020/D900,660/W1020/D900,extended_width_envelope_context_not_route_selection,660,800,880,960,1020,1020,extended_width_runtime_top_aperture_surrogate,140,220,60,above_extension_anchor_width,900,900,250,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,862.5204056533368,862.5204056533368,open,12,591250,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,1582.2929835361053,2456773.5361704775,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,2,0.16666666666666666,0.5790175594749924,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W800_D900-to-660_W1020_D900-A0p4_0p7-P260-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W800_D900-to-660_W1020_D900-A0p4_0p7-P260-N12-TH85,660/W800/D900,660/W880/D900,660/W1020/D900,660/W1020/D900,extended_width_envelope_context_not_route_selection,660,800,880,960,1020,1020,extended_width_runtime_top_aperture_surrogate,140,220,60,above_extension_anchor_width,900,900,260,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,862.5204056533368,862.5204056533368,open,12,591260,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,1942.7573546901324,2841451.9758565747,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,2,0.16666666666666666,0.5780524678748978,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W800_D900-to-660_W1020_D900-A0p4_0p7-P270-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W800_D900-to-660_W1020_D900-A0p4_0p7-P270-N12-TH85,660/W800/D900,660/W880/D900,660/W1020/D900,660/W1020/D900,extended_width_envelope_context_not_route_selection,660,800,880,960,1020,1020,extended_width_runtime_top_aperture_surrogate,140,220,60,above_extension_anchor_width,900,900,270,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,862.5204056533368,862.5204056533368,open,12,591270,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,2304.432382936475,2971300.98860059,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,8,0.6666666666666666,0.5418422904911546,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W800_D900-to-660_W1020_D900-A0p4_0p7-P280-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W800_D900-to-660_W1020_D900-A0p4_0p7-P280-N12-TH85,660/W800/D900,660/W880/D900,660/W1020/D900,660/W1020/D900,extended_width_envelope_context_not_route_selection,660,800,880,960,1020,1020,extended_width_runtime_top_aperture_surrogate,140,220,60,above_extension_anchor_width,900,900,280,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,862.5204056533368,862.5204056533368,open,12,591280,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,2633.971489579911,3997671.92484086,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,3,0.25,0.5464352005629782,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W800_D900-to-660_W1020_D900-A0p4_0p7-P290-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W800_D900-to-660_W1020_D900-A0p4_0p7-P290-N12-TH85,660/W800/D900,660/W880/D900,660/W1020/D900,660/W1020/D900,extended_width_envelope_context_not_route_selection,660,800,880,960,1020,1020,extended_width_runtime_top_aperture_surrogate,140,220,60,above_extension_anchor_width,900,900,290,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,862.5204056533368,862.5204056533368,open,12,591290,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,2916.4777437231955,4198426.746341134,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,6,0.5,0.5112519933473095,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W800_D900-to-660_W1020_D900-A0p4_0p7-P300-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W800_D900-to-660_W1020_D900-A0p4_0p7-P300-N12-TH85,660/W800/D900,660/W880/D900,660/W1020/D900,660/W1020/D900,extended_width_envelope_context_not_route_selection,660,800,880,960,1020,1020,extended_width_runtime_top_aperture_surrogate,140,220,60,above_extension_anchor_width,900,900,300,0p4_0p7,0.4,0.7,False,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,862.5204056533368,862.5204056533368,open,12,591300,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,3155.573214852981,4717903.540437533,initial_position_edge_norm_annulus_diagnostic_v1,0.4,0.7,5,0.4166666666666667,0.5350583418720036,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P40-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P40-N12-TH85,660/W800/D900,660/W880/D900,660/W1020/D900,660/W1020/D900,extended_width_envelope_context_not_route_selection,660,800,880,960,1020,1020,extended_width_runtime_top_aperture_surrogate,140,220,60,above_extension_anchor_width,900,900,40,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,862.5204056533368,862.5204056533368,open,12,592040,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,0.178685422106292,270.5825583169237,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,6,0.5,0.687945087211487,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P60-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P60-N12-TH85,660/W800/D900,660/W880/D900,660/W1020/D900,660/W1020/D900,extended_width_envelope_context_not_route_selection,660,800,880,960,1020,1020,extended_width_runtime_top_aperture_surrogate,140,220,60,above_extension_anchor_width,900,900,60,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,862.5204056533368,862.5204056533368,open,12,592060,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,2.157327208767436,3065.9429097323114,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,6,0.5,0.7058142323242648,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P100-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P100-N12-TH85,660/W800/D900,660/W880/D900,660/W1020/D900,660/W1020/D900,extended_width_envelope_context_not_route_selection,660,800,880,960,1020,1020,extended_width_runtime_top_aperture_surrogate,140,220,60,above_extension_anchor_width,900,900,100,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,862.5204056533368,862.5204056533368,open,12,592100,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,66.48808661935222,125086.16942696915,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,3,0.25,0.7334685991368092,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P150-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P150-N12-TH85,660/W800/D900,660/W880/D900,660/W1020/D900,660/W1020/D900,extended_width_envelope_context_not_route_selection,660,800,880,960,1020,1020,extended_width_runtime_top_aperture_surrogate,140,220,60,above_extension_anchor_width,900,900,150,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,862.5204056533368,862.5204056533368,open,12,592150,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,405.44614128664585,657602.5645736655,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,4,0.3333333333333333,0.6500780477554844,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P220-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P220-N12-TH85,660/W800/D900,660/W880/D900,660/W1020/D900,660/W1020/D900,extended_width_envelope_context_not_route_selection,660,800,880,960,1020,1020,extended_width_runtime_top_aperture_surrogate,140,220,60,above_extension_anchor_width,900,900,220,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,862.5204056533368,862.5204056533368,open,12,592220,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,827.2004832411461,1323728.158289426,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,5,0.4166666666666667,0.6456934703482669,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P230-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P230-N12-TH85,660/W800/D900,660/W880/D900,660/W1020/D900,660/W1020/D900,extended_width_envelope_context_not_route_selection,660,800,880,960,1020,1020,extended_width_runtime_top_aperture_surrogate,140,220,60,above_extension_anchor_width,900,900,230,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,862.5204056533368,862.5204056533368,open,12,592230,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,1011.3725341854675,1576253.664389821,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,2,0.16666666666666666,0.6126054825139982,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P240-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P240-N12-TH85,660/W800/D900,660/W880/D900,660/W1020/D900,660/W1020/D900,extended_width_envelope_context_not_route_selection,660,800,880,960,1020,1020,extended_width_runtime_top_aperture_surrogate,140,220,60,above_extension_anchor_width,900,900,240,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,862.5204056533368,862.5204056533368,open,12,592240,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,1262.0576461668124,1825635.5672142298,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,8,0.6666666666666666,0.6447730118120922,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P250-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P250-N12-TH85,660/W800/D900,660/W880/D900,660/W1020/D900,660/W1020/D900,extended_width_envelope_context_not_route_selection,660,800,880,960,1020,1020,extended_width_runtime_top_aperture_surrogate,140,220,60,above_extension_anchor_width,900,900,250,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,862.5204056533368,862.5204056533368,open,12,592250,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,1579.7996650551815,2169425.6818563985,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,6,0.5,0.6326721101859486,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P260-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P260-N12-TH85,660/W800/D900,660/W880/D900,660/W1020/D900,660/W1020/D900,extended_width_envelope_context_not_route_selection,660,800,880,960,1020,1020,extended_width_runtime_top_aperture_surrogate,140,220,60,above_extension_anchor_width,900,900,260,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,862.5204056533368,862.5204056533368,open,12,592260,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,1943.2408663020603,3282850.4523326703,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,5,0.4166666666666667,0.6454459933646015,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
sidewall_extended_width_envelope_v1,EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P270-N12-TH85,execute or plan an extended width-envelope sweep after 609 showed all COMSOL-weighted boundary contexts still wider,"route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",extended_width_envelope_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,"[""609_boundary_width_followup"", ""608_distribution_weighted_width_sweep"", ""605_distribution_bridge"", ""execute_annulus_row_reused""]",EXTW-660_W800_D900-to-660_W1020_D900-A0p5_0p8-P270-N12-TH85,660/W800/D900,660/W880/D900,660/W1020/D900,660/W1020/D900,extended_width_envelope_context_not_route_selection,660,800,880,960,1020,1020,extended_width_runtime_top_aperture_surrogate,140,220,60,above_extension_anchor_width,900,900,270,0p5_0p8,0.5,0.8,True,gold_baseline_material_model,trapezoid_tapered_sidewalls,comsol_from_horizontal,85.0,5.0,862.5204056533368,862.5204056533368,open,12,592270,trapezoid_effective_aperture_surrogate,cross_section_surrogate,plug,none,tsuyama_2022_counting_10sigma,executed_width_sweep_nodi,12,1.0,1.0,2303.0676844376535,3395528.4171976596,initial_position_edge_norm_annulus_diagnostic_v1,0.5,0.8,7,0.5833333333333334,0.6979091084656662,1.0,trapezoid_geometry_propagated_to_effective_aperture_reference_surrogate,sidewall_geometry_propagated_to_effective_aperture_surrogate_not_optical_solver,True,False,True
