rc5_1_field_id,canonical_field,nodi_field,comsol_field,present_in_nodi_gate5,present_in_comsol_gate5,comsol_duplicate_row_count,side_owner,requiredness,directionality,semantic_status,adapter_status,auth_impact,lockstep_status,edge_policy_state,qch_state,binding_state
G6C-RC5-1-0189,normalization_available,normalization_available,normalization_available,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0190,normalization_basis,normalization_basis,normalization_basis,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0191,normalization_requirement,normalization_requirement,,true,true,1,NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0192,normalization_status,normalization_status,normalization_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0193,not_evidence,not_evidence,not_evidence,true,true,1,COMSOL producer/NODI receiver,mandatory_for_template,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0194,notes,notes,notes,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0195,numeric_aggregation_error_bound_status,numeric_aggregation_error_bound_status,numeric_aggregation_error_bound_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0196,numeric_error_bound_units,numeric_error_bound_units,numeric_error_bound_units,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0197,numeric_error_bound_value,numeric_error_bound_value,numeric_error_bound_value,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0198,numeric_error_units,numeric_error_units,numeric_error_units,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0199,numeric_error_value,numeric_error_value,numeric_error_value,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0200,outlet_entity_count,outlet_entity_count,outlet_entity_count,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0201,package_id,package_id,package_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0202,package_row_id,package_row_id,,true,true,1,NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0203,particle_kind,particle_kind,particle_kind,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0204,path,path,path,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0205,policy_approval_status,policy_approval_status,policy_approval_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0206,policy_option,policy_option,policy_option,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0207,policy_option_id,policy_option_id,policy_option_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0208,policy_review_ready,policy_review_ready,policy_review_ready,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0209,policy_row_id,policy_row_id,policy_row_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0210,policy_status,policy_status,policy_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0211,policy_use_requested,policy_use_requested,policy_use_requested,true,true,1,COMSOL producer/NODI receiver,forbidden_positive_authorization,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0212,policy_use_requested_default,policy_use_requested_default,policy_use_requested_default,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0213,priority,priority,priority,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0214,probe_category,probe_category,,true,true,1,NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0215,probe_row_id,probe_row_id,,true,true,1,NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0216,production_ingestion_authorized,production_ingestion_authorized,production_ingestion_authorized,true,true,1,COMSOL producer/NODI receiver,forbidden_positive_authorization,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0217,proposed_edge20_bins_covered,proposed_edge20_bins_covered,proposed_edge20_bins_covered,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0218,proposed_edge20_group_id,proposed_edge20_group_id,proposed_edge20_group_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0219,proposed_edge20_group_id_or_pending,proposed_edge20_group_id_or_pending,proposed_edge20_group_id_or_pending,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0220,proposed_gate,proposed_gate,proposed_gate,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0221,proposed_next_artifact,proposed_next_artifact,proposed_next_artifact,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0222,proposed_scope,proposed_scope,proposed_scope,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0223,proposed_status,proposed_status,proposed_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0224,provenance_id,provenance_id,provenance_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0225,prs_exact_match_claim,PRS_exact_match_claim,PRS_exact_match_claim,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0226,q_ch_units,q_ch_units,q_ch_units,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0227,q_ch_value,q_ch_value,q_ch_value,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0228,qch_chi_eta_authorized,qch_chi_eta_authorized,qch_chi_eta_authorized,true,true,1,COMSOL producer/NODI receiver,forbidden_positive_authorization,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0229,qch_eta_authorized,qch_eta_authorized,qch_eta_authorized,true,true,1,COMSOL producer/NODI receiver,forbidden_positive_authorization,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0230,qch_template_row_id,qch_template_row_id,qch_template_row_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0231,qch_weighting_authorized,qch_weighting_authorized,qch_weighting_authorized,true,true,1,COMSOL producer/NODI receiver,forbidden_positive_authorization,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0232,raw_residence_fraction,raw_residence_fraction,raw_residence_fraction,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0233,raw_velocity_fraction,raw_velocity_fraction,raw_velocity_fraction,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0234,readiness_status,readiness_status,readiness_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0235,reason,reason,reason,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0236,recommended_gate2b_status,recommended_gate2b_status,recommended_gate2b_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0237,recommended_nodi_action,recommended_nodi_action,recommended_nodi_action,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0238,recommended_nodi_reconciled_status,recommended_nodi_reconciled_status,recommended_nodi_reconciled_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0239,reference_row_id,reference_row_id,,true,true,1,NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0240,reproducibility_check_required,reproducibility_check_required,reproducibility_check_required,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0241,reproducibility_group_id,reproducibility_group_id,reproducibility_group_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0242,reproducibility_status,reproducibility_status,reproducibility_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0243,required_comsol_export_change,required_comsol_export_change,required_comsol_export_change,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0244,required_evidence,required_evidence,required_evidence,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0245,required_evidence_to_upgrade,required_evidence_to_upgrade,required_evidence_to_upgrade,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0246,required_fields_present,required_fields_present,required_fields_present,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0247,required_for_positive_fixture,required_for_positive_fixture,required_for_positive_fixture,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0248,required_next_gate,required_next_gate,required_next_gate,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0249,required_nodi_checks_to_upgrade,required_nodi_checks_to_upgrade,required_nodi_checks_to_upgrade,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0250,required_nodi_next_gate,required_nodi_next_gate,required_nodi_next_gate,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0251,required_nodi_policy,required_nodi_policy,required_nodi_policy,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0252,required_nodi_review,required_nodi_review,required_nodi_review,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0253,required_output_if_future_authorized,required_output_if_future_authorized,,true,true,1,NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0254,required_output_status,required_output_status,required_output_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0255,required_seeds,required_seeds,required_seeds,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0256,required_validation_checks,required_validation_checks,required_validation_checks,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0257,requirement_area,requirement_area,requirement_area,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0258,requirement_id,requirement_id,requirement_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0259,requires_conservativeness_check,requires_conservativeness_check,requires_conservativeness_check,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0260,requires_loss_error_semantics,requires_loss_error_semantics,requires_loss_error_semantics,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0261,requires_monotonicity_check,requires_monotonicity_check,requires_monotonicity_check,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0262,requires_new_comsol_export,requires_new_comsol_export,requires_new_comsol_export,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0263,requires_new_comsol_solve,requires_new_comsol_solve,requires_new_comsol_solve,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0264,requires_nodi_acceptance,requires_nodi_acceptance,requires_nodi_acceptance,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0265,requires_nodi_edge20_definition_hash,requires_nodi_edge20_definition_hash,requires_nodi_edge20_definition_hash,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0266,requires_nodi_prs_recheck,requires_nodi_prs_recheck,requires_nodi_prs_recheck,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0267,requires_nodi_prs_verdict,requires_nodi_prs_verdict,requires_nodi_prs_verdict,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0268,residence_numerator,residence_numerator,residence_numerator,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0269,residence_total,residence_total,residence_total,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0270,result,result,result,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0271,review_method_candidate,review_method_candidate,review_method_candidate,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0272,review_only_until_nodi_approval,review_only_until_nodi_approval,review_only_until_nodi_approval,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0273,route_coverage,route_coverage,route_coverage,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0274,route_family,route_family,route_family,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0275,route_geometry_id_comsol,route_geometry_id_comsol,route_geometry_id_comsol,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0276,route_id_nodi,route_id_nodi,route_id_nodi,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0277,route_key,route_key,route_key,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0278,route_key_candidate,route_key_candidate,route_key_candidate,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0279,route_view_diameter_bin_binding_available,route_view_diameter_bin_binding_available,route_view_diameter_bin_binding_available,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0280,route_view_diameter_bin_binding_status,route_view_diameter_bin_binding_status,route_view_diameter_bin_binding_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0281,row_count,row_count,row_count,true,true,1,COMSOL producer/NODI receiver,mandatory_for_future_evidence,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0282,row_grain,row_grain,,true,true,1,NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0283,row_identity,row_identity,row_identity,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0284,row_identity_available,row_identity_available,row_identity_available,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
