joint_field_id,canonical_field,nodi_original_field,comsol_original_field,comsol_duplicate_count,nodi_present,comsol_present,nodi_hash_source,comsol_hash_source,lockstep_status,allowed_drift,blocked_drift,freeze_impact,runtime_schema,evidence_acceptance,authorization
G8B-JOINT-FIELD-0159,manifest_link,manifest_link,manifest_link,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0160,mesh_size,mesh_size,mesh_size,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0161,mismatch_blocker_if_any,mismatch_blocker_if_any,mismatch_blocker_if_any,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0162,missing_binding,missing_binding,missing_binding,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0163,missing_required_fields,missing_required_fields,missing_required_fields,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0164,monotonicity_allowed_exceptions,monotonicity_allowed_exceptions,monotonicity_allowed_exceptions,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0165,monotonicity_check_required,monotonicity_check_required,monotonicity_check_required,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0166,monotonicity_direction,monotonicity_direction,monotonicity_direction,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0167,monotonicity_metric,monotonicity_metric,monotonicity_metric,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0168,monotonicity_status,monotonicity_status,monotonicity_status,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0169,must_remain_review_only_if,must_remain_review_only_if,must_remain_review_only_if,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0170,mutation_id,mutation_id,mutation_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0171,needed_from_comsol,needed_from_comsol,needed_from_comsol,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0172,needed_from_nodi,needed_from_nodi,needed_from_nodi,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0173,nodi_automation_binding_status,nodi_automation_binding_status,nodi_automation_binding_status,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0174,nodi_bin_binding_status,nodi_bin_binding_status,nodi_bin_binding_status,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0175,nodi_check_id,nodi_check_id,nodi_check_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0176,nodi_current_status,nodi_current_status,nodi_current_status,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0177,nodi_diameter_binding_status,nodi_diameter_binding_status,nodi_diameter_binding_status,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0178,nodi_edge20_definition_hash,nodi_edge20_definition_hash,nodi_edge20_definition_hash,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0179,nodi_expected_verdict,nodi_expected_verdict,nodi_expected_verdict,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0180,nodi_receipt_support_id,nodi_receipt_support_id,nodi_receipt_support_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0181,nodi_receiver_target,nodi_receiver_target,NODI_receiver_target,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0182,nodi_required_evidence,nodi_required_evidence,nodi_required_evidence,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0183,nodi_route_key_candidate,nodi_route_key_candidate,nodi_route_key_candidate,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0184,nodi_view,nodi_view,NODI_view,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0185,nodi_view_binding_policy,nodi_view_binding_policy,NODI_view_binding_policy,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0186,nodi_view_binding_status,nodi_view_binding_status,nodi_view_binding_status,2,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_WITH_PRODUCER_DUPLICATE_OPTIONAL_GUARD_NON_POLICY,producer-retained optional guard duplicate,semantic change;authorization true;Gate2D row drift;state promotion,non-policy optional guard,false,false,false
G8B-JOINT-FIELD-0187,nodi_view_current,nodi_view_current,NODI_view_current,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0188,nodi_view_status,nodi_view_status,NODI_view_status,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0189,normalization_available,normalization_available,normalization_available,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0190,normalization_basis,normalization_basis,normalization_basis,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0191,normalization_requirement,normalization_requirement,normalization_requirement,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0192,normalization_status,normalization_status,normalization_status,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0193,not_evidence,not_evidence,not_evidence,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0194,notes,notes,notes,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0195,numeric_aggregation_error_bound_status,numeric_aggregation_error_bound_status,numeric_aggregation_error_bound_status,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0196,numeric_error_bound_units,numeric_error_bound_units,numeric_error_bound_units,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0197,numeric_error_bound_value,numeric_error_bound_value,numeric_error_bound_value,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0198,numeric_error_units,numeric_error_units,numeric_error_units,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0199,numeric_error_value,numeric_error_value,numeric_error_value,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0200,outlet_entity_count,outlet_entity_count,outlet_entity_count,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0201,package_id,package_id,package_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0202,package_row_id,package_row_id,package_row_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0203,particle_kind,particle_kind,particle_kind,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0204,path,path,path,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0205,policy_approval_status,policy_approval_status,policy_approval_status,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0206,policy_option,policy_option,policy_option,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0207,policy_option_id,policy_option_id,policy_option_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0208,policy_review_ready,policy_review_ready,policy_review_ready,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0209,policy_row_id,policy_row_id,policy_row_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0210,policy_status,policy_status,policy_status,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0211,policy_use_requested,policy_use_requested,policy_use_requested,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0212,policy_use_requested_default,policy_use_requested_default,policy_use_requested_default,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0213,priority,priority,priority,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0214,probe_category,probe_category,probe_category,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0215,probe_row_id,probe_row_id,probe_row_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0216,production_ingestion_authorized,production_ingestion_authorized,production_ingestion_authorized,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0217,proposed_edge20_bins_covered,proposed_edge20_bins_covered,proposed_edge20_bins_covered,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0218,proposed_edge20_group_id,proposed_edge20_group_id,proposed_edge20_group_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0219,proposed_edge20_group_id_or_pending,proposed_edge20_group_id_or_pending,proposed_edge20_group_id_or_pending,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0220,proposed_gate,proposed_gate,proposed_gate,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0221,proposed_next_artifact,proposed_next_artifact,proposed_next_artifact,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0222,proposed_scope,proposed_scope,proposed_scope,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0223,proposed_status,proposed_status,proposed_status,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0224,provenance_id,provenance_id,provenance_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0225,prs_exact_match_claim,prs_exact_match_claim,PRS_exact_match_claim,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0226,q_ch_units,q_ch_units,q_ch_units,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0227,q_ch_value,q_ch_value,q_ch_value,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0228,qch_chi_eta_authorized,qch_chi_eta_authorized,qch_chi_eta_authorized,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0229,qch_eta_authorized,qch_eta_authorized,qch_eta_authorized,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0230,qch_template_row_id,qch_template_row_id,qch_template_row_id,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0231,qch_weighting_authorized,qch_weighting_authorized,qch_weighting_authorized,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0232,raw_residence_fraction,raw_residence_fraction,raw_residence_fraction,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0233,raw_velocity_fraction,raw_velocity_fraction,raw_velocity_fraction,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0234,readiness_status,readiness_status,readiness_status,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0235,reason,reason,reason,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0236,recommended_gate2b_status,recommended_gate2b_status,recommended_gate2b_status,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0237,recommended_nodi_action,recommended_nodi_action,recommended_nodi_action,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
G8B-JOINT-FIELD-0238,recommended_nodi_reconciled_status,recommended_nodi_reconciled_status,recommended_nodi_reconciled_status,1,true,true,NODI_GATE7B_RC51_FREEZE_LOCKFILE,COMSOL_GATE7B_RC51_FREEZE_LOCKFILE,LOCKSTEP_MATCH_OR_ALIAS,alias/path/header drift only,semantic change;authorization true;Gate2D row drift;state promotion,none,false,false,false
