result_id,fixture_id,fixture_family,expected_result,observed_result,match_status,unexpected_pass,forbidden_promotion,not_evidence
G12I-RESULT-0342,G12I-MUT-0342,micro_as_nano_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0343,G12I-MUT-0343,unbound_promotion,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0344,G12I-MUT-0344,eas_solver_claim_mismatch,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0345,G12I-MUT-0345,prs_blocked_bin_numeric_response,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0346,G12I-MUT-0346,route_score_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0347,G12I-MUT-0347,jrc_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0348,G12I-MUT-0348,qch_weighting_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0349,G12I-MUT-0349,yield_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0350,G12I-MUT-0350,winner_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0351,G12I-MUT-0351,detection_probability_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0352,G12I-MUT-0352,runtime_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0353,G12I-MUT-0353,production_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0354,G12I-MUT-0354,fixture_template_not_evidence_false,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0355,G12I-MUT-0355,comsol_template_field_alias,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0356,G12I-MUT-0356,binding_blocker_retained,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0357,G12I-MUT-0357,descriptor_without_sha,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0358,G12I-MUT-0358,descriptor_without_id,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0359,G12I-MUT-0359,wrong_depth_unit,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0360,G12I-MUT-0360,measured_geometry_claim,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0361,G12I-MUT-0361,positive_valid_descriptor_receipt,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0362,G12I-MUT-0362,positive_valid_addendum_release,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0363,G12I-MUT-0363,bad_hash,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0364,G12I-MUT-0364,bad_angle_convention,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0365,G12I-MUT-0365,bad_bottom_width,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0366,G12I-MUT-0366,micro_as_nano_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0367,G12I-MUT-0367,unbound_promotion,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0368,G12I-MUT-0368,eas_solver_claim_mismatch,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0369,G12I-MUT-0369,prs_blocked_bin_numeric_response,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0370,G12I-MUT-0370,route_score_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0371,G12I-MUT-0371,jrc_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0372,G12I-MUT-0372,qch_weighting_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0373,G12I-MUT-0373,yield_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0374,G12I-MUT-0374,winner_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0375,G12I-MUT-0375,detection_probability_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0376,G12I-MUT-0376,runtime_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0377,G12I-MUT-0377,production_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0378,G12I-MUT-0378,fixture_template_not_evidence_false,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0379,G12I-MUT-0379,comsol_template_field_alias,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0380,G12I-MUT-0380,binding_blocker_retained,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0381,G12I-MUT-0381,descriptor_without_sha,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0382,G12I-MUT-0382,descriptor_without_id,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0383,G12I-MUT-0383,wrong_depth_unit,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0384,G12I-MUT-0384,measured_geometry_claim,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0385,G12I-MUT-0385,positive_valid_descriptor_receipt,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0386,G12I-MUT-0386,positive_valid_addendum_release,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0387,G12I-MUT-0387,bad_hash,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0388,G12I-MUT-0388,bad_angle_convention,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0389,G12I-MUT-0389,bad_bottom_width,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0390,G12I-MUT-0390,micro_as_nano_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0391,G12I-MUT-0391,unbound_promotion,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0392,G12I-MUT-0392,eas_solver_claim_mismatch,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0393,G12I-MUT-0393,prs_blocked_bin_numeric_response,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0394,G12I-MUT-0394,route_score_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0395,G12I-MUT-0395,jrc_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0396,G12I-MUT-0396,qch_weighting_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0397,G12I-MUT-0397,yield_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0398,G12I-MUT-0398,winner_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0399,G12I-MUT-0399,detection_probability_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0400,G12I-MUT-0400,runtime_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0401,G12I-MUT-0401,production_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0402,G12I-MUT-0402,fixture_template_not_evidence_false,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0403,G12I-MUT-0403,comsol_template_field_alias,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0404,G12I-MUT-0404,binding_blocker_retained,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0405,G12I-MUT-0405,descriptor_without_sha,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0406,G12I-MUT-0406,descriptor_without_id,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0407,G12I-MUT-0407,wrong_depth_unit,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0408,G12I-MUT-0408,measured_geometry_claim,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0409,G12I-MUT-0409,positive_valid_descriptor_receipt,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0410,G12I-MUT-0410,positive_valid_addendum_release,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0411,G12I-MUT-0411,bad_hash,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0412,G12I-MUT-0412,bad_angle_convention,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0413,G12I-MUT-0413,bad_bottom_width,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0414,G12I-MUT-0414,micro_as_nano_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0415,G12I-MUT-0415,unbound_promotion,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0416,G12I-MUT-0416,eas_solver_claim_mismatch,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0417,G12I-MUT-0417,prs_blocked_bin_numeric_response,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0418,G12I-MUT-0418,route_score_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0419,G12I-MUT-0419,jrc_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0420,G12I-MUT-0420,qch_weighting_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0421,G12I-MUT-0421,yield_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0422,G12I-MUT-0422,winner_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0423,G12I-MUT-0423,detection_probability_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0424,G12I-MUT-0424,runtime_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0425,G12I-MUT-0425,production_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0426,G12I-MUT-0426,fixture_template_not_evidence_false,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0427,G12I-MUT-0427,comsol_template_field_alias,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0428,G12I-MUT-0428,binding_blocker_retained,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0429,G12I-MUT-0429,descriptor_without_sha,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0430,G12I-MUT-0430,descriptor_without_id,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0431,G12I-MUT-0431,wrong_depth_unit,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0432,G12I-MUT-0432,measured_geometry_claim,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0433,G12I-MUT-0433,positive_valid_descriptor_receipt,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0434,G12I-MUT-0434,positive_valid_addendum_release,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0435,G12I-MUT-0435,bad_hash,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0436,G12I-MUT-0436,bad_angle_convention,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0437,G12I-MUT-0437,bad_bottom_width,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0438,G12I-MUT-0438,micro_as_nano_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0439,G12I-MUT-0439,unbound_promotion,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0440,G12I-MUT-0440,eas_solver_claim_mismatch,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0441,G12I-MUT-0441,prs_blocked_bin_numeric_response,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0442,G12I-MUT-0442,route_score_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0443,G12I-MUT-0443,jrc_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0444,G12I-MUT-0444,qch_weighting_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0445,G12I-MUT-0445,yield_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0446,G12I-MUT-0446,winner_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0447,G12I-MUT-0447,detection_probability_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0448,G12I-MUT-0448,runtime_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0449,G12I-MUT-0449,production_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0450,G12I-MUT-0450,fixture_template_not_evidence_false,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0451,G12I-MUT-0451,comsol_template_field_alias,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0452,G12I-MUT-0452,binding_blocker_retained,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0453,G12I-MUT-0453,descriptor_without_sha,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0454,G12I-MUT-0454,descriptor_without_id,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0455,G12I-MUT-0455,wrong_depth_unit,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0456,G12I-MUT-0456,measured_geometry_claim,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0457,G12I-MUT-0457,positive_valid_descriptor_receipt,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0458,G12I-MUT-0458,positive_valid_addendum_release,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0459,G12I-MUT-0459,bad_hash,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0460,G12I-MUT-0460,bad_angle_convention,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0461,G12I-MUT-0461,bad_bottom_width,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0462,G12I-MUT-0462,micro_as_nano_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0463,G12I-MUT-0463,unbound_promotion,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0464,G12I-MUT-0464,eas_solver_claim_mismatch,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0465,G12I-MUT-0465,prs_blocked_bin_numeric_response,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0466,G12I-MUT-0466,route_score_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0467,G12I-MUT-0467,jrc_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0468,G12I-MUT-0468,qch_weighting_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0469,G12I-MUT-0469,yield_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0470,G12I-MUT-0470,winner_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0471,G12I-MUT-0471,detection_probability_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0472,G12I-MUT-0472,runtime_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0473,G12I-MUT-0473,production_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0474,G12I-MUT-0474,fixture_template_not_evidence_false,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0475,G12I-MUT-0475,comsol_template_field_alias,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0476,G12I-MUT-0476,binding_blocker_retained,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0477,G12I-MUT-0477,descriptor_without_sha,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0478,G12I-MUT-0478,descriptor_without_id,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0479,G12I-MUT-0479,wrong_depth_unit,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0480,G12I-MUT-0480,measured_geometry_claim,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0481,G12I-MUT-0481,positive_valid_descriptor_receipt,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0482,G12I-MUT-0482,positive_valid_addendum_release,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0483,G12I-MUT-0483,bad_hash,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0484,G12I-MUT-0484,bad_angle_convention,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0485,G12I-MUT-0485,bad_bottom_width,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0486,G12I-MUT-0486,micro_as_nano_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0487,G12I-MUT-0487,unbound_promotion,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0488,G12I-MUT-0488,eas_solver_claim_mismatch,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0489,G12I-MUT-0489,prs_blocked_bin_numeric_response,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0490,G12I-MUT-0490,route_score_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0491,G12I-MUT-0491,jrc_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0492,G12I-MUT-0492,qch_weighting_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0493,G12I-MUT-0493,yield_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0494,G12I-MUT-0494,winner_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0495,G12I-MUT-0495,detection_probability_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0496,G12I-MUT-0496,runtime_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0497,G12I-MUT-0497,production_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0498,G12I-MUT-0498,fixture_template_not_evidence_false,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0499,G12I-MUT-0499,comsol_template_field_alias,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0500,G12I-MUT-0500,binding_blocker_retained,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0501,G12I-MUT-0501,descriptor_without_sha,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0502,G12I-MUT-0502,descriptor_without_id,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0503,G12I-MUT-0503,wrong_depth_unit,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0504,G12I-MUT-0504,measured_geometry_claim,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0505,G12I-MUT-0505,positive_valid_descriptor_receipt,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0506,G12I-MUT-0506,positive_valid_addendum_release,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0507,G12I-MUT-0507,bad_hash,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0508,G12I-MUT-0508,bad_angle_convention,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0509,G12I-MUT-0509,bad_bottom_width,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0510,G12I-MUT-0510,micro_as_nano_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0511,G12I-MUT-0511,unbound_promotion,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0512,G12I-MUT-0512,eas_solver_claim_mismatch,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
