convergence_id,field_name,comsol_rc5_field,normalized_field,owner,side,required_optional,policy_meaning,auth_impact,missing_reason,canonical_candidate,difference_class,semantic_conflict
G5C-RC5-0306,source_row_type,source_row_type,source_row_type,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_row_type,MATCH,false
G5C-RC5-0307,source_rows_covered,source_rows_covered,source_rows_covered,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_rows_covered,MATCH,false
G5C-RC5-0308,source_schema_path,source_schema_path,source_schema_path,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_schema_path,MATCH,false
G5C-RC5-0309,source_schema_sha256,source_schema_sha256,source_schema_sha256,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_schema_sha256,MATCH,false
G5C-RC5-0310,source_sha256,source_sha256,source_sha256,BOTH,bidirectional,mandatory_for_future_evidence,no authorization; review-only contract field,none,present_both,source_sha256,MATCH,false
G5C-RC5-0311,source_sha_available,source_sha_available,source_sha_available,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_sha_available,MATCH,false
G5C-RC5-0312,source_sha_provenance_status,source_sha_provenance_status,source_sha_provenance_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_sha_provenance_status,MATCH,false
G5C-RC5-0313,source_sha_requirement,,source_sha_requirement,NODI,receiver-only,optional_review_only,no authorization; review-only contract field,none,future_gate_or_adapter_required,source_sha_requirement,future-gate-only,false
G5C-RC5-0314,source_solve_id,source_solve_id,source_solve_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_solve_id,MATCH,false
G5C-RC5-0315,source_solve_provenance_id,source_solve_provenance_id,source_solve_provenance_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_solve_provenance_id,MATCH,false
G5C-RC5-0316,source_validator_path,source_validator_path,source_validator_path,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_validator_path,MATCH,false
G5C-RC5-0317,source_validator_sha256,source_validator_sha256,source_validator_sha256,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,source_validator_sha256,MATCH,false
G5C-RC5-0318,state_changed_this_gate,state_changed_this_gate,state_changed_this_gate,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,state_changed_this_gate,MATCH,false
G5C-RC5-0319,structural_coverage_proof_id,structural_coverage_proof_id,structural_coverage_proof_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,structural_coverage_proof_id,MATCH,false
G5C-RC5-0320,structural_proof_boundary,structural_proof_boundary,structural_proof_boundary,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,structural_proof_boundary,MATCH,false
G5C-RC5-0321,structural_proof_status,structural_proof_status,structural_proof_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,structural_proof_status,MATCH,false
G5C-RC5-0322,success_criteria,success_criteria,success_criteria,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,success_criteria,MATCH,false
G5C-RC5-0323,synthetic_binding_row_id,synthetic_binding_row_id,synthetic_binding_row_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,synthetic_binding_row_id,MATCH,false
G5C-RC5-0324,synthetic_fixture_not_evidence,synthetic_fixture_not_evidence,synthetic_fixture_not_evidence,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,synthetic_fixture_not_evidence,MATCH,false
G5C-RC5-0325,synthetic_fixture_status,synthetic_fixture_status,synthetic_fixture_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,synthetic_fixture_status,MATCH,false
G5C-RC5-0326,synthetic_row_id,synthetic_row_id,synthetic_row_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,synthetic_row_id,MATCH,false
G5C-RC5-0327,template_only,template_only,template_only,BOTH,bidirectional,mandatory_for_template,no authorization; review-only contract field,none,present_both,template_only,MATCH,false
G5C-RC5-0328,template_row_id,template_row_id,template_row_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,template_row_id,MATCH,false
G5C-RC5-0329,tpd_alignment_source,tpd_alignment_source,tpd_alignment_source,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,tpd_alignment_source,MATCH,false
G5C-RC5-0330,tpd_bin_basis,tpd_bin_basis,tpd_bin_basis,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,tpd_bin_basis,MATCH,false
G5C-RC5-0331,tpd_bin_label,tpd_bin_label,tpd_bin_label,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,tpd_bin_label,MATCH,false
G5C-RC5-0332,tpd_case_or_artifact_id,tpd_case_or_artifact_id,tpd_case_or_artifact_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,tpd_case_or_artifact_id,MATCH,false
G5C-RC5-0333,tpd_edge4_bin_label,tpd_edge4_bin_label,tpd_edge4_bin_label,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,tpd_edge4_bin_label,MATCH,false
G5C-RC5-0334,tpd_edge_bin_label,tpd_edge_bin_label,tpd_edge_bin_label,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,tpd_edge_bin_label,MATCH,false
G5C-RC5-0335,tpd_edge_norm_max,tpd_edge_norm_max,tpd_edge_norm_max,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,tpd_edge_norm_max,MATCH,false
G5C-RC5-0336,tpd_edge_norm_min,tpd_edge_norm_min,tpd_edge_norm_min,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,tpd_edge_norm_min,MATCH,false
G5C-RC5-0337,tpd_proxy_aggregation_basis,tpd_proxy_aggregation_basis,tpd_proxy_aggregation_basis,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,tpd_proxy_aggregation_basis,MATCH,false
G5C-RC5-0338,tpd_scope,tpd_scope,tpd_scope,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,tpd_scope,MATCH,false
G5C-RC5-0339,transform_hint,transform_hint,transform_hint,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,transform_hint,MATCH,false
G5C-RC5-0340,trial_id,trial_id,trial_id,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,trial_id,MATCH,false
G5C-RC5-0341,UNBOUND_reason_if_any,UNBOUND_reason_if_any,unbound_reason_if_any,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,UNBOUND_reason_if_any,MATCH,false
G5C-RC5-0342,uncertainty_flag,uncertainty_flag,uncertainty_flag,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,uncertainty_flag,MATCH,false
G5C-RC5-0343,uncertainty_or_review_flag,uncertainty_or_review_flag,uncertainty_or_review_flag,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,uncertainty_or_review_flag,MATCH,false
G5C-RC5-0344,units,units,units,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,units,MATCH,false
G5C-RC5-0345,units_available,units_available,units_available,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,units_available,MATCH,false
G5C-RC5-0346,units_requirement,,units_requirement,NODI,receiver-only,optional_review_only,no authorization; review-only contract field,none,future_gate_or_adapter_required,units_requirement,future-gate-only,false
G5C-RC5-0347,units_status,units_status,units_status,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,units_status,MATCH,false
G5C-RC5-0348,validation_link,validation_link,validation_link,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,validation_link,MATCH,false
G5C-RC5-0349,validation_plan,validation_plan,validation_plan,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,validation_plan,MATCH,false
G5C-RC5-0350,velocity_numerator,velocity_numerator,velocity_numerator,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,velocity_numerator,MATCH,false
G5C-RC5-0351,velocity_total,velocity_total,velocity_total,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,velocity_total,MATCH,false
G5C-RC5-0352,volume_entity_count,volume_entity_count,volume_entity_count,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,volume_entity_count,MATCH,false
G5C-RC5-0353,W_nominal_nm,W_nominal_nm,w_nominal_nm,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,W_nominal_nm,MATCH,false
G5C-RC5-0354,weighting_basis,weighting_basis,weighting_basis,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,weighting_basis,MATCH,false
G5C-RC5-0355,what_it_allows,what_it_allows,what_it_allows,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,what_it_allows,MATCH,false
G5C-RC5-0356,what_it_does_not_allow,what_it_does_not_allow,what_it_does_not_allow,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,what_it_does_not_allow,MATCH,false
G5C-RC5-0357,why_not_direct_prs_bin,why_not_direct_prs_bin,why_not_direct_prs_bin,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,why_not_direct_prs_bin,MATCH,false
G5C-RC5-0358,why_not_stronger,why_not_stronger,why_not_stronger,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,why_not_stronger,MATCH,false
G5C-RC5-0359,width_coverage,width_coverage,width_coverage,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,width_coverage,MATCH,false
G5C-RC5-0360,width_family,width_family,width_family,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,width_family,MATCH,false
G5C-RC5-0361,width_group_um,width_group_um,width_group_um,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,width_group_um,MATCH,false
G5C-RC5-0362,width_or_route_family,width_or_route_family,width_or_route_family,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,width_or_route_family,MATCH,false
G5C-RC5-0363,workstream,workstream,workstream,BOTH,bidirectional,optional_review_only,no authorization; review-only contract field,none,present_both,workstream,MATCH,false
G5C-RC5-0364,would_require_comsol_run,,would_require_comsol_run,NODI,receiver-only,optional_review_only,no authorization; review-only contract field,none,future_gate_or_adapter_required,would_require_comsol_run,future-gate-only,false
G5C-RC5-0365,would_require_mph_load,,would_require_mph_load,NODI,receiver-only,optional_review_only,no authorization; review-only contract field,none,future_gate_or_adapter_required,would_require_mph_load,future-gate-only,false
