fixture_id,fixture_family,workstream,expected_result,not_evidence,authorization_flags_false,blocked_use,claim_boundary,positive_control
G11F-FIX-0130,negative_bad_conversion,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0131,negative_bad_bottom_width,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0132,negative_missing_descriptor_hash,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0133,negative_source_grain_borrowing,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0134,negative_unbound_promoted,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0135,negative_prs_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0136,negative_eas_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0137,negative_eas_trigger_claim_mismatch,EAS,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0138,negative_production_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0139,negative_runtime_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0140,negative_qch_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0141,negative_jrc_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0142,negative_winner_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0143,negative_yield_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0144,negative_detection_probability_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0145,positive_comsol_90_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0146,positive_comsol_85_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0147,positive_comsol_70_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0148,positive_bottom_width_formula,NO_AUTH,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0149,positive_valid_descriptor_receipt,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0150,positive_valid_eas_surrogate_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0151,positive_valid_eas_solver_required_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0152,positive_valid_prs_blocked_bin_without_numeric_response,PRS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0153,negative_wrong_angle_convention,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0154,negative_bad_conversion,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0155,negative_bad_bottom_width,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0156,negative_missing_descriptor_hash,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0157,negative_source_grain_borrowing,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0158,negative_unbound_promoted,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0159,negative_prs_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0160,negative_eas_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0161,negative_eas_trigger_claim_mismatch,EAS,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0162,negative_production_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0163,negative_runtime_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0164,negative_qch_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0165,negative_jrc_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0166,negative_winner_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0167,negative_yield_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0168,negative_detection_probability_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0169,positive_comsol_90_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0170,positive_comsol_85_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0171,positive_comsol_70_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0172,positive_bottom_width_formula,NO_AUTH,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0173,positive_valid_descriptor_receipt,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0174,positive_valid_eas_surrogate_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0175,positive_valid_eas_solver_required_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0176,positive_valid_prs_blocked_bin_without_numeric_response,PRS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0177,negative_wrong_angle_convention,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0178,negative_bad_conversion,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0179,negative_bad_bottom_width,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0180,negative_missing_descriptor_hash,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0181,negative_source_grain_borrowing,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0182,negative_unbound_promoted,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0183,negative_prs_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0184,negative_eas_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0185,negative_eas_trigger_claim_mismatch,EAS,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0186,negative_production_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0187,negative_runtime_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0188,negative_qch_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0189,negative_jrc_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0190,negative_winner_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0191,negative_yield_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0192,negative_detection_probability_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0193,positive_comsol_90_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0194,positive_comsol_85_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
