mutation_id,family,expected_result,observed_result,match_status,unexpected_pass,forbidden_promotion,gate2d_row_count_drift
G13H-MUT-06500,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06501,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06502,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06503,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-06504,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06505,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06506,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06507,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06508,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06509,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06510,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06511,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06512,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06513,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06514,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06515,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06516,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06517,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06518,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06519,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-06520,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06521,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06522,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06523,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06524,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06525,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06526,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06527,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06528,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06529,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06530,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06531,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06532,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06533,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06534,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06535,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-06536,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06537,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06538,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06539,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06540,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06541,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06542,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06543,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06544,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06545,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06546,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06547,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06548,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06549,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06550,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06551,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-06552,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06553,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06554,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06555,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06556,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06557,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06558,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06559,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06560,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06561,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06562,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06563,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06564,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06565,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06566,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06567,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-06568,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06569,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06570,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06571,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06572,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06573,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06574,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06575,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06576,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06577,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06578,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06579,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06580,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06581,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06582,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06583,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-06584,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06585,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06586,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06587,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06588,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06589,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06590,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06591,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06592,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06593,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06594,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06595,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06596,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06597,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06598,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06599,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-06600,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06601,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06602,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06603,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06604,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06605,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06606,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06607,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06608,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06609,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06610,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06611,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06612,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06613,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06614,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06615,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-06616,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06617,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06618,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06619,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06620,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06621,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06622,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06623,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06624,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06625,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06626,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06627,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06628,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06629,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06630,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06631,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-06632,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06633,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06634,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06635,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06636,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06637,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06638,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06639,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06640,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06641,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06642,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06643,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06644,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06645,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06646,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06647,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-06648,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06649,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06650,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06651,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06652,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06653,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06654,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06655,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06656,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06657,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06658,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06659,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06660,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06661,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06662,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06663,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-06664,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06665,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-06666,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
