union_id,source_side,mutation_id,mutation_family,workstream,expected_result,observed_result,unexpected_pass,authorization_promotion,gate2d_row_count_guard 
G6E-UNION-01756,NODI_GATE5F,G5F-ADAPTER-MUT-0036,label_drift,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01757,NODI_GATE5F,G5F-ADAPTER-MUT-0037,field_alias,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01758,NODI_GATE5F,G5F-ADAPTER-MUT-0038,missing_optional_producer_field,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01759,NODI_GATE5F,G5F-ADAPTER-MUT-0039,blocked_state_spoofing,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01760,NODI_GATE5F,G5F-ADAPTER-MUT-0040,q_ch_sidecar_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01761,NODI_GATE5F,G5F-ADAPTER-MUT-0041,EDGE_approval_spoofing,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01762,NODI_GATE5F,G5F-ADAPTER-MUT-0042,BINDING_promotion_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01763,NODI_GATE5F,G5F-ADAPTER-MUT-0043,label_drift,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01764,NODI_GATE5F,G5F-ADAPTER-MUT-0044,field_alias,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01765,NODI_GATE5F,G5F-ADAPTER-MUT-0045,missing_optional_producer_field,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01766,NODI_GATE5F,G5F-ADAPTER-MUT-0046,blocked_state_spoofing,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01767,NODI_GATE5F,G5F-ADAPTER-MUT-0047,q_ch_sidecar_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01768,NODI_GATE5F,G5F-ADAPTER-MUT-0048,EDGE_approval_spoofing,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01769,NODI_GATE5F,G5F-ADAPTER-MUT-0049,BINDING_promotion_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01770,NODI_GATE5F,G5F-ADAPTER-MUT-0050,label_drift,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01771,NODI_GATE5F,G5F-ADAPTER-MUT-0051,field_alias,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01772,NODI_GATE5F,G5F-ADAPTER-MUT-0052,missing_optional_producer_field,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01773,NODI_GATE5F,G5F-ADAPTER-MUT-0053,blocked_state_spoofing,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01774,NODI_GATE5F,G5F-ADAPTER-MUT-0054,q_ch_sidecar_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01775,NODI_GATE5F,G5F-ADAPTER-MUT-0055,EDGE_approval_spoofing,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01776,NODI_GATE5F,G5F-ADAPTER-MUT-0056,BINDING_promotion_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01777,NODI_GATE5F,G5F-ADAPTER-MUT-0057,label_drift,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01778,NODI_GATE5F,G5F-ADAPTER-MUT-0058,field_alias,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01779,NODI_GATE5F,G5F-ADAPTER-MUT-0059,missing_optional_producer_field,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01780,NODI_GATE5F,G5F-ADAPTER-MUT-0060,blocked_state_spoofing,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01781,NODI_GATE5F,G5F-ADAPTER-MUT-0061,q_ch_sidecar_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01782,NODI_GATE5F,G5F-ADAPTER-MUT-0062,EDGE_approval_spoofing,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01783,NODI_GATE5F,G5F-ADAPTER-MUT-0063,BINDING_promotion_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01784,NODI_GATE5F,G5F-ADAPTER-MUT-0064,label_drift,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01785,NODI_GATE5F,G5F-ADAPTER-MUT-0065,field_alias,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01786,NODI_GATE5F,G5F-ADAPTER-MUT-0066,missing_optional_producer_field,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01787,NODI_GATE5F,G5F-ADAPTER-MUT-0067,blocked_state_spoofing,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01788,NODI_GATE5F,G5F-ADAPTER-MUT-0068,q_ch_sidecar_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01789,NODI_GATE5F,G5F-ADAPTER-MUT-0069,EDGE_approval_spoofing,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01790,NODI_GATE5F,G5F-ADAPTER-MUT-0070,BINDING_promotion_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01791,NODI_GATE5F,G5F-ADAPTER-MUT-0071,label_drift,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01792,NODI_GATE5F,G5F-ADAPTER-MUT-0072,field_alias,INTEROP,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01793,COMSOL_GATE5F,G5F-MUT-00001,pending_actual_reopens,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01794,COMSOL_GATE5F,G5F-MUT-00002,adapter_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01795,COMSOL_GATE5F,G5F-MUT-00003,q_ch_sidecar_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01796,COMSOL_GATE5F,G5F-MUT-00004,EDGE_approval_spoofing,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01797,COMSOL_GATE5F,G5F-MUT-00005,BINDING_promotion_spoofing,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01798,COMSOL_GATE5F,G5F-MUT-00006,Gate2D_row_count_drift,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01799,COMSOL_GATE5F,G5F-MUT-00007,RC5_field_alias_drift,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01800,COMSOL_GATE5F,G5F-MUT-00008,forbidden_output_leakage,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01801,COMSOL_GATE5F,G5F-MUT-00009,numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01802,COMSOL_GATE5F,G5F-MUT-00010,runtime_authorization_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01803,COMSOL_GATE5F,G5F-MUT-00011,production_authorization_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01804,COMSOL_GATE5F,G5F-MUT-00012,JRC_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01805,COMSOL_GATE5F,G5F-MUT-00013,yield_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01806,COMSOL_GATE5F,G5F-MUT-00014,winner_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01807,COMSOL_GATE5F,G5F-MUT-00015,detection_probability_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01808,COMSOL_GATE5F,G5F-MUT-00016,chi_selected_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01809,COMSOL_GATE5F,G5F-MUT-00017,false_positive_blocked_mention,V4,PASS_CONTROL,PASS_CONTROL,false,false,hard_fail_if_not_4
G6E-UNION-01810,COMSOL_GATE5F,G5F-MUT-00018,pending_actual_reopens,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01811,COMSOL_GATE5F,G5F-MUT-00019,adapter_spoofing,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01812,COMSOL_GATE5F,G5F-MUT-00020,q_ch_sidecar_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01813,COMSOL_GATE5F,G5F-MUT-00021,EDGE_approval_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01814,COMSOL_GATE5F,G5F-MUT-00022,BINDING_promotion_spoofing,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01815,COMSOL_GATE5F,G5F-MUT-00023,Gate2D_row_count_drift,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01816,COMSOL_GATE5F,G5F-MUT-00024,RC5_field_alias_drift,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01817,COMSOL_GATE5F,G5F-MUT-00025,forbidden_output_leakage,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01818,COMSOL_GATE5F,G5F-MUT-00026,numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01819,COMSOL_GATE5F,G5F-MUT-00027,runtime_authorization_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01820,COMSOL_GATE5F,G5F-MUT-00028,production_authorization_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01821,COMSOL_GATE5F,G5F-MUT-00029,JRC_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01822,COMSOL_GATE5F,G5F-MUT-00030,yield_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01823,COMSOL_GATE5F,G5F-MUT-00031,winner_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01824,COMSOL_GATE5F,G5F-MUT-00032,detection_probability_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01825,COMSOL_GATE5F,G5F-MUT-00033,chi_selected_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01826,COMSOL_GATE5F,G5F-MUT-00034,false_positive_blocked_mention,local-Q,PASS_CONTROL,PASS_CONTROL,false,false,hard_fail_if_not_4
G6E-UNION-01827,COMSOL_GATE5F,G5F-MUT-00035,pending_actual_reopens,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01828,COMSOL_GATE5F,G5F-MUT-00036,adapter_spoofing,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01829,COMSOL_GATE5F,G5F-MUT-00037,q_ch_sidecar_spoofing,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01830,COMSOL_GATE5F,G5F-MUT-00038,EDGE_approval_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01831,COMSOL_GATE5F,G5F-MUT-00039,BINDING_promotion_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01832,COMSOL_GATE5F,G5F-MUT-00040,Gate2D_row_count_drift,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01833,COMSOL_GATE5F,G5F-MUT-00041,RC5_field_alias_drift,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01834,COMSOL_GATE5F,G5F-MUT-00042,forbidden_output_leakage,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01835,COMSOL_GATE5F,G5F-MUT-00043,numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01836,COMSOL_GATE5F,G5F-MUT-00044,runtime_authorization_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01837,COMSOL_GATE5F,G5F-MUT-00045,production_authorization_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01838,COMSOL_GATE5F,G5F-MUT-00046,JRC_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01839,COMSOL_GATE5F,G5F-MUT-00047,yield_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01840,COMSOL_GATE5F,G5F-MUT-00048,winner_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01841,COMSOL_GATE5F,G5F-MUT-00049,detection_probability_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01842,COMSOL_GATE5F,G5F-MUT-00050,chi_selected_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01843,COMSOL_GATE5F,G5F-MUT-00051,false_positive_blocked_mention,BINDING,PASS_CONTROL,PASS_CONTROL,false,false,hard_fail_if_not_4
G6E-UNION-01844,COMSOL_GATE5F,G5F-MUT-00052,pending_actual_reopens,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01845,COMSOL_GATE5F,G5F-MUT-00053,adapter_spoofing,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01846,COMSOL_GATE5F,G5F-MUT-00054,q_ch_sidecar_spoofing,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01847,COMSOL_GATE5F,G5F-MUT-00055,EDGE_approval_spoofing,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01848,COMSOL_GATE5F,G5F-MUT-00056,BINDING_promotion_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01849,COMSOL_GATE5F,G5F-MUT-00057,Gate2D_row_count_drift,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01850,COMSOL_GATE5F,G5F-MUT-00058,RC5_field_alias_drift,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01851,COMSOL_GATE5F,G5F-MUT-00059,forbidden_output_leakage,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01852,COMSOL_GATE5F,G5F-MUT-00060,numeric_bound_invented,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01853,COMSOL_GATE5F,G5F-MUT-00061,runtime_authorization_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01854,COMSOL_GATE5F,G5F-MUT-00062,production_authorization_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01855,COMSOL_GATE5F,G5F-MUT-00063,JRC_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01856,COMSOL_GATE5F,G5F-MUT-00064,yield_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01857,COMSOL_GATE5F,G5F-MUT-00065,winner_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01858,COMSOL_GATE5F,G5F-MUT-00066,detection_probability_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01859,COMSOL_GATE5F,G5F-MUT-00067,chi_selected_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01860,COMSOL_GATE5F,G5F-MUT-00068,false_positive_blocked_mention,QCH,PASS_CONTROL,PASS_CONTROL,false,false,hard_fail_if_not_4
G6E-UNION-01861,COMSOL_GATE5F,G5F-MUT-00069,pending_actual_reopens,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01862,COMSOL_GATE5F,G5F-MUT-00070,adapter_spoofing,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01863,COMSOL_GATE5F,G5F-MUT-00071,q_ch_sidecar_spoofing,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01864,COMSOL_GATE5F,G5F-MUT-00072,EDGE_approval_spoofing,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01865,COMSOL_GATE5F,G5F-MUT-00073,BINDING_promotion_spoofing,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01866,COMSOL_GATE5F,G5F-MUT-00074,Gate2D_row_count_drift,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01867,COMSOL_GATE5F,G5F-MUT-00075,RC5_field_alias_drift,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01868,COMSOL_GATE5F,G5F-MUT-00076,forbidden_output_leakage,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01869,COMSOL_GATE5F,G5F-MUT-00077,numeric_bound_invented,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01870,COMSOL_GATE5F,G5F-MUT-00078,runtime_authorization_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01871,COMSOL_GATE5F,G5F-MUT-00079,production_authorization_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01872,COMSOL_GATE5F,G5F-MUT-00080,JRC_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01873,COMSOL_GATE5F,G5F-MUT-00081,yield_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01874,COMSOL_GATE5F,G5F-MUT-00082,winner_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01875,COMSOL_GATE5F,G5F-MUT-00083,detection_probability_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01876,COMSOL_GATE5F,G5F-MUT-00084,chi_selected_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01877,COMSOL_GATE5F,G5F-MUT-00085,false_positive_blocked_mention,EDGE,PASS_CONTROL,PASS_CONTROL,false,false,hard_fail_if_not_4
G6E-UNION-01878,COMSOL_GATE5F,G5F-MUT-00086,pending_actual_reopens,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01879,COMSOL_GATE5F,G5F-MUT-00087,adapter_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01880,COMSOL_GATE5F,G5F-MUT-00088,q_ch_sidecar_spoofing,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01881,COMSOL_GATE5F,G5F-MUT-00089,EDGE_approval_spoofing,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01882,COMSOL_GATE5F,G5F-MUT-00090,BINDING_promotion_spoofing,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01883,COMSOL_GATE5F,G5F-MUT-00091,Gate2D_row_count_drift,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01884,COMSOL_GATE5F,G5F-MUT-00092,RC5_field_alias_drift,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01885,COMSOL_GATE5F,G5F-MUT-00093,forbidden_output_leakage,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01886,COMSOL_GATE5F,G5F-MUT-00094,numeric_bound_invented,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01887,COMSOL_GATE5F,G5F-MUT-00095,runtime_authorization_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01888,COMSOL_GATE5F,G5F-MUT-00096,production_authorization_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01889,COMSOL_GATE5F,G5F-MUT-00097,JRC_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01890,COMSOL_GATE5F,G5F-MUT-00098,yield_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01891,COMSOL_GATE5F,G5F-MUT-00099,winner_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01892,COMSOL_GATE5F,G5F-MUT-00100,detection_probability_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01893,COMSOL_GATE5F,G5F-MUT-00101,chi_selected_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01894,COMSOL_GATE5F,G5F-MUT-00102,false_positive_blocked_mention,strong-claim,PASS_CONTROL,PASS_CONTROL,false,false,hard_fail_if_not_4
G6E-UNION-01895,COMSOL_GATE5F,G5F-MUT-00103,pending_actual_reopens,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01896,COMSOL_GATE5F,G5F-MUT-00104,adapter_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01897,COMSOL_GATE5F,G5F-MUT-00105,q_ch_sidecar_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01898,COMSOL_GATE5F,G5F-MUT-00106,EDGE_approval_spoofing,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01899,COMSOL_GATE5F,G5F-MUT-00107,BINDING_promotion_spoofing,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01900,COMSOL_GATE5F,G5F-MUT-00108,Gate2D_row_count_drift,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01901,COMSOL_GATE5F,G5F-MUT-00109,RC5_field_alias_drift,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01902,COMSOL_GATE5F,G5F-MUT-00110,forbidden_output_leakage,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01903,COMSOL_GATE5F,G5F-MUT-00111,numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01904,COMSOL_GATE5F,G5F-MUT-00112,runtime_authorization_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01905,COMSOL_GATE5F,G5F-MUT-00113,production_authorization_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01906,COMSOL_GATE5F,G5F-MUT-00114,JRC_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01907,COMSOL_GATE5F,G5F-MUT-00115,yield_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01908,COMSOL_GATE5F,G5F-MUT-00116,winner_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01909,COMSOL_GATE5F,G5F-MUT-00117,detection_probability_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-01910,COMSOL_GATE5F,G5F-MUT-00118,chi_selected_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
