packet_version,claim_boundary,primary_sidewall_deg_comsol,not_detection_probability,not_yield,not_selection_metric_claim,not_qch_weighted,not_true_effective_width_claim,not_production_recommendation,allowed_use,blocked_use,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,row_id,route_id_nodi,route_id_role,lambda_nm,W_nominal_nm,D_nm,diameter_nm,sidewall_deg_comsol,dimension_change_signal,dimension_update_action,W_top_compensated_proxy_nm,top_width_compensation_proxy_nm,bottom_throat_loss_nm,center_accessible_area_fraction_vs_rectangle,closure_status,annulus_update_action,annulus_context_status,annulus_accessible_fraction,annulus_changed_source_available,interference_update_action,interference_context_status,surrogate_response_delta_mean,bounded_event_delta_available,bounded_event_mean_peak_height_delta,bounded_event_mean_local_snr_delta,update_packet_status
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D900-P250-TH85,660/W800/D900,join_key_only_not_selection,660,800,900,250,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,879.6947565591686,79.69475655916854,157.47959434666313,0.8551004426196935,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D900-P260-TH85,660/W800/D900,join_key_only_not_selection,660,800,900,260,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,879.7329549346018,79.73295493460182,157.47959434666313,0.8523463797507373,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D900-P270-TH85,660/W800/D900,join_key_only_not_selection,660,800,900,270,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,879.7711533100353,79.77115331003534,157.47959434666313,0.8494883899810654,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D900-P280-TH85,660/W800/D900,join_key_only_not_selection,660,800,900,280,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,879.8093516854688,79.80935168546876,157.47959434666313,0.8465204775279447,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D900-P290-TH85,660/W800/D900,join_key_only_not_selection,660,800,900,290,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,879.8475500609022,79.84755006090225,157.47959434666313,0.8434361763511721,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D900-P300-TH85,660/W800/D900,join_key_only_not_selection,660,800,900,300,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,879.8857484363358,79.88574843633576,157.47959434666313,0.8402285031273284,open,filter_0p5_0p8_by_particle_center_support,selected_annulus_partially_accessible,0.6,True,bounded_event_context_shift_observed,sparse_event_context_available,-1.8065468514970398,True,10.056555961540198,1131694.768801366,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D1200-P40-TH85,660/W800/D1200,join_key_only_not_selection,660,800,1200,40,85.0,major_shift,block_or_respecify_width_depth,905.1391897328426,105.13918973284268,209.9727924622175,0.8616589608778386,open,retain_0p5_0p8_with_trapezoid_coordinate_remap,selected_annulus_accessible,1.0,True,surrogate_response_shift_check,surrogate_context_available,-0.00965034954156352,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D1200-P60-TH85,660/W800/D1200,join_key_only_not_selection,660,800,1200,60,85.0,major_shift,block_or_respecify_width_depth,905.2155864837096,105.21558648370954,209.9727924622175,0.8578167750220141,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D1200-P100-TH85,660/W800/D1200,join_key_only_not_selection,660,800,1200,100,85.0,major_shift,block_or_respecify_width_depth,905.3683799854434,105.36837998544343,209.9727924622175,0.849473742877938,open,retain_0p5_0p8_with_trapezoid_coordinate_remap,selected_annulus_accessible,1.0,True,surrogate_response_shift_check,surrogate_context_available,-0.15078671158692997,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D1200-P150-TH85,660/W800/D1200,join_key_only_not_selection,660,800,1200,150,85.0,major_shift,block_or_respecify_width_depth,905.5593718626108,105.55937186261073,209.9727924622175,0.8376009663652143,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D1200-P220-TH85,660/W800/D1200,join_key_only_not_selection,660,800,1200,220,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,905.8267604906451,105.82676049064517,209.9727924622175,0.8175400681195772,open,retain_0p5_0p8_with_trapezoid_coordinate_remap,selected_annulus_accessible,1.0,True,surrogate_response_shift_check,surrogate_context_available,-1.605576904977632,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D1200-P230-TH85,660/W800/D1200,join_key_only_not_selection,660,800,1200,230,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,905.8649588660786,105.8649588660786,209.9727924622175,0.8142720019893358,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D1200-P240-TH85,660/W800/D1200,join_key_only_not_selection,660,800,1200,240,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,905.9031572415121,105.90315724151212,209.9727924622175,0.8108872192115855,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D1200-P250-TH85,660/W800/D1200,join_key_only_not_selection,660,800,1200,250,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,905.9413556169458,105.94135561694574,209.9727924622175,0.807379353423735,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D1200-P260-TH85,660/W800/D1200,join_key_only_not_selection,660,800,1200,260,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,905.979553992379,105.979553992379,209.9727924622175,0.8037415666807797,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D1200-P270-TH85,660/W800/D1200,join_key_only_not_selection,660,800,1200,270,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,906.0177523678126,106.01775236781255,209.9727924622175,0.7999665049663914,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D1200-P280-TH85,660/W800/D1200,join_key_only_not_selection,660,800,1200,280,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,906.0559507432458,106.05595074324583,209.9727924622175,0.7960462485706811,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D1200-P290-TH85,660/W800/D1200,join_key_only_not_selection,660,800,1200,290,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,906.0941491186795,106.09414911867947,209.9727924622175,0.7919722566300402,open,not_sampled_for_this_particle_diameter,annulus_support_requires_followup_or_interpolation,,False,not_sampled_for_this_particle_diameter,response_sensitivity_requires_followup_or_interpolation,,False,,,sidewall_update_context_ready
sidewall_recommended_dimension_update_packet_v1,sidewall_dimension_update_policy_not_route_selection_not_probability,85.0,True,True,True,True,True,True,translate sidewall-angle synthesis into dimension/annulus/response update actions for simulation planning,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,UPD-660_W800_D1200-P300-TH85,660/W800/D1200,join_key_only_not_selection,660,800,1200,300,85.0,tail_sensitive_shift,widen_or_shallow_for_particle_support,906.132347494113,106.13234749411298,209.9727924622175,0.787735305011774,open,retain_0p5_0p8_with_trapezoid_coordinate_remap,selected_annulus_accessible,1.0,True,surrogate_response_shift_check,surrogate_context_available,-4.071241212847109,False,,,sidewall_update_context_ready
