synthesis_version,claim_boundary,not_detection_probability,not_yield,not_selection_metric_claim,not_qch_weighted,not_true_effective_width_claim,not_production_recommendation,allowed_use,blocked_use,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,row_id,axis,source_artifact,route_id_nodi,lambda_nm,W_nominal_nm,D_nm,diameter_nm,sidewall_deg_comsol,W_top_nm,W_bottom_unclipped_nm,bottom_throat_loss_nm,center_accessible_area_fraction_vs_rectangle,top_width_compensation_proxy_nm,reference_aperture_surrogate_factor,closure_status,dimension_change_signal,dimension_recommendation_implication,route_id_role
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH89-P280,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,280,89.0,500.0,447.63480521534734,52.36519478465266,0.8807943216153616,26.22524924462043,0.9476348052153474,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH89-P290,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,290,89.0,500.0,447.63480521534734,52.36519478465266,0.8751106070235258,26.22677252505957,0.9476348052153474,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH89-P300,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,300,89.0,500.0,447.63480521534734,52.36519478465266,0.8688585209725067,26.22829580549866,0.9476348052153474,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH87-P40,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,40,87.0,500.0,342.77666215087646,157.22333784912354,0.8289857331206988,78.66656276447857,0.8427766621508765,open,moderate_shift,review_dimension_window_margin,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH87-P60,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,60,87.0,500.0,342.77666215087646,157.22333784912354,0.821149977989916,78.69400968443696,0.8427766621508765,open,moderate_shift,review_dimension_window_margin,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH87-P100,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,100,87.0,500.0,342.77666215087646,157.22333784912354,0.8031277411891153,78.74890352435385,0.8427766621508765,open,moderate_shift,review_dimension_window_margin,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH87-P150,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,150,87.0,500.0,342.77666215087646,157.22333784912354,0.7748070833592862,78.81752082424984,0.8427766621508765,open,moderate_shift,review_dimension_window_margin,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH87-P220,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,220,87.0,500.0,342.77666215087646,157.22333784912354,0.7181657676996271,78.91358504410441,0.8427766621508765,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH87-P230,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,230,87.0,500.0,342.77666215087646,157.22333784912354,0.7076766351700607,78.9273085040836,0.8427766621508765,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH87-P240,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,240,87.0,500.0,342.77666215087646,157.22333784912354,0.6963806462920658,78.94103196406292,0.8427766621508765,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH87-P250,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,250,87.0,500.0,342.77666215087646,157.22333784912354,0.6841809783038317,78.95475542404206,0.8427766621508765,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH87-P260,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,260,87.0,500.0,342.77666215087646,157.22333784912354,0.6709646713165782,78.96847888402122,0.8427766621508765,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH87-P270,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,270,87.0,500.0,342.77666215087646,157.22333784912354,0.6565991202434762,78.98220234400047,0.8427766621508765,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH87-P280,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,280,87.0,500.0,342.77666215087646,157.22333784912354,0.6409276099819108,78.99592580397963,0.8427766621508765,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH87-P290,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,290,87.0,500.0,342.77666215087646,157.22333784912354,0.6237635749335291,79.00964926395889,0.8427766621508765,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH87-P300,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,300,87.0,500.0,342.77666215087646,157.22333784912354,0.6048831363803093,79.02337272393812,0.8427766621508765,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH85-P40,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,40,85.0,500.0,237.53400942222805,262.46599057777195,0.7143787200203916,131.38578879061987,0.7375340094222281,open,major_shift,widen_or_shallow_dimension_window,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH85-P60,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,60,85.0,500.0,237.53400942222805,262.46599057777195,0.7012223055875302,131.46218554148675,0.7375340094222281,open,major_shift,widen_or_shallow_dimension_window,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH85-P100,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,100,85.0,500.0,237.53400942222805,262.46599057777195,0.6709625523919484,131.61497904322064,0.7375340094222281,open,major_shift,widen_or_shallow_dimension_window,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH85-P150,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,150,85.0,500.0,237.53400942222805,262.46599057777195,0.6234115116560343,131.805970920388,0.7375340094222281,open,major_shift,widen_or_shallow_dimension_window,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH85-P220,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,220,85.0,500.0,237.53400942222805,262.46599057777195,0.5283094301842057,132.0733595484224,0.7375340094222281,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH85-P230,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,230,85.0,500.0,237.53400942222805,262.46599057777195,0.5106979336153488,132.11155792385583,0.7375340094222281,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH85-P240,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,240,85.0,500.0,237.53400942222805,262.46599057777195,0.4917317065411948,132.14975629928935,0.7375340094222281,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH85-P250,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,250,85.0,500.0,237.53400942222805,262.46599057777195,0.47124818130110857,132.18795467472285,0.7375340094222281,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH85-P260,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,260,85.0,500.0,237.53400942222805,262.46599057777195,0.4490625645391518,132.22498451060358,0.7375340094222281,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH85-P270,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,270,85.0,500.0,237.53400942222805,262.46599057777195,0.4259226685106723,132.0377862425454,0.7375340094222281,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH85-P280,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,280,85.0,500.0,237.53400942222805,262.46599057777195,0.402483830483353,131.45355729366233,0.7375340094222281,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH85-P290,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,290,85.0,500.0,237.53400942222805,262.46599057777195,0.3787502193901599,130.46245392806642,0.7375340094222281,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH85-P300,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,300,85.0,500.0,237.53400942222805,262.46599057777195,0.3547284785733011,129.0543042853398,0.7375340094222281,open,tail_sensitive_shift,increase_top_width_or_reduce_depth_for_tail_particles,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH83-P40,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,40,83.0,500.0,131.6463172912863,368.3536827087137,0.5989625339723678,184.47723437271083,0.6316463172912863,open,major_shift,widen_or_shallow_dimension_window,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH83-P60,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,60,83.0,500.0,131.6463172912863,368.3536827087137,0.5803922025411645,184.62743088188762,0.6316463172912863,open,major_shift,widen_or_shallow_dimension_window,join_key_only_not_selection
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-DIM-MWDIM-660_W500_D1500-TH83-P100,recommended_dimension_window,590_multiwidth_dimension_rows,660/W500/D1500,660,500,1500,100,83.0,500.0,131.6463172912863,368.3536827087137,0.5376804402493959,184.92782390024163,0.6316463172912863,open,major_shift,widen_or_shallow_dimension_window,join_key_only_not_selection
