expansion_version,row_id,matrix_axis,source_artifacts_json,allowed_use,blocked_use,not_detection_probability,not_winner,not_yield,not_qch_weighted,not_true_W_eff,not_optical_solver_output,not_route_score,not_comsol_transport_distribution,not_route_selection_claim,not_production_recommendation,route_scope,route_source,candidate_universe_context_only,sidewall_wall_distance_context_only,package_C_validation_status,claim_boundary,dimension_window_case_id,route_id_nodi_join_key,route_id_nodi_role,lambda_nm,W_nominal_nm,W_top_nm,W_top_semantics,D_nm,depth_nm,diameter_nm,channel_cross_section_model,sidewall_angle_convention,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,cross_section_geometry_version,W_bottom_unclipped_nm,W_bottom_runtime_clipped_nm,closure_status,closure_depth_nm,center_accessible_support_model,center_accessible_area_nm2,rectangle_baseline_area_nm2,center_accessible_area_fraction_vs_rectangle,top_width_compensation_proxy_nm,reference_aperture_surrogate_factor,dimension_window_shift_candidate,tail_particle_status
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH90-P300,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH90-P300,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,300,ideal_rectangle,comsol_from_horizontal,90.0,0.0,trapezoid_straight_sidewall_v1,500.00000000000006,500.00000000000006,open,inf,wall_normal_half_plane_offset_v1,240000.00000000003,240000.0,1.0000000000000002,0.0,1.0,rectangle_like_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH89-P40,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH89-P40,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,40,trapezoid_tapered_sidewalls,comsol_from_horizontal,89.0,1.0,trapezoid_straight_sidewall_v1,447.63480521534734,447.63480521534734,open,14322.49040768986,wall_normal_half_plane_offset_v1,633364.5118494395,671600.0,0.9430680640998206,26.188690514082555,0.9476348052153474,rectangle_like_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH89-P60,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH89-P60,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,60,trapezoid_tapered_sidewalls,comsol_from_horizontal,89.0,1.0,trapezoid_straight_sidewall_v1,447.63480521534734,447.63480521534734,open,14322.49040768986,wall_normal_half_plane_offset_v1,595883.8986120566,633600.0,0.9404733248296349,26.191737074960677,0.9476348052153474,rectangle_like_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH89-P100,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH89-P100,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,100,trapezoid_tapered_sidewalls,comsol_from_horizontal,89.0,1.0,trapezoid_straight_sidewall_v1,447.63480521534734,447.63480521534734,open,14322.49040768986,wall_normal_half_plane_offset_v1,523323.03772459604,560000.0,0.9345054245082072,26.197830196717113,0.9476348052153474,rectangle_like_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH89-P150,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH89-P150,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,150,trapezoid_tapered_sidewalls,comsol_from_horizontal,89.0,1.0,trapezoid_straight_sidewall_v1,447.63480521534734,447.63480521534734,open,14322.49040768986,wall_normal_half_plane_offset_v1,437122.6470914683,472500.0,0.9251272954316789,26.205446598912392,0.9476348052153474,rectangle_like_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH89-P220,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH89-P220,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,220,trapezoid_tapered_sidewalls,comsol_from_horizontal,89.0,1.0,trapezoid_straight_sidewall_v1,447.63480521534734,447.63480521534734,open,14322.49040768986,wall_normal_half_plane_offset_v1,324843.3797606579,358400.0,0.9063710372786213,26.216109561986013,0.9476348052153474,rectangle_like_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH89-P230,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH89-P230,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,230,trapezoid_tapered_sidewalls,comsol_from_horizontal,89.0,1.0,trapezoid_straight_sidewall_v1,447.63480521534734,447.63480521534734,open,14322.49040768986,wall_normal_half_plane_offset_v1,309603.60629012017,342900.0,0.9028976561391664,26.217632842425065,0.9476348052153474,rectangle_like_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH89-P240,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH89-P240,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,240,trapezoid_tapered_sidewalls,comsol_from_horizontal,89.0,1.0,trapezoid_straight_sidewall_v1,447.63480521534734,447.63480521534734,open,14322.49040768986,wall_normal_half_plane_offset_v1,294563.86328519107,327600.0,0.8991570918351376,26.219156122864234,0.9476348052153474,narrower_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH89-P250,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH89-P250,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,250,trapezoid_tapered_sidewalls,comsol_from_horizontal,89.0,1.0,trapezoid_straight_sidewall_v1,447.63480521534734,447.63480521534734,open,14322.49040768986,wall_normal_half_plane_offset_v1,279724.1507458709,312500.0,0.8951172823867869,26.220679403303283,0.9476348052153474,narrower_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH89-P260,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH89-P260,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,260,trapezoid_tapered_sidewalls,comsol_from_horizontal,89.0,1.0,trapezoid_straight_sidewall_v1,447.63480521534734,447.63480521534734,open,14322.49040768986,wall_normal_half_plane_offset_v1,265084.4686721596,297600.0,0.8907408221510739,26.222202683742264,0.9476348052153474,narrower_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH89-P270,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH89-P270,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,270,trapezoid_tapered_sidewalls,comsol_from_horizontal,89.0,1.0,trapezoid_straight_sidewall_v1,447.63480521534734,447.63480521534734,open,14322.49040768986,wall_normal_half_plane_offset_v1,250644.8170640569,282900.0,0.8859838001557331,26.22372596418138,0.9476348052153474,narrower_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH89-P280,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH89-P280,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,280,trapezoid_tapered_sidewalls,comsol_from_horizontal,89.0,1.0,trapezoid_straight_sidewall_v1,447.63480521534734,447.63480521534734,open,14322.49040768986,wall_normal_half_plane_offset_v1,236405.19592156308,268400.0,0.8807943216153616,26.22524924462043,0.9476348052153474,narrower_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH89-P290,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH89-P290,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,290,trapezoid_tapered_sidewalls,comsol_from_horizontal,89.0,1.0,trapezoid_straight_sidewall_v1,447.63480521534734,447.63480521534734,open,14322.49040768986,wall_normal_half_plane_offset_v1,222365.60524467792,254100.0,0.8751106070235258,26.22677252505957,0.9476348052153474,narrower_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH89-P300,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH89-P300,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,300,trapezoid_tapered_sidewalls,comsol_from_horizontal,89.0,1.0,trapezoid_straight_sidewall_v1,447.63480521534734,447.63480521534734,open,14322.49040768986,wall_normal_half_plane_offset_v1,208526.0450334016,240000.0,0.8688585209725067,26.22829580549866,0.9476348052153474,narrower_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH87-P40,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH87-P40,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,40,trapezoid_tapered_sidewalls,comsol_from_horizontal,87.0,3.0,trapezoid_straight_sidewall_v1,342.77666215087646,342.77666215087646,open,4770.284171932053,wall_normal_half_plane_offset_v1,556746.8183638613,671600.0,0.8289857331206988,78.66656276447857,0.8427766621508765,narrower_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH87-P60,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH87-P60,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,60,trapezoid_tapered_sidewalls,comsol_from_horizontal,87.0,3.0,trapezoid_straight_sidewall_v1,342.77666215087646,342.77666215087646,open,4770.284171932053,wall_normal_half_plane_offset_v1,520280.62605441076,633600.0,0.821149977989916,78.69400968443696,0.8427766621508765,narrower_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH87-P100,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH87-P100,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,100,trapezoid_tapered_sidewalls,comsol_from_horizontal,87.0,3.0,trapezoid_straight_sidewall_v1,342.77666215087646,342.77666215087646,open,4770.284171932053,wall_normal_half_plane_offset_v1,449751.5350659046,560000.0,0.8031277411891153,78.74890352435385,0.8427766621508765,narrower_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH87-P150,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH87-P150,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,150,trapezoid_tapered_sidewalls,comsol_from_horizontal,87.0,3.0,trapezoid_straight_sidewall_v1,342.77666215087646,342.77666215087646,open,4770.284171932053,wall_normal_half_plane_offset_v1,366096.3468872627,472500.0,0.7748070833592862,78.81752082424984,0.8427766621508765,narrower_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH87-P220,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH87-P220,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,220,trapezoid_tapered_sidewalls,comsol_from_horizontal,87.0,3.0,trapezoid_straight_sidewall_v1,342.77666215087646,342.77666215087646,open,4770.284171932053,wall_normal_half_plane_offset_v1,257390.61114354635,358400.0,0.7181657676996271,78.91358504410441,0.8427766621508765,narrower_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH87-P230,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH87-P230,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,230,trapezoid_tapered_sidewalls,comsol_from_horizontal,87.0,3.0,trapezoid_straight_sidewall_v1,342.77666215087646,342.77666215087646,open,4770.284171932053,wall_normal_half_plane_offset_v1,242662.31819981383,342900.0,0.7076766351700607,78.9273085040836,0.8427766621508765,narrower_dimension_window_candidate,not_tail_sensitive
sidewall_multiwidth_response_expansion_v1,MWDIM-660_W500_D1500-TH87-P240,multiwidth_dimension_window,"[""589_NODI_SIDEWALL_GEOMETRY_EFFECTS_IMPACT_MATRIX_20260702"", ""PRS_APPROVED_ROUTE_MATRIX"", ""PRS_APPROVED_DIAMETERS_NM"", ""cross_section_geometry.py"", ""nodi_comsol_next_artifacts.py""]",expand sidewall-angle sensitivity across PRS-approved width/depth/wavelength routes and produce trapezoid-local response-bin simulation context,"route winner, route score, fabrication release, production recommendation, true W_eff, detection probability, wet yield, q_ch weighting, or full optical solver",True,True,True,True,True,True,True,True,True,True,prs_approved_route_matrix,nodi_comsol_next_artifacts.PRS_APPROVED_ROUTE_MATRIX,False,True,not_claiming_trajectory_or_near_wall_runtime,multiwidth_sidewall_dimension_annulus_response_expansion_not_route_score,MWDIM-660_W500_D1500-TH87-P240,660/W500/D1500,join_key_only_not_selection,660,500,500,runtime_top_aperture_surrogate,1500,1500,240,trapezoid_tapered_sidewalls,comsol_from_horizontal,87.0,3.0,trapezoid_straight_sidewall_v1,342.77666215087646,342.77666215087646,open,4770.284171932053,wall_normal_half_plane_offset_v1,228134.29972528073,327600.0,0.6963806462920658,78.94103196406292,0.8427766621508765,narrower_dimension_window_candidate,not_tail_sensitive
