annulus_case_id,paired_baseline_case_id,baseline_pair_required,baseline_pair_status,old_rectangle_basis,new_trapezoid_annulus_basis,selected_annulus_basis,selection_basis,selection_source_system,edge_norm_definition,annulus_edge_norm_min,annulus_edge_norm_max,bin_schema,coordinate_frame_id,coordinate_frame_version,channel_cross_section_model,W_top_nm,depth_nm,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,particle_diameter_nm,particle_radius_nm,u_norm,u_nm,x_local_norm_min,x_local_norm_max,local_center_accessible_width_nm,local_half_width_nm,wall_distance_model,d_nearest_wall_nm,surface_gap_for_particle_nm,nearest_wall_id,bin_accessible,bin_particle_center_support_status,blocked_reason,annulus_mapping_delta_vs_rectangle,annulus_range_shift,mapping_status,selection_status,blocked_bins,annulus_impact_status,no_neighbor_fill_for_blocked_bins,small_n_context_not_recommendation,not_route_selection_claim,claim_boundary,impact_matrix_version,row_id,matrix_axis,geometry_case_id,source_artifacts_json,allowed_use,blocked_use,not_detection_probability,not_winner,not_yield,not_qch_weighted,not_true_W_eff,not_optical_solver_output
ANN-D1200-TH85-P300-U0.15,ANN-D1200-TH90-P300-U0.15,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,85.0,5.0,300.0,150.0,0.15,180.0,0.5,0.8,167.3581298676632,83.6790649338316,trapezoid_signed_wall_distance_v1,180.00000000000003,30.000000000000004,top,True,open,,-0.581604675330842,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH85-P300-U0.15,selected_annulus_sidewall_remap,ANN-D1200-TH85-P300-U0.15,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH85-P300-U0.35,ANN-D1200-TH90-P300-U0.35,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,85.0,5.0,300.0,150.0,0.35,420.0,0.5,0.8,125.36357137521965,62.681785687609825,trapezoid_signed_wall_distance_v1,181.22163128446002,31.22163128446,right_side,True,open,,-0.6865910715619509,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH85-P300-U0.35,selected_annulus_sidewall_remap,ANN-D1200-TH85-P300-U0.35,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH85-P300-U0.50,ANN-D1200-TH90-P300-U0.50,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,85.0,5.0,300.0,150.0,0.5,600.0,0.5,0.8,93.86765250588697,46.93382625294348,trapezoid_signed_wall_distance_v1,173.37761443717076,23.377614437170738,right_side,True,open,,-0.7653308687352827,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH85-P300-U0.50,selected_annulus_sidewall_remap,ANN-D1200-TH85-P300-U0.50,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH85-P300-U0.65,ANN-D1200-TH90-P300-U0.65,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,85.0,5.0,300.0,150.0,0.65,780.0,0.5,0.8,62.371733636554346,31.185866818277173,trapezoid_signed_wall_distance_v1,165.53359758988154,15.533597589881506,right_side,True,open,,-0.8440706659086142,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH85-P300-U0.65,selected_annulus_sidewall_remap,ANN-D1200-TH85-P300-U0.65,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH85-P300-U0.85,ANN-D1200-TH90-P300-U0.85,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,85.0,5.0,300.0,150.0,0.85,1020.0,0.5,0.8,20.377175144110847,10.188587572055424,trapezoid_signed_wall_distance_v1,155.07490846016256,5.074908460162528,right_side,True,open,,-0.949057062139723,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH85-P300-U0.85,selected_annulus_sidewall_remap,ANN-D1200-TH85-P300-U0.85,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH83-P100-U0.15,ANN-D1200-TH90-P100-U0.15,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,83.0,7.0,100.0,50.0,0.15,180.0,0.5,0.8,355.0465755290696,177.5232877645348,trapezoid_signed_wall_distance_v1,138.100028048702,88.10002804870201,right_side,True,open,,-0.11238356117732592,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH83-P100-U0.15,selected_annulus_sidewall_remap,ANN-D1200-TH83-P100-U0.15,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH83-P100-U0.35,ANN-D1200-TH90-P100-U0.35,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,83.0,7.0,100.0,50.0,0.35,420.0,0.5,0.8,296.10998629567536,148.05499314783768,trapezoid_signed_wall_distance_v1,123.47570684008431,73.47570684008431,right_side,True,open,,-0.2597250342608116,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH83-P100-U0.35,selected_annulus_sidewall_remap,ANN-D1200-TH83-P100-U0.35,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH83-P100-U0.50,ANN-D1200-TH90-P100-U0.50,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,83.0,7.0,100.0,50.0,0.5,600.0,0.5,0.8,251.90754437062972,125.95377218531486,trapezoid_signed_wall_distance_v1,112.50746593362103,62.507465933621035,right_side,True,open,,-0.3702311390734257,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH83-P100-U0.50,selected_annulus_sidewall_remap,ANN-D1200-TH83-P100-U0.50,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH83-P100-U0.65,ANN-D1200-TH90-P100-U0.65,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,83.0,7.0,100.0,50.0,0.65,780.0,0.5,0.8,207.7051024455841,103.85255122279204,trapezoid_signed_wall_distance_v1,101.53922502715774,51.53922502715774,right_side,True,open,,-0.4807372438860398,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH83-P100-U0.65,selected_annulus_sidewall_remap,ANN-D1200-TH83-P100-U0.65,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH83-P100-U0.85,ANN-D1200-TH90-P100-U0.85,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,83.0,7.0,100.0,50.0,0.85,1020.0,0.5,0.8,148.76851321218984,74.38425660609492,trapezoid_signed_wall_distance_v1,86.91490381854004,36.91490381854004,right_side,True,open,,-0.6280787169695254,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH83-P100-U0.85,selected_annulus_sidewall_remap,ANN-D1200-TH83-P100-U0.85,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH83-P220-U0.15,ANN-D1200-TH90-P220-U0.15,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,83.0,7.0,220.0,110.0,0.15,180.0,0.5,0.8,234.1453964740078,117.0726982370039,trapezoid_signed_wall_distance_v1,168.100028048702,58.10002804870201,right_side,True,open,,-0.4146365088149805,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH83-P220-U0.15,selected_annulus_sidewall_remap,ANN-D1200-TH83-P220-U0.15,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH83-P220-U0.35,ANN-D1200-TH90-P220-U0.35,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,83.0,7.0,220.0,110.0,0.35,420.0,0.5,0.8,175.20880724061357,87.60440362030678,trapezoid_signed_wall_distance_v1,153.47570684008429,43.47570684008429,right_side,True,open,,-0.561977981898466,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH83-P220-U0.35,selected_annulus_sidewall_remap,ANN-D1200-TH83-P220-U0.35,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH83-P220-U0.50,ANN-D1200-TH90-P220-U0.50,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,83.0,7.0,220.0,110.0,0.5,600.0,0.5,0.8,131.00636531556793,65.50318265778397,trapezoid_signed_wall_distance_v1,142.507465933621,32.507465933621006,right_side,True,open,,-0.6724840867110803,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH83-P220-U0.50,selected_annulus_sidewall_remap,ANN-D1200-TH83-P220-U0.50,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH83-P220-U0.65,ANN-D1200-TH90-P220-U0.65,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,83.0,7.0,220.0,110.0,0.65,780.0,0.5,0.8,86.80392339052229,43.40196169526114,trapezoid_signed_wall_distance_v1,131.53922502715776,21.539225027157745,right_side,True,open,,-0.7829901915236942,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH83-P220-U0.65,selected_annulus_sidewall_remap,ANN-D1200-TH83-P220-U0.65,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH83-P220-U0.85,ANN-D1200-TH90-P220-U0.85,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,83.0,7.0,220.0,110.0,0.85,1020.0,0.5,0.8,27.86733415712804,13.93366707856402,trapezoid_signed_wall_distance_v1,116.91490381854004,6.914903818540041,right_side,True,open,,-0.93033166460718,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH83-P220-U0.85,selected_annulus_sidewall_remap,ANN-D1200-TH83-P220-U0.85,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH83-P300-U0.15,ANN-D1200-TH90-P300-U0.15,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,83.0,7.0,300.0,150.0,0.15,180.0,0.5,0.8,153.5446104372999,76.77230521864995,trapezoid_signed_wall_distance_v1,180.00000000000003,30.000000000000004,top,True,open,,-0.6161384739067503,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH83-P300-U0.15,selected_annulus_sidewall_remap,ANN-D1200-TH83-P300-U0.15,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D1200-TH83-P300-U0.35,ANN-D1200-TH90-P300-U0.35,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,1200.0,83.0,7.0,300.0,150.0,0.35,420.0,0.5,0.8,94.60802120390565,47.304010601952825,trapezoid_signed_wall_distance_v1,173.47570684008429,23.47570684008427,right_side,True,open,,-0.7634799469902359,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D1200-TH83-P300-U0.35,selected_annulus_sidewall_remap,ANN-D1200-TH83-P300-U0.35,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
