synthesis_version,claim_boundary,not_detection_probability,not_yield,not_selection_metric_claim,not_qch_weighted,not_true_effective_width_claim,not_production_recommendation,allowed_use,blocked_use,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,row_id,axis,source_artifact,route_id_nodi,lambda_nm,W_nominal_nm,D_nm,diameter_nm,sidewall_deg_comsol,annulus_edge_norm_min,annulus_edge_norm_max,u_slice_rows,accessible_u_slice_rows,blocked_u_slice_rows,selected_annulus_accessible_fraction,annulus_response_delta_mean,annulus_change_signal,annulus_range_implication,no_neighbor_fill_for_blocked_bins
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH83.0-P40,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,40,83.0,0.5,0.8,5,5,0,1.0,-0.01354362820583399,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH85.0-P100,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,100,85.0,0.5,0.8,5,5,0,1.0,-0.15078671158692997,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH85.0-P220,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,220,85.0,0.5,0.8,5,5,0,1.0,-1.605576904977632,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH85.0-P300,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,300,85.0,0.5,0.8,5,3,2,0.6,-4.0145485588823115,annulus_partial_remap,selected_annulus_range_requires_geometry_support_filter,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH85.0-P40,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,40,85.0,0.5,0.8,5,5,0,1.0,-0.00965034954156352,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH87.0-P100,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,100,87.0,0.5,0.8,5,5,0,1.0,-0.09032480759432149,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH87.0-P220,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,220,87.0,0.5,0.8,5,5,0,1.0,-0.9617785512643341,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH87.0-P300,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,300,87.0,0.5,0.8,5,3,2,0.6,-2.404809564071268,annulus_partial_remap,selected_annulus_range_requires_geometry_support_filter,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH87.0-P40,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,40,87.0,0.5,0.8,5,5,0,1.0,-0.005780787686036568,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH89.0-P100,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,100,89.0,0.5,0.8,5,5,0,1.0,-0.03008380440378291,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH89.0-P220,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,220,89.0,0.5,0.8,5,5,0,1.0,-0.32033234929148086,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH89.0-P300,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,300,89.0,0.5,0.8,5,3,2,0.6,-0.8009518368286533,annulus_partial_remap,selected_annulus_range_requires_geometry_support_filter,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH89.0-P40,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,40,89.0,0.5,0.8,5,5,0,1.0,-0.0019253634818421073,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH90.0-P100,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,100,90.0,0.5,0.8,5,5,0,1.0,0.0,rectangle_baseline,legacy_edge_norm_range_retained,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH90.0-P220,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,220,90.0,0.5,0.8,5,5,0,1.0,0.0,rectangle_baseline,legacy_edge_norm_range_retained,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH90.0-P300,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,300,90.0,0.5,0.8,5,3,2,0.6,0.0,rectangle_baseline,legacy_edge_norm_range_retained,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-404_W600_D900-TH90.0-P40,selected_annulus_range,590_multiwidth_annulus_rows,404/W600/D900,404,600,900,40,90.0,0.5,0.8,5,5,0,1.0,0.0,rectangle_baseline,legacy_edge_norm_range_retained,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH70.0-P100,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,100,70.0,0.5,0.8,5,2,3,0.4,-0.5785,annulus_partial_remap,selected_annulus_range_requires_geometry_support_filter,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH70.0-P220,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,220,70.0,0.5,0.8,5,1,4,0.2,-6.245052000000002,annulus_partial_remap,selected_annulus_range_requires_geometry_support_filter,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH70.0-P300,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,300,70.0,0.5,0.8,5,1,4,0.2,-15.8355,annulus_partial_remap,selected_annulus_range_requires_geometry_support_filter,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH70.0-P40,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,40,70.0,0.5,0.8,5,2,3,0.4,-0.03702400000000001,annulus_partial_remap,selected_annulus_range_requires_geometry_support_filter,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH80.0-P100,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,100,80.0,0.5,0.8,5,4,1,0.8,-0.5715,annulus_partial_remap,selected_annulus_range_requires_geometry_support_filter,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH80.0-P220,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,220,80.0,0.5,0.8,5,3,2,0.6,-6.088881333333336,annulus_partial_remap,selected_annulus_range_requires_geometry_support_filter,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH80.0-P300,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,300,80.0,0.5,0.8,5,2,3,0.4,-15.6195,annulus_partial_remap,selected_annulus_range_requires_geometry_support_filter,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH80.0-P40,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,40,80.0,0.5,0.8,5,5,0,1.0,-0.03676800000000001,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH83.0-P100,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,100,83.0,0.5,0.8,5,5,0,1.0,-0.4232383814323121,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH83.0-P220,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,220,83.0,0.5,0.8,5,4,1,0.8,-4.483108905410366,annulus_partial_remap,selected_annulus_range_requires_geometry_support_filter,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH83.0-P300,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,300,83.0,0.5,0.8,5,3,2,0.6,-11.374393368362371,annulus_partial_remap,selected_annulus_range_requires_geometry_support_filter,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH83.0-P40,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,40,83.0,0.5,0.8,5,5,0,1.0,-0.02708725641166797,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH85.0-P100,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,100,85.0,0.5,0.8,5,5,0,1.0,-0.30157342317385993,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH85.0-P220,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,220,85.0,0.5,0.8,5,5,0,1.0,-3.211153809955262,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH85.0-P300,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,300,85.0,0.5,0.8,5,4,1,0.8,-8.099962935220617,annulus_partial_remap,selected_annulus_range_requires_geometry_support_filter,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH85.0-P40,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,40,85.0,0.5,0.8,5,5,0,1.0,-0.019300699083127034,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
sidewall_dimension_annulus_interference_synthesis_v1,sidewall_dimension_annulus_interference_synthesis_not_selection_not_probability,True,True,True,True,True,True,"answer sidewall-angle impact on NODI dimension windows, selected-annulus range, and interference/response sensitivity from simulation artifacts","route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,SYN-ANN-MWANN-660_W500_D1500-TH87.0-P100,selected_annulus_range,590_multiwidth_annulus_rows,660/W500/D1500,660,500,1500,100,87.0,0.5,0.8,5,5,0,1.0,-0.18064961518864284,annulus_geometry_remap_only,edge_norm_range_retained_with_trapezoid_coordinates,True
