sweep_version,row_id,allowed_use,blocked_use,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,claim_boundary,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,delta_case_id,source_route_id_nodi,candidate_envelope_route_id_nodi,route_id_role,diameter_nm,source_W_nominal_nm,candidate_W_top_nm,candidate_envelope_top_width_delta_nm,sidewall_deg_comsol,candidate_n_events_requested,original_n_events_observed,candidate_n_events_observed,original_execution_status,candidate_execution_status,candidate_minus_original_selected_annulus_fraction_delta,candidate_minus_original_mean_peak_height_delta,candidate_minus_original_mean_local_snr_delta,candidate_minus_original_synthetic_counting_context_rate_delta,delta_status
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D1200-P290-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D1200-P290-TH85,660/W800/D1200,660/W907/D1200,candidate_envelope_join_key_only_not_selection,290,800,907,107,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.5,100.20903816089958,977764.5957597448,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D1200-P300-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D1200-P300-TH85,660/W800/D1200,660/W907/D1200,candidate_envelope_join_key_only_not_selection,300,800,907,107,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.5,115.12520301622226,-407520.9003372388,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D900-P40-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D900-P40-TH85,660/W800/D900,660/W880/D900,candidate_envelope_join_key_only_not_selection,40,800,880,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.375,-0.008702512308399746,50.316304017689106,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D900-P60-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D900-P60-TH85,660/W800/D900,660/W880/D900,candidate_envelope_join_key_only_not_selection,60,800,880,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.125,0.5058377752367229,619.3403905674604,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D900-P100-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D900-P100-TH85,660/W800/D900,660/W880/D900,candidate_envelope_join_key_only_not_selection,100,800,880,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.25,-0.16288815518925048,25077.617558173835,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D900-P150-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D900-P150-TH85,660/W800/D900,660/W880/D900,candidate_envelope_join_key_only_not_selection,150,800,880,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.125,5.945793097211322,12996.42672519805,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D900-P220-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D900-P220-TH85,660/W800/D900,660/W880/D900,candidate_envelope_join_key_only_not_selection,220,800,880,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,13.89863734003734,-17946.74470646563,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D900-P230-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D900-P230-TH85,660/W800/D900,660/W880/D900,candidate_envelope_join_key_only_not_selection,230,800,880,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.375,20.358321150959455,302434.2873494518,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D900-P240-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D900-P240-TH85,660/W800/D900,660/W880/D900,candidate_envelope_join_key_only_not_selection,240,800,880,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.0,20.23961941105904,82736.56787616899,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D900-P250-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D900-P250-TH85,660/W800/D900,660/W880/D900,candidate_envelope_join_key_only_not_selection,250,800,880,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.25,39.29695568141756,571252.285894704,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D900-P260-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D900-P260-TH85,660/W800/D900,660/W880/D900,candidate_envelope_join_key_only_not_selection,260,800,880,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.5,56.93004671976951,311327.38580530975,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D900-P270-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D900-P270-TH85,660/W800/D900,660/W880/D900,candidate_envelope_join_key_only_not_selection,270,800,880,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.25,71.19405592311614,-2522289.6605843017,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D900-P280-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D900-P280-TH85,660/W800/D900,660/W880/D900,candidate_envelope_join_key_only_not_selection,280,800,880,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.25,58.05647699500423,-1438122.0886246157,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D900-P290-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D900-P290-TH85,660/W800/D900,660/W880/D900,candidate_envelope_join_key_only_not_selection,290,800,880,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,0.125,72.00564597820721,288053.28355118167,0.0,executed_candidate_envelope_delta_context
sidewall_candidate_envelope_higher_event_sweep_v1,ENV-DELTA-660_W800_D900-P300-TH85,run higher-event sparse NODI context for sidewall-aware candidate envelope dimensions across PRS-approved particle diameters,"route winner, scalar score, final detection probability, yield, wet experimental claim, fabrication release, q_ch weighting, true W_eff, or production runtime ingestion",True,True,True,True,True,True,True,candidate_envelope_higher_event_context_not_probability_not_selection,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,ENV-DELTA-660_W800_D900-P300-TH85,660/W800/D900,660/W880/D900,candidate_envelope_join_key_only_not_selection,300,800,880,80,85.0,8,2,8,executed_bounded_nodi_shard,executed_bounded_nodi_shard,-0.375,95.65261078295134,888812.6283367798,0.0,executed_candidate_envelope_delta_context
