route_key,wavelength_nm,width_nm,depth_nm,ev_pass_criterion_id,ev_pass_criterion_claim_level,ev_prior_score_p10_relative_proxy,ev_polydispersity_profile_id,ev_polydispersity_pass_fraction_proxy,contaminant_panel_id,contaminant_pass_fraction,contaminant_overlap_relative_proxy,contaminants_included_in_route_score,anchor_particles_included,biological_specificity_claim_allowed,true_ev_concentration_claim_allowed,count_or_concentration_interpretation_allowed,coincidence_event_overlap_proxy_definition,coincidence_event_overlap_proxy_label,coincidence_claim_level
488/W1400/D1200,488,1400,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3785573232173321,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1400/D1300,488,1400,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.36794003191118374,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1400/D1400,488,1400,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.35953179674472335,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1400/D1500,488,1400,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3215217275479957,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1500/D500,488,1500,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5868370135681912,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1500/D550,488,1500,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5338192541487544,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1500/D600,488,1500,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5013745310095061,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1500/D650,488,1500,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4545752908156203,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1500/D700,488,1500,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4066946117359021,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1500/D800,488,1500,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.33188835664044286,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1500/D900,488,1500,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.32780934643132503,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1500/D1000,488,1500,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.33416062312421857,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1500/D1100,488,1500,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3570424650116159,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1500/D1200,488,1500,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3776588383130711,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1500/D1300,488,1500,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.37122349755752204,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1500/D1400,488,1500,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3497882132999985,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
488/W1500/D1500,488,1500,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.32572917380787314,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W500/D500,532,500,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W500/D550,532,500,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W500/D600,532,500,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W500/D650,532,500,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W500/D700,532,500,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W500/D800,532,500,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W500/D900,532,500,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W500/D1000,532,500,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W500/D1100,532,500,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W500/D1200,532,500,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W500/D1300,532,500,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W500/D1400,532,500,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W500/D1500,532,500,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W600/D500,532,600,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2614381204750793,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W600/D550,532,600,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2526583192536654,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W600/D600,532,600,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2546380488768464,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W600/D650,532,600,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2606917296113342,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W600/D700,532,600,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2595988996174505,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W600/D800,532,600,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2556112835829033,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W600/D900,532,600,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2536064245822338,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W600/D1000,532,600,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.27096123881312584,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W600/D1100,532,600,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2906448944055839,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W600/D1200,532,600,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.29135704749216257,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W600/D1300,532,600,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.28427175093450596,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W600/D1400,532,600,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.28674746644783994,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W600/D1500,532,600,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2899463499184926,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W700/D500,532,700,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2970965378610484,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W700/D550,532,700,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3112443480162383,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W700/D600,532,700,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2848674964079982,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W700/D650,532,700,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.26926258062763053,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W700/D700,532,700,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.26375457032865524,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W700/D800,532,700,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2524815774848721,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W700/D900,532,700,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.25793430469525414,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W700/D1000,532,700,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2719616532807049,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W700/D1100,532,700,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.29824335439613814,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W700/D1200,532,700,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2856383511955708,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W700/D1300,532,700,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2723025618922959,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W700/D1400,532,700,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.275270926349322,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W700/D1500,532,700,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.291597032118573,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W800/D500,532,800,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4174319426599261,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W800/D550,532,800,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3910930492235084,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W800/D600,532,800,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3418169694329457,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W800/D650,532,800,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2880651968174091,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W800/D700,532,800,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.27340211388443814,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W800/D800,532,800,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2560028212101494,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W800/D900,532,800,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2507336795407872,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W800/D1000,532,800,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2797389176678838,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W800/D1100,532,800,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2884866568207355,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W800/D1200,532,800,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2760421729921202,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W800/D1300,532,800,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.27442677869908744,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W800/D1400,532,800,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2807454364192169,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W800/D1500,532,800,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2901246486568264,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W900/D500,532,900,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5136505377931488,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W900/D550,532,900,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.43931538751517624,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W900/D600,532,900,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.39663505522770304,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W900/D650,532,900,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.32167108960851365,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
532/W900/D700,532,900,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2852305962042715,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
