route_key,wavelength_nm,width_nm,depth_nm,comparison_stratum,aggregation_scope,aggregation_particle_family,aggregation_particle_filter_id,aggregation_weighting_id,aggregation_metric_id,aggregation_quantile,tsuyama_signal_score,tsuyama_phase_filter_theta_signed_rad,tsuyama_phase_filter_complex_factor_real,tsuyama_phase_filter_complex_factor_imag,tsuyama_signed_complex_phase_filter_preserved,tsuyama_phase_filter_source_id,tsuyama_phase_filter_formula_id,tsuyama_phase_filter_unit_test_status,tsuyama_tolerance_profile_id,tsuyama_geometry_relation,tsuyama_extrapolation_reason_code,tsuyama_claim_level,tsuyama_lane_status,tsuyama_paper_reproduction_claim_allowed,clean_relative_main_supported_by_tsuyama_alone,tsuyama_signal_rank_in_stratum,tsuyama_signal_rank_percentile_in_stratum
532/W800/D500,532,800,500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.6372419690547907,-0.6909141738158002,-0.22933621281704608,-0.6372419690547907,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,61,0.8949211908931699
532/W800/D550,532,800,550,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.6889254978009873,-0.7600055911973803,-0.27516784116620374,-0.6889254978009873,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,paper_geometry,,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,94,0.8371278458844134
532/W800/D600,532,800,600,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.7373216633189648,-0.8290970085789603,-0.32445816946649775,-0.7373216633189648,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,138,0.7600700525394045
532/W800/D650,532,800,650,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.7821995324012595,-0.8981884259605404,-0.3769719978112934,-0.7821995324012595,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,171,0.702276707530648
532/W800/D700,532,800,700,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8233449601845256,-0.9672798433421205,-0.4324587446372362,-0.8233449601845256,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,215,0.6252189141856392
532/W800/D800,532,800,800,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8936719001786451,-1.1054626781052803,-0.5512790011253208,-0.8936719001786451,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,303,0.47110332749562167
532/W800/D900,532,800,900,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9469617612453132,-1.2436455128684405,-0.6786537338957017,-0.9469617612453132,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,391,0.3169877408056042
532/W800/D1000,532,800,1000,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9821986184473753,-1.3818283476316005,-0.8121546542496535,-0.9821986184473753,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,468,0.18213660245183882
532/W800/D1100,532,800,1100,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9987107116934749,-1.5200111823947606,-0.9492366830406765,-0.9987107116934749,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,556,0.028021015761821366
532/W800/D1200,532,800,1200,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9961832522610002,-1.6581940171579206,-1.0872864703988898,-0.9961832522610002,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,512,0.1050788091068301
532/W800/D1300,532,800,1300,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9746644239697944,-1.7963768519210808,-1.223672216977498,-0.9746644239697944,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,446,0.2206654991243433
532/W800/D1400,532,800,1400,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.934564464599461,-1.934559686684241,-1.3557938469225164,-0.934564464599461,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,369,0.3555166374781086
532/W800/D1500,532,800,1500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8766478450622481,-2.0727425214474007,-1.481132576061647,-0.8766478450622481,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,281,0.5096322241681261
532/W900/D500,532,900,500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.6372419690547907,-0.6909141738158002,-0.22933621281704608,-0.6372419690547907,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,61,0.8949211908931699
532/W900/D550,532,900,550,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.6889254978009873,-0.7600055911973803,-0.27516784116620374,-0.6889254978009873,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,94,0.8371278458844134
532/W900/D600,532,900,600,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.7373216633189648,-0.8290970085789603,-0.32445816946649775,-0.7373216633189648,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,138,0.7600700525394045
532/W900/D650,532,900,650,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.7821995324012595,-0.8981884259605404,-0.3769719978112934,-0.7821995324012595,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,171,0.702276707530648
532/W900/D700,532,900,700,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8233449601845256,-0.9672798433421205,-0.4324587446372362,-0.8233449601845256,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,215,0.6252189141856392
532/W900/D800,532,900,800,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8936719001786451,-1.1054626781052803,-0.5512790011253208,-0.8936719001786451,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,303,0.47110332749562167
532/W900/D900,532,900,900,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9469617612453132,-1.2436455128684405,-0.6786537338957017,-0.9469617612453132,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,391,0.3169877408056042
532/W900/D1000,532,900,1000,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9821986184473753,-1.3818283476316005,-0.8121546542496535,-0.9821986184473753,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,468,0.18213660245183882
532/W900/D1100,532,900,1100,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9987107116934749,-1.5200111823947606,-0.9492366830406765,-0.9987107116934749,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,556,0.028021015761821366
532/W900/D1200,532,900,1200,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9961832522610002,-1.6581940171579206,-1.0872864703988898,-0.9961832522610002,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,512,0.1050788091068301
532/W900/D1300,532,900,1300,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9746644239697944,-1.7963768519210808,-1.223672216977498,-0.9746644239697944,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,446,0.2206654991243433
532/W900/D1400,532,900,1400,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.934564464599461,-1.934559686684241,-1.3557938469225164,-0.934564464599461,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,369,0.3555166374781086
532/W900/D1500,532,900,1500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8766478450622481,-2.0727425214474007,-1.481132576061647,-0.8766478450622481,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,281,0.5096322241681261
532/W1000/D500,532,1000,500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.6372419690547907,-0.6909141738158002,-0.22933621281704608,-0.6372419690547907,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,61,0.8949211908931699
532/W1000/D550,532,1000,550,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.6889254978009873,-0.7600055911973803,-0.27516784116620374,-0.6889254978009873,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,94,0.8371278458844134
532/W1000/D600,532,1000,600,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.7373216633189648,-0.8290970085789603,-0.32445816946649775,-0.7373216633189648,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,138,0.7600700525394045
532/W1000/D650,532,1000,650,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.7821995324012595,-0.8981884259605404,-0.3769719978112934,-0.7821995324012595,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,171,0.702276707530648
532/W1000/D700,532,1000,700,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8233449601845256,-0.9672798433421205,-0.4324587446372362,-0.8233449601845256,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,215,0.6252189141856392
532/W1000/D800,532,1000,800,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8936719001786451,-1.1054626781052803,-0.5512790011253208,-0.8936719001786451,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,303,0.47110332749562167
532/W1000/D900,532,1000,900,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9469617612453132,-1.2436455128684405,-0.6786537338957017,-0.9469617612453132,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,391,0.3169877408056042
532/W1000/D1000,532,1000,1000,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9821986184473753,-1.3818283476316005,-0.8121546542496535,-0.9821986184473753,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,468,0.18213660245183882
532/W1000/D1100,532,1000,1100,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9987107116934749,-1.5200111823947606,-0.9492366830406765,-0.9987107116934749,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,556,0.028021015761821366
532/W1000/D1200,532,1000,1200,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9961832522610002,-1.6581940171579206,-1.0872864703988898,-0.9961832522610002,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,512,0.1050788091068301
532/W1000/D1300,532,1000,1300,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9746644239697944,-1.7963768519210808,-1.223672216977498,-0.9746644239697944,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,446,0.2206654991243433
532/W1000/D1400,532,1000,1400,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.934564464599461,-1.934559686684241,-1.3557938469225164,-0.934564464599461,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,369,0.3555166374781086
532/W1000/D1500,532,1000,1500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8766478450622481,-2.0727425214474007,-1.481132576061647,-0.8766478450622481,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,281,0.5096322241681261
532/W1100/D500,532,1100,500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.6372419690547907,-0.6909141738158002,-0.22933621281704608,-0.6372419690547907,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,61,0.8949211908931699
532/W1100/D550,532,1100,550,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.6889254978009873,-0.7600055911973803,-0.27516784116620374,-0.6889254978009873,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,94,0.8371278458844134
532/W1100/D600,532,1100,600,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.7373216633189648,-0.8290970085789603,-0.32445816946649775,-0.7373216633189648,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,138,0.7600700525394045
532/W1100/D650,532,1100,650,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.7821995324012595,-0.8981884259605404,-0.3769719978112934,-0.7821995324012595,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,171,0.702276707530648
532/W1100/D700,532,1100,700,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8233449601845256,-0.9672798433421205,-0.4324587446372362,-0.8233449601845256,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,215,0.6252189141856392
