diagnostic_schema_version,candidate_id,route_key,comparison_stratum,v1_scalar_rank_percentile_in_stratum,bfp_roi_rank_percentile_in_stratum,green_tensor_rank_percentile_in_stratum,green_tensor_vs_v1_rank_percentile_delta,green_tensor_pairwise_inversion_flag,surrogate_risk_label,surrogate_risk_reason_codes,raw_complex_field_proxy_diagnostic_only,raw_magnitude_final_gate_allowed,calibrated_claim_allowed,p0_release_conclusion_changed,physical_ceiling_role
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W1500_D1500,488/W1500/D1500,all_ranked_routes,0.5919439579684764,0.23642732049036774,0.49036777583187385,-0.10157618213660258,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.5371278458844133,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D500,532/W500/D500,all_ranked_routes,0.05604203152364273,0.9562171628721541,0.9859894921190893,0.9299474605954465,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.9330122591943958,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D550,532/W500/D550,all_ranked_routes,0.05604203152364273,0.957968476357268,0.9597197898423818,0.9036777583187391,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.9077933450087566,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D600,532/W500/D600,all_ranked_routes,0.05604203152364273,0.9597197898423818,0.9194395796847635,0.8633975481611208,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.8739054290718039,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D650,532/W500/D650,all_ranked_routes,0.05604203152364273,0.9614711033274956,0.8835376532399299,0.8274956217162872,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.8486865148861645,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D700,532/W500/D700,all_ranked_routes,0.05604203152364273,0.9632224168126094,0.8458844133099825,0.7898423817863398,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.8147985989492119,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D800,532/W500/D800,all_ranked_routes,0.05604203152364273,0.9649737302977233,0.7749562171628721,0.7189141856392294,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.7462346760070052,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D900,532/W500/D900,all_ranked_routes,0.05604203152364273,0.9667250437828371,0.6943957968476357,0.638353765323993,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.6776707530647986,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1000,532/W500/D1000,all_ranked_routes,0.05604203152364273,0.968476357267951,0.6129597197898424,0.5569176882661997,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.6177758318739054,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1100,532/W500/D1100,all_ranked_routes,0.05604203152364273,0.9702276707530648,0.5078809106830122,0.4518388791593695,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.5492119089316988,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1200,532/W500/D1200,all_ranked_routes,0.05604203152364273,0.9719789842381786,0.563922942206655,0.5078809106830122,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.5846760070052539,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1300,532/W500/D1300,all_ranked_routes,0.05604203152364273,0.9737302977232924,0.6444833625218914,0.5884413309982487,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.637478108581436,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1400,532/W500/D1400,all_ranked_routes,0.05604203152364273,0.9754816112084063,0.7162872154115587,0.660245183887916,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.6989492119089317,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1500,532/W500/D1500,all_ranked_routes,0.05604203152364273,0.9772329246935202,0.8056042031523643,0.7495621716287215,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.7690893169877409,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D500,532/W600/D500,all_ranked_routes,0.8213660245183888,0.626970227670753,0.819614711033275,-0.0017513134851138146,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.7848511383537653,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D550,532/W600/D550,all_ranked_routes,0.8441330998248686,0.5674255691768826,0.7565674255691769,-0.08756567425569173,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.7320490367775832,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D600,532/W600/D600,all_ranked_routes,0.8388791593695272,0.5096322241681261,0.6865148861646235,-0.15236427320490364,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.6713660245183888,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D650,532/W600/D650,all_ranked_routes,0.8231173380035026,0.45884413309982486,0.6208406304728546,-0.20227670753064797,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.6225043782837127,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D700,532/W600/D700,all_ranked_routes,0.8283712784588442,0.39579684763572676,0.5227670753064799,-0.30560420315236425,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.5594570928196148,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D800,532/W600/D800,all_ranked_routes,0.8371278458844134,0.2854640980735552,0.3677758318739054,-0.46935201401050797,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.4403677758318739,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D900,532/W600/D900,all_ranked_routes,0.840630472854641,0.1681260945709282,0.17513134851138357,-0.6654991243432574,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.31830122591943955,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D1000,532/W600/D1000,all_ranked_routes,0.8038528896672504,0.09281961471103328,0.03677758318739055,-0.7670753064798599,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.22373029772329245,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D1100,532/W600/D1100,all_ranked_routes,0.6970227670753064,0.04903677758318736,0.0,-0.6970227670753064,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.13467600700525395,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D1200,532/W600/D1200,all_ranked_routes,0.691768826619965,0.02276707530647981,0.005253940455341555,-0.6865148861646234,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.15753064798598948,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D1300,532/W600/D1300,all_ranked_routes,0.7302977232924693,0.015761821366024553,0.028021015761821366,-0.702276707530648,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.20639229422066555,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D1400,532/W600/D1400,all_ranked_routes,0.7162872154115587,0.007005253940455369,0.07530647985989491,-0.6409807355516638,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.2631348511383538,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,historical_v1_532_W600_D1500,532/W600/D1500,all_ranked_routes,0.7040280210157619,0.005253940455341555,0.19789842381786338,-0.5061295971978985,True,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR;GREEN_TENSOR.PAIRWISE_ORDER_SHIFT,0.3316987740805605,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D500,532/W700/D500,all_ranked_routes,0.679509632224168,0.7127845884413311,0.861646234676007,0.18213660245183894,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.8234676007005254,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D550,532/W700/D550,all_ranked_routes,0.6427320490367776,0.6567425569176883,0.8091068301225919,0.16637478108581427,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.7722416812609457,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D600,532/W700/D600,all_ranked_routes,0.7250437828371279,0.5989492119089317,0.7373029772329247,0.012259194395796813,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.7115586690017514,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D650,532/W700/D650,all_ranked_routes,0.8091068301225919,0.5481611208406305,0.6742556917688266,-0.13485113835376528,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.6626970227670753,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D700,532/W700/D700,all_ranked_routes,0.8178633975481611,0.5026269702276708,0.5989492119089317,-0.21891418563922938,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.6075306479859895,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D800,532/W700/D800,all_ranked_routes,0.8458844133099825,0.4133099824868651,0.43782837127845886,-0.4080560420315237,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.49798598949211903,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D900,532/W700/D900,all_ranked_routes,0.8336252189141856,0.318739054290718,0.2837127845884413,-0.5499124343257443,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.38598949211908934,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1000,532/W700/D1000,all_ranked_routes,0.8021015761821366,0.2101576182136602,0.09632224168126091,-0.7057793345008757,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.2764448336252189,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1100,532/W700/D1100,all_ranked_routes,0.6760070052539404,0.12784588441331002,0.010507880910682998,-0.6654991243432574,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.1701401050788091,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1200,532/W700/D1200,all_ranked_routes,0.7215411558669002,0.08056042031523647,0.015761821366024553,-0.7057793345008756,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.18353765323992996,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1300,532/W700/D1300,all_ranked_routes,0.798598949211909,0.05429071803852892,0.038528896672504365,-0.7600700525394046,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.2237302977232925,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1400,532/W700/D1400,all_ranked_routes,0.7810858143607706,0.03677758318739055,0.09807355516637473,-0.6830122591943959,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.2765323992994746,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1500,532/W700/D1500,all_ranked_routes,0.6900175131348512,0.028021015761821366,0.2101576182136602,-0.47985989492119097,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.3418563922942207,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D500,532/W800/D500,all_ranked_routes,0.32224168126094566,0.7723292469352014,0.8896672504378283,0.5674255691768827,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.850262697022767,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,tsuyama_like_532_W800_D550,532/W800/D550,all_ranked_routes,0.3765323992994746,0.7110332749562172,0.8309982486865148,0.45446584938704027,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.7966725043782837,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D600,532/W800/D600,all_ranked_routes,0.5271453590192645,0.6654991243432574,0.7688266199649737,0.2416812609457092,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.7415061295971979,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D650,532/W800/D650,all_ranked_routes,0.7092819614711033,0.6094570928196147,0.7049036777583187,-0.004378283712784592,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.6901926444833626,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D700,532/W800/D700,all_ranked_routes,0.7915936952714536,0.5621716287215411,0.6348511383537654,-0.15674255691768824,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.6343257443082312,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D800,532/W800/D800,all_ranked_routes,0.8353765323992994,0.4728546409807356,0.4746059544658494,-0.36077057793345,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.5246059544658495,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D900,532/W800/D900,all_ranked_routes,0.851138353765324,0.38528896672504376,0.3362521891418564,-0.5148861646234676,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.4159369527145359,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1000,532/W800/D1000,all_ranked_routes,0.7565674255691769,0.30823117338003503,0.17688266199649738,-0.5796847635726795,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.3206654991243433,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1100,532/W800/D1100,all_ranked_routes,0.7057793345008756,0.21541155866900175,0.031523642732048995,-0.6742556917688266,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.2095446584938704,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1200,532/W800/D1200,all_ranked_routes,0.7775831873905429,0.14010507880910683,0.03327495621716292,-0.74430823117338,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.20998248686514887,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1300,532/W800/D1300,all_ranked_routes,0.7828371278458844,0.10157618213660247,0.05954465849387036,-0.7232924693520141,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.2450087565674256,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1400,532/W800/D1400,all_ranked_routes,0.7530647985989491,0.0735551663747811,0.12259194395796846,-0.6304728546409807,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.2929947460595447,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1500,532/W800/D1500,all_ranked_routes,0.702276707530648,0.05604203152364273,0.2311733800350263,-0.47110332749562167,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.354553415061296,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D500,532/W900/D500,all_ranked_routes,0.20315236427320493,0.8003502626970228,0.9071803852889667,0.7040280210157618,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.8628721541155867,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D550,532/W900/D550,all_ranked_routes,0.2942206654991243,0.7618213660245183,0.8555166374781086,0.5612959719789843,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.8195271453590193,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D600,532/W900/D600,all_ranked_routes,0.3677758318739054,0.6987740805604203,0.7837127845884413,0.4159369527145359,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.7564798598949212,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D650,532/W900/D650,all_ranked_routes,0.6077057793345009,0.6514886164623468,0.7285464098073555,0.12084063047285465,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.7091943957968476,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D700,532/W900/D700,all_ranked_routes,0.723292469352014,0.6042031523642732,0.6628721541155866,-0.060420315236427324,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.6532399299474606,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D800,532/W900/D800,all_ranked_routes,0.8248686514886164,0.5183887915936953,0.500875656742557,-0.32399299474605947,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.5452714535901927,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D900,532/W900/D900,all_ranked_routes,0.830122591943958,0.43782837127845886,0.36427320490367776,-0.4658493870402802,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.43957968476357273,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D1000,532/W900/D1000,all_ranked_routes,0.7845884413309983,0.36077057793345013,0.21453590192644478,-0.5700525394045535,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.34430823117338005,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D1100,532/W900/D1100,all_ranked_routes,0.660245183887916,0.2837127845884413,0.05429071803852892,-0.6059544658493871,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.2401926444833625,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D1200,532/W900/D1200,all_ranked_routes,0.7425569176882663,0.20315236427320493,0.0525394045534151,-0.6900175131348512,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.23870402802101576,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D1300,532/W900/D1300,all_ranked_routes,0.7653239929947461,0.1471103327495622,0.08056042031523647,-0.6847635726795096,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.2654991243432575,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D1400,532/W900/D1400,all_ranked_routes,0.8003502626970228,0.10858143607705784,0.14886164623467601,-0.6514886164623468,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.30875656742556923,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D1500,532/W900/D1500,all_ranked_routes,0.6865148861646235,0.08756567425569173,0.25131348511383533,-0.4352014010507882,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.36873905429071807,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W1000_D500,532/W1000/D500,all_ranked_routes,0.169877408056042,0.8318739054290718,0.9246935201401051,0.7548161120840631,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.8770577933450088,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W1000_D550,532/W1000/D550,all_ranked_routes,0.22767075306479856,0.7863397548161121,0.8704028021015762,0.6427320490367776,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.8305604203152365,False,False,False,surrogate_risk_reduction_only
