diagnostic_schema_version,candidate_id,route_key,comparison_stratum,transport_family_id,v1_scalar_rank_percentile_in_stratum,transport_residence_rank_percentile_in_stratum,transport_residence_vs_v1_rank_percentile_delta,transport_residence_pairwise_inversion_flag,transport_surrogate_risk_label,transport_surrogate_risk_reason_codes,coincidence_proxy_diagnostic_only,raw_residence_time_proxy_diagnostic_only,raw_magnitude_final_gate_allowed,true_ev_concentration_claim_allowed,sample_count_claim_allowed,absolute_event_probability_claim_allowed,calibrated_claim_allowed,p0_release_conclusion_changed,physical_ceiling_role
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W1500_D650,488/W1500/D650,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.27670753064798603,0.27670753064798603,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W1500_D700,488/W1500/D700,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.34325744308231176,0.34325744308231176,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W1500_D800,488/W1500/D800,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.5621716287215411,0.5621716287215411,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W1500_D900,488/W1500/D900,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.5779334500875657,0.5779334500875657,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W1500_D1000,488/W1500/D1000,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.5569176882661997,0.5569176882661997,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W1500_D1100,488/W1500/D1100,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.4763572679509632,0.4763572679509632,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W1500_D1200,488/W1500/D1200,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.4098073555166375,0.4098073555166375,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W1500_D1300,488/W1500/D1300,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.4343257443082311,0.4343257443082311,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W1500_D1400,488/W1500/D1400,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.49912434325744304,0.49912434325744304,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_488_W1500_D1500,488/W1500/D1500,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.5919439579684764,0.5919439579684764,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D500,532/W500/D500,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.05604203152364273,0.05604203152364273,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D550,532/W500/D550,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.05604203152364273,0.05604203152364273,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D600,532/W500/D600,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.05604203152364273,0.05604203152364273,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D650,532/W500/D650,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.05604203152364273,0.05604203152364273,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D700,532/W500/D700,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.05604203152364273,0.05604203152364273,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D800,532/W500/D800,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.05604203152364273,0.05604203152364273,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D900,532/W500/D900,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.05604203152364273,0.05604203152364273,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1000,532/W500/D1000,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.05604203152364273,0.05604203152364273,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1100,532/W500/D1100,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.05604203152364273,0.05604203152364273,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1200,532/W500/D1200,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.05604203152364273,0.05604203152364273,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1300,532/W500/D1300,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.05604203152364273,0.05604203152364273,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1400,532/W500/D1400,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.05604203152364273,0.05604203152364273,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W500_D1500,532/W500/D1500,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.05604203152364273,0.05604203152364273,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D500,532/W600/D500,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.8213660245183888,0.8213660245183888,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D550,532/W600/D550,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.8441330998248686,0.8441330998248686,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D600,532/W600/D600,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.8388791593695272,0.8388791593695272,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D650,532/W600/D650,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.8231173380035026,0.8231173380035026,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D700,532/W600/D700,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.8283712784588442,0.8283712784588442,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D800,532/W600/D800,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.8371278458844134,0.8371278458844134,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D900,532/W600/D900,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.840630472854641,0.840630472854641,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D1000,532/W600/D1000,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.8038528896672504,0.8038528896672504,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D1100,532/W600/D1100,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.6970227670753064,0.6970227670753064,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D1200,532/W600/D1200,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.691768826619965,0.691768826619965,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D1300,532/W600/D1300,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.7302977232924693,0.7302977232924693,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W600_D1400,532/W600/D1400,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.7162872154115587,0.7162872154115587,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,historical_v1_532_W600_D1500,532/W600/D1500,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.7040280210157619,0.7040280210157619,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D500,532/W700/D500,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.679509632224168,0.679509632224168,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D550,532/W700/D550,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.6427320490367776,0.6427320490367776,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D600,532/W700/D600,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.7250437828371279,0.7250437828371279,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D650,532/W700/D650,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.8091068301225919,0.8091068301225919,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D700,532/W700/D700,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.8178633975481611,0.8178633975481611,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D800,532/W700/D800,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.8458844133099825,0.8458844133099825,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D900,532/W700/D900,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.8336252189141856,0.8336252189141856,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1000,532/W700/D1000,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.8021015761821366,0.8021015761821366,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1100,532/W700/D1100,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.6760070052539404,0.6760070052539404,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1200,532/W700/D1200,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.7215411558669002,0.7215411558669002,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1300,532/W700/D1300,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.798598949211909,0.798598949211909,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1400,532/W700/D1400,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.7810858143607706,0.7810858143607706,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W700_D1500,532/W700/D1500,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.6900175131348512,0.6900175131348512,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D500,532/W800/D500,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.32224168126094566,0.32224168126094566,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,tsuyama_like_532_W800_D550,532/W800/D550,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.3765323992994746,0.3765323992994746,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D600,532/W800/D600,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.5271453590192645,0.5271453590192645,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D650,532/W800/D650,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.7092819614711033,0.7092819614711033,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D700,532/W800/D700,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.7915936952714536,0.7915936952714536,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D800,532/W800/D800,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.8353765323992994,0.8353765323992994,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D900,532/W800/D900,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.851138353765324,0.851138353765324,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1000,532/W800/D1000,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.7565674255691769,0.7565674255691769,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1100,532/W800/D1100,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.7057793345008756,0.7057793345008756,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1200,532/W800/D1200,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.7775831873905429,0.7775831873905429,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1300,532/W800/D1300,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.7828371278458844,0.7828371278458844,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1400,532/W800/D1400,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.7530647985989491,0.7530647985989491,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W800_D1500,532/W800/D1500,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.702276707530648,0.702276707530648,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D500,532/W900/D500,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.20315236427320493,0.20315236427320493,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_532_W900_D550,532/W900/D550,all_ranked_routes,relative_stability_residence_proxy_no_simulation,0.2942206654991243,0.2942206654991243,0.0,False,medium_surrogate_risk,TRANSPORT.NO_SOLVER_RANK_PROXY;TRANSPORT.RESIDENCE_SAMPLE_PROFILE_UNKNOWN,1.0,0.97,False,False,False,False,False,False,surrogate_risk_reduction_only
